signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding
2026-04-23,US.XNDU,0.03246675987396097,1.478303598916645,2.1412600606493624,85003414.89400001,28.85,8194792191.42,3.8735217465109595,0.55,2.1087933007754014,0.5527941239979054,long,top10,1,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,哈纳杜量子技术,软件基础设施,708.45,680.12560141277,keep,True
2026-04-23,US.AEHR,0.06759826654629308,0.30024623150594176,1.3684859697485905,284170042.83425,95.51,2808932848.47,1.5225126719779676,0.7,1.3008877032022974,0.8988338783221596,long,top10,2,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,Aehr Test Systems,半导体设备与材料,708.45,680.12560141277,keep,True
2026-04-23,US.NVTS,0.4299711050244406,0.8523532905815834,0.8739256347904114,371369044.7535,18.51,2997998017.35,1.3544203602787122,0.65,0.44395452976597083,0.6452395876643314,long,top10,3,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,纳微半导体,半导体,708.45,680.12560141277,keep,True
2026-04-23,US.MXL,0.1261742362436571,0.5746512278302862,0.8455512925915776,56923964.5855,34.25,2705572907.52,0.8186844289361911,0.8,0.7193770563479205,1.0328171181786097,long,top10,4,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,MaxLinear,半导体,708.45,680.12560141277,keep,True
2026-04-23,US.CRDO,0.1406932536908727,0.34834151324265306,0.7069776674038342,990946895.819,185.54,30034905979.9,1.0920809303735144,0.7,0.5662844137129615,0.6473674686014644,long,top10,5,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,Credo Technology,半导体,708.45,680.12560141277,keep,True
2026-04-23,US.MRVL,0.13456810413215936,0.22835374351736726,0.6039015545192097,3623630707.116645,165.56,127271851000.0,0.6812327942822531,0.75,0.4693334503870503,0.8864833865719579,long,top10,6,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,迈威尔科技,半导体,708.45,680.12560141277,keep,True
2026-04-23,US.ALAB,0.1465044569847045,0.15175264106541753,0.563046112548307,821097169.6575,197.54,29287107386.18,1.0071979725444042,0.7,0.41654165556360256,0.5590222854856711,long,top10,7,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,Astera Labs,半导体,708.45,680.12560141277,buy,True
2026-04-23,US.BE,0.10777917697348838,0.31213505083811466,0.50287448449439,1783339504.9099998,237.57,60816117850.53,1.2173646566835457,0.6,0.3950953075209016,0.4130845114760978,long,top10,8,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,Bloom Energy,电气设备及零件,708.45,680.12560141277,buy,True
2026-04-23,US.SITM,0.07286668161014354,0.2113406513367857,0.49016690882586866,147597268.69925,556.13,13613108167.88,0.6513609237433589,0.75,0.41730022721572513,0.7525273484459104,long,top10,9,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,SiTime,半导体,708.45,680.12560141277,buy,True
2026-04-23,US.ON,0.15284397145351858,0.34421984261563376,0.47099779270732056,687679730.874,97.78,33303024015.06,0.7083927975652313,0.8,0.318153821253802,0.6648822437582017,long,top10,10,,665.0379137026899,True,True,configured_price_above_ma,waterfall,0.1836892528324573,False,10,安森美半导体,半导体,708.45,680.12560141277,buy,True
