ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.AEHR,202079.34805921654,162845.55584493614,59129.59783149945,9,19895.80561721904
US.SNDK,337097.69944445346,356340.34222156135,0.0,14,19242.64277710789
US.AXTI,310355.7432745084,327449.32214721094,0.0,14,17093.57887270255
US.XNDU,84480.33813692786,61830.225576997465,39526.71643357665,3,16876.60387364625
US.ALM,216487.72429318173,230353.88517959916,0.0,10,13866.160886417434
US.MXL,40676.601845085585,0.0,52546.31601912935,1,11869.714174043766
US.RDW,161189.15105783608,173027.69872448128,0.0,6,11838.547666645201
US.SSL,164875.88153537732,175767.98175681895,0.0,8,10892.100221441622
US.HYMC,266718.6650524512,277532.8222356867,0.0,10,10814.157183235511
US.MRVL,116892.03971290232,85425.88979670446,42245.37045322416,5,10779.220537026311
US.FLY,229220.87445789497,239910.35340131287,0.0,10,10689.478943417897
US.MU,159766.08031711302,170045.5567333906,0.0,6,10279.476416277583
US.ONDS,158194.13752147922,167306.2045465627,0.0,6,9112.067025083466
US.FORM,78731.01303827605,86281.47471233027,0.0,4,7550.4616740542115
US.ICHR,272337.92195387,279636.4793246876,0.0,12,7298.557370817638
US.SKYT,110081.50344851821,117103.43868780277,0.0,4,7021.935239284561
US.TPL,85266.98810923488,92284.50264011491,0.0,4,7017.514530880027
US.PL,235327.1930001462,242241.06365071307,0.0,10,6913.8706505668815
US.NVTS,45497.51530113392,0.0,52200.81483128136,1,6703.299530147437
US.RKLB,168089.56229254993,172609.71936062432,0.0,6,4520.15706807439
US.POWL,125257.75145331147,129593.07805464718,0.0,6,4335.326601335706
US.LWLG,282062.64910388365,248348.13643909505,38001.14582172022,13,4286.63315693161
US.STX,130806.71339243182,135082.94600202766,0.0,6,4276.2326095958415
US.EQNR,79539.16339723443,83696.7980108515,0.0,4,4157.634613617076
US.ALGM,48184.74462924145,52297.60602414613,0.0,2,4112.861394904678
US.CVI,79192.23283559544,83154.38755214942,0.0,4,3962.1547165539814
US.GLW,129392.25032805878,133066.5188908949,0.0,6,3674.268562836107
US.APA,154978.92793067783,158314.79103914794,0.0,8,3335.8631084701046
US.IPGP,82259.17955914902,85508.95753764547,0.0,4,3249.7779784964514
US.MKSI,92544.7362220858,95669.73353029854,0.0,4,3124.99730821274
US.LITE,246155.32099929015,249213.99867445143,0.0,12,3058.677675161278
US.AMKR,39911.42530806621,42955.32886665106,0.0,2,3043.903558584854
US.ADTN,39377.972429846064,42077.37841189318,0.0,2,2699.4059820471157
US.ASTS,158656.29836922215,161300.4678462539,0.0,6,2644.169477031741
US.VAL,125888.24008987211,128396.4081318418,0.0,6,2508.168041969693
US.SOLS,42234.64827958562,44296.57693747513,0.0,2,2061.9286578895117
US.DK,42598.450197063736,44572.23609697741,0.0,2,1973.7858999136733
US.LUNR,282836.8941548755,242911.59587241412,41893.22236529302,11,1967.9240828316542
US.MUX,54368.07222887045,56309.25219433014,0.0,2,1941.1799654596907
US.KTOS,56073.84497960277,58012.09992343359,0.0,2,1938.2549438308197
US.WS,40805.39536512091,42697.685189337746,0.0,2,1892.2898242168376
US.DELL,83997.13428409753,85845.88012765536,0.0,4,1848.74584355783
US.CIEN,118757.86841904979,120404.72158318292,0.0,6,1646.8531641331356
US.KGS,128657.89860512194,130239.0538361593,0.0,6,1581.1552310373663
US.PARR,199956.3201592341,201505.40687484885,0.0,10,1549.0867156147433
US.COIN,42329.41297700367,43712.28449640504,0.0,2,1382.8715194013712
US.TSEM,81265.95093304786,82356.97960743468,0.0,4,1091.02867438682
US.CVE,36720.09748965844,37659.75988829417,0.0,2,939.6623986357299
US.IRDM,160720.98758324864,161602.0337111702,0.0,8,881.0461279215524
US.SNX,78558.19797324776,79411.92267734805,0.0,4,853.7247041002847
US.CHRD,119384.62479720292,120188.18939152765,0.0,6,803.5645943247218
US.PBR,76693.13615215814,77395.17275676229,0.0,4,702.0366046041454
US.ONTO,39907.425308066195,40605.9707305172,0.0,2,698.5454224510031
US.SATS,49990.0,50684.44845942873,0.0,2,694.4484594287278
US.LAR,56109.863238342994,56751.83597910446,0.0,2,641.9727407614628
US.UGP,37244.855311450105,37882.90364401946,0.0,2,638.0483325693567
US.MUR,41306.34266179769,41901.69965103675,0.0,2,595.356989239066
US.ACLS,45497.51530113392,45949.342031736094,0.0,2,451.8267306021735
US.LPG,43007.85300556406,43418.80726992239,0.0,2,410.9542643583336
US.SLAB,40813.39536512095,41172.333762002876,0.0,2,358.93839688192384
US.VRT,131999.45760552282,132354.6396945648,0.0,6,355.1820890419767
US.DHT,87103.52532749937,87453.9490463183,0.0,4,350.42371881892905
US.CLMT,79484.43709627558,79804.74032315786,0.0,4,320.30322688228625
US.FRO,124920.79479116852,125199.42681973331,0.0,6,278.6320285647962
US.VIV,42228.648279585635,42457.21378188971,0.0,2,228.56550230407447
US.TALO,39352.37713706136,39547.05064310278,0.0,2,194.6735060414212
US.ARW,43297.15664908188,43490.12104999388,0.0,2,192.96440091200202
US.TGB,146547.18337443363,146713.2927045931,0.0,6,166.10933015946648
US.ATEN,37251.85531145006,37354.93694441897,0.0,2,103.08163296891144
US.LNG,39287.7395232884,39330.53540879461,0.0,2,42.79588550620974
US.AA,89494.9729805047,89522.99229548825,0.0,4,28.019314983554068
US.RAMP,42329.41297700367,42301.59156458231,0.0,2,-27.82141242135549
US.OXY,76534.12577077703,76503.70560865998,0.0,4,-30.420162117050495
US.OII,43007.85300556406,42928.32153659828,0.0,2,-79.53146896577528
US.BLSH,129713.25725464968,129554.04084434974,0.0,6,-159.2164102999377
US.TER,88207.08892710536,88036.9427953233,0.0,4,-170.1461317820649
US.LASR,212133.3944938508,211959.07877061603,0.0,10,-174.31572323475848
US.KEYS,44095.67232193532,43844.56616228615,0.0,2,-251.10615964917088
US.AEIS,42234.64827958562,41914.835199348774,0.0,2,-319.8130802368469
US.ESLT,132169.26867553775,131705.04518244014,0.0,6,-464.22349309761194
US.YPF,39172.115802893386,38670.59742458802,0.0,2,-501.51837830536533
US.KRMN,95790.87555095868,95240.26639731266,0.0,4,-550.6091536460153
US.WDS,42740.751361029,42072.70610070493,0.0,2,-668.0452603240701
US.CLS,39378.41898445083,38658.40741605279,0.0,2,-720.0115683980403
US.SM,161146.3158975265,160417.83100992418,0.0,8,-728.4848876023316
US.NG,42505.725204886265,41768.67470267951,0.0,2,-737.0505022067518
US.TRN,44354.99159284436,43594.113318287295,0.0,2,-760.8782745570643
US.PBF,202986.15995299205,202219.14644103585,0.0,10,-767.0135119562037
US.KDK,50000.00000000001,49178.07005588116,0.0,2,-821.9299441188487
US.VECO,40547.93274542782,39723.0293212316,0.0,2,-824.9034241962145
US.ACMR,93098.67690726495,92255.24634477712,0.0,4,-843.4305624878325
US.PUMP,39172.762240762066,38323.22703727275,0.0,2,-849.5352034893149
US.CENX,145568.81796010747,144710.6517547448,0.0,6,-858.1662053626787
US.SKM,90949.08423585861,90072.97682244534,0.0,4,-876.107413413265
US.GSAT,37544.73815771938,36664.57366434151,0.0,2,-880.1644933778734
US.SQM,36712.09748965838,35823.51387003025,0.0,2,-888.5836196281307
US.IMOS,55198.61911882613,54299.28319461187,0.0,2,-899.3359242142615
