date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,513398.8315625746,0.026797663125149196,0.001833059595331532,0.024964603529817664,0.0,513398.8315625746,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.026797663125149196,1.0267976631251492,1.0018330595953315,0.0,,,0.49999
2026-01-05,516798.23208435497,0.006621363962660443,0.0066601285187537496,-3.876455609330698e-05,7.275957614183426e-12,516798.23208435497,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.03359646416870987,1.0335964641687099,1.0085053965265727,0.0,,,0.6054458361963873
2026-01-06,552359.7340969621,0.06881119130222291,0.0059471878101220454,0.06286400349210086,0.0,552359.7340969621,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1047194681939243,1.1047194681939243,1.0145031675272378,0.0,,,0.19533176154229304
2026-01-07,540541.7350029037,-0.02139547538413411,-0.0032234283982461864,-0.018172046985887924,-7.275957614183426e-12,540541.7350029037,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0810834700058074,1.0810834700058074,1.0112329892069198,-0.02139547538413422,,,0.18786243343329254
2026-01-08,534359.5486998524,-0.011437019387629865,-0.00010151106573852431,-0.011335508321891341,0.0,534359.5486998524,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06871909739970494,1.068719097399705,1.0111303378684755,-0.03258779430498804,,,0.29125794029672025
2026-01-09,557393.7844163635,0.043106248915277146,0.0066133921200393075,0.03649285679523784,0.0,557393.7844163635,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1147875688327269,1.114787568832727,1.0178173392772676,0.0,,,0.2870749392361642
2026-01-12,567765.3602154294,0.01860726848600569,0.0015704467845747416,0.01703682170143095,0.0,567765.3602154294,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1355307204308589,1.135530720430859,1.01941576724502,0.0,,,0.37349346971208164
2026-01-13,568548.0202623444,0.0013784920704178472,-0.00199953967384503,0.003378031744262877,0.0,568548.0202623444,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.13709604052468882,1.1370960405246888,1.0173774049742703,0.0,,,0.18957081982884327
2026-01-14,566537.8859241862,-0.003535557712839532,-0.004915173617672908,0.0013796159048333756,0.0,566537.8859241862,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.13307577184837238,1.1330757718483724,1.0123768183941242,-0.003535557712839643,,,0.1917045794995141
2026-01-15,592990.161122438,0.04669109666884963,0.00272321687328958,0.04396787979556005,0.0,592990.161122438,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.18598032224487615,1.1859803222448762,1.0151337400281022,0.0,,,0.3116849477975519
