signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-06-05,US.GE,0.06134561967017094,0.06033144055668138,0.07567132181776182,1491933625.836,328.0,303306793913.55,0.33906544490506324,0.6,0.01635406037456999,0.22317615361526869,long,top10,1,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,GE航天航空,航空航天与国防,737.55,696.7106733131,buy,True,,
2026-06-05,US.ENB,0.02881252967812553,0.005094452283516238,0.03481050062777613,277678752.0825,56.31,119493853345.67,0.21497878499671177,0.6,0.05343412573886919,0.16192528313111723,long,top10,2,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,恩桥,油气中游,737.55,696.7106733131,buy,True,,
2026-06-05,US.LIN,0.053167860689205204,0.0036440448219777766,0.020289514277478826,1127286342.6279998,507.9,233466897657.6,0.1782267071990145,0.4,0.06616928532272848,0.11384104322155718,long,top10,3,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,林德气体,特殊化工用品,737.55,696.7106733131,buy,True,,
2026-06-05,US.UNP,0.05785513107844409,0.021873184340528318,0.01988895907443955,831973791.299,272.32,158328471076.775,0.28320642504827837,0.55,0.03796617200400454,0.07022778198287369,long,top10,4,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,联合太平洋,铁路运输,737.55,696.7106733131,buy,True,,
2026-06-05,US.CVX,0.02771042773864263,0.03144911922892091,0.01819574447049699,1799630398.7305,187.31,385492174957.53,0.2466634492909828,0.6,0.016992066248702198,0.0737674938171805,long,top10,5,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,雪佛龙,综合油气,737.55,696.7106733131,buy,True,,
2026-06-05,US.RTX,0.06761053869417277,0.02865980775163035,0.01565449127598395,994503517.4305,180.99,236181339602.64,0.26031962231896993,0.55,0.05195604741818882,0.060135656069762136,long,top10,6,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,雷神技术,航空航天与国防,737.55,696.7106733131,buy,True,,
2026-06-05,US.XOM,0.03139714720772746,0.01810726330704704,0.014625771927568199,2543538474.3999996,149.92,644516102889.9,0.3147777884496872,0.5,0.016771375280159262,0.04646379911238853,long,top10,7,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,埃克森美孚,综合油气,737.55,696.7106733131,buy,True,,
2026-06-05,US.LMT,0.04910967436612412,0.000221564365362803,0.013989811347059122,620838638.1980001,523.76,118030122207.36,0.19759127122729728,0.45,0.06265635698245764,0.07080176801416532,long,top10,8,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,洛克希德马丁,航空航天与国防,737.55,696.7106733131,buy,True,,
2026-06-05,US.COP,0.031300345758735526,0.02226276571269359,0.011512282036796107,762843651.457,117.14,155369034712.71,0.2571100064957924,0.5,0.01978806372193942,0.04477570590775316,long,top10,9,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,康菲石油,油气勘探与开发,737.55,696.7106733131,buy,True,,
2026-06-05,US.SHEL,0.012634408081195758,0.0217244052930744,0.005609760523782592,609040249.47442,85.4,251665950137.8,0.21037403729169404,0.35,0.02520464198117045,0.026665650362570077,long,top10,10,,681.5645380054951,True,True,configured_price_above_ma,waterfall,0.13126111969310755,False,10,壳牌,综合油气,737.55,696.7106733131,buy,True,,
