date,book,ticker,shares,weight,gross_market_value,net_market_value,name,industry_labels,market_value
2026-07-01,long,US.KLAC,1351.1924527356664,0.22493474545108072,359673.91899370705,359673.91899370705,科磊,半导体设备与材料,359673.91899370705
2026-07-01,long,US.GE,906.7776448888231,0.21262296913607517,339987.2101746153,339987.2101746153,GE航天航空,航空航天与国防,339987.2101746153
2026-07-01,long,US.DELL,744.7209793767324,0.19805486251202706,316692.5964799555,316692.5964799555,戴尔科技,计算机硬件,316692.5964799555
2026-07-01,long,US.MU,290.2341888588527,0.1873672495915534,299602.94847521646,299602.94847521646,美光科技,半导体,299602.94847521646
2026-07-01,long,US.CSCO,2388.328431065686,0.17476909067162982,279458.30971899594,279458.30971899594,思科,通讯设备,279458.30971899594
