date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-02-23,723440.8803192866,0.016862045581468532,-0.010211334000728822,0.027073379582197354,13774.572075686534,709666.3082436001,0.0,0.9809596437657667,0.9809596437657667,0.0,0.0,0.0,-0.0,0.4468817606385731,1.446881760638573,1.0006892304081265,0.0,,,0.0
2026-02-24,733392.8317698854,0.013756412889200487,0.007268570758484305,0.0064878421307161815,13774.572075686534,719618.2596941988,0.0,0.9812180164858654,0.9812180164858654,0.0,0.0,0.0,-0.0,0.4667856635397707,1.4667856635397707,1.0079628108866012,0.0,,,0.0
2026-02-25,750997.6752029147,0.02400465708199495,0.00843820469979617,0.015566452382198781,13774.572075686534,737223.1031272282,0.0,0.9816583026412635,0.9816583026412635,0.0,0.0,0.0,-0.0,0.5019953504058294,1.5019953504058294,1.0164682074146443,0.0,,,0.0
2026-02-26,735993.6442565934,-0.019978798126461972,-0.005554353314650928,-0.014424444811811044,13774.572075686534,722219.0721809069,0.0,0.9812843871911423,0.9812843871911423,0.0,0.0,0.0,-0.0,0.47198728851318683,1.4719872885131868,1.0108223838575534,-0.019978798126461972,,,0.0
2026-02-27,728655.4487320984,-0.009970460454053365,-0.004801973016729466,-0.005168487437323899,0.0,728655.4487320984,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.45731089746419684,1.4573108974641968,1.0059684420455632,-0.029750060763875985,,,0.36305109935553737
2026-03-02,742291.4548106825,0.01871392865079291,0.000568521406535627,0.018145407244257283,0.0,742291.4548106825,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.48458290962136497,1.484582909621365,1.0065403566391655,-0.011592872627574913,,,0.0
2026-03-03,714493.7233301648,-0.03744854032787881,-0.008814359392256055,-0.028634180935622755,0.0,714493.7233301648,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.4289874466603296,1.4289874466603296,0.9976683481929384,-0.048607276797344,,,0.0
2026-03-04,717109.7619471927,0.0036613878213442863,0.00705539958609025,-0.0033940117647459633,0.0,717109.7619471927,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.43421952389438534,1.4342195238943853,1.0047072970438342,-0.045123859067294436,,,0.0
2026-03-05,697425.5976483633,-0.027449304616046888,-0.0055755841963743835,-0.021873720419672504,0.0,697425.5976483633,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.39485119529672663,1.3948511952967266,0.9991054669164546,-0.07133454513035153,,,0.0
2026-03-06,680629.2120439421,-0.024083408554341434,-0.013107102494163025,-0.010976306060178409,0.0,680629.2120439421,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.3612584240878842,1.3612584240878842,0.986010089159102,-0.09369997469028046,,,0.0
