year,start,end,strategy_return,benchmark_return,strategy_max_drawdown,strategy_sharpe,strategy_turnover_annualized,strategy_mode
2026,2026-01-01,2026-06-09,1.5639994329187008,0.08379703911877123,-0.1453559645782796,4.16081917707606,12.291596872965213,mode_b
2025,2025-01-01,2025-12-31,0.6523020568559628,0.17719073766190463,-0.3221687582716455,1.6288024798789973,15.025984893061219,mode_b
2024,2024-01-01,2024-12-31,0.0677186957463729,0.2488624543686917,-0.2409528723674459,0.3753945227633088,19.1610347412631,mode_b
2023,2023-01-01,2023-12-31,0.10525197423524713,0.2617602833042272,-0.14542483514624582,0.5813333343465351,17.334934640667836,mode_b
2022,2022-01-03,2022-12-31,0.21601302038479764,-0.18175224376771626,-0.14113434024956073,0.9658506263519382,14.001069700302796,mode_b
