signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding
2026-04-24,US.INTC,0.23169467200668303,0.26547708857414687,0.7649260352112448,7416545883.2705,82.54,329375475954.9,1.0066194149208993,0.7,0.5332313632045618,0.7598959684990311,long,top10,1,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,英特尔,半导体,713.94,680.48369667672,buy,True
2026-04-24,US.AMD,0.20856963798203898,0.33553589479299295,0.6001461051469252,10004694732.169498,347.81,448281461282.85,0.5867809750076395,0.85,0.39157646716488625,1.0227770338653392,long,top10,2,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,美国超微公司,半导体,713.94,680.48369667672,keep,True
2026-04-24,US.MRVL,0.07191224026751608,0.19970105352894962,0.5762379886134934,3946292565.4226966,164.31,129256512000.0,0.6869074283524457,0.75,0.5043257483459773,0.8388874029148381,long,top10,3,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,迈威尔科技,半导体,713.94,680.48369667672,keep,True
2026-04-24,US.SNDK,0.08163614907138816,0.020061577073884784,0.5344332310744313,13408791950.05,989.9,134762639455.44,0.9095145549843952,0.65,0.5759462259980499,0.5876027251522112,long,top10,4,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,闪迪,计算机硬件,713.94,680.48369667672,buy,True
2026-04-24,US.STX,0.033057884908473945,0.07094837854276337,0.4409620393415943,1720350609.855,586.25,120917696696.0,0.5165730085385402,0.8,0.40790415443312034,0.8536296555430563,long,top10,5,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,希捷科技,计算机硬件,713.94,680.48369667672,keep,True
2026-04-24,US.ARM,0.32402086824283693,0.4284064435914583,0.41013117152933765,1445923433.2642503,234.81,185956200000.0,0.8780072662284918,0.65,0.12266084741074201,0.46711591954252174,long,top10,6,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,Arm Holdings,半导体,713.94,680.48369667672,keep,True
2026-04-24,US.WDC,0.038600062652316414,0.07511146208301,0.3712293674703111,2389103696.0895,404.0,126837476999.42,0.6291573684782388,0.75,0.3326293048179947,0.5900421517246383,long,top10,7,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,西部数据,计算机硬件,713.94,680.48369667672,keep,True
2026-04-24,US.ANET,0.009425274359619706,0.1179622546591641,0.3368447578206475,1058536660.3125,176.91,210092420730.3,0.4681811034434085,0.75,0.3274194834610278,0.7194753383748297,long,top10,8,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,Arista Networks,计算机硬件,713.94,680.48369667672,keep,True
2026-04-24,US.TXN,0.174672727055196,0.23818052441723903,0.32618524030479135,1696836936.341,277.14,212775291204.9,0.7246871790116154,0.65,0.15151251324959536,0.45010488628992734,long,top10,9,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,德州仪器,半导体,713.94,680.48369667672,keep,True
2026-04-24,US.MU,0.09134105175164664,0.03865045483282681,0.29125828677769117,18498832236.91813,496.72,505698503149.42,0.7248687458345116,0.6,0.3052984288636842,0.4018083114376486,long,top10,10,,665.5205102247149,True,True,configured_price_above_ma,waterfall,0.1654947036039192,False,10,美光科技,半导体,713.94,680.48369667672,keep,True
