signal_date,ticker,adj_close,adv20,market_cap_used,near_high_ratio,adv_ratio,turn_ratio,rank_mean,rank_worst,mom_126_0,mom_252_0,mom_126_0_rank,mom_252_0_rank,stage,rank,trade_date,benchmark_ma,benchmark_above_ma,selection_style,name,industry_labels,allow_new_buys,target_count_cap,spy_adj_close,spy_ma100,action,planned_holding
2026-04-10,US.CIEN,501.475,1162613554.4112499,71865750522.75,0.9847131131445628,1.6833748940306434,0.9618672175098726,5.0,6.0,2.1408931479393716,8.281417730890247,4.0,6.0,top,1,,660.946056844915,True,momentum_volume,Ciena,通讯设备,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.TSEM,206.315,618819147.02425,23614024770.0,0.9999757658006979,3.0948381740329935,1.995183561031866,7.0,8.0,1.7820253505933117,5.676860841423949,6.0,8.0,top,2,,660.946056844915,True,momentum_volume,Tower半导体,半导体,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.SNDK,842.5,11544008858.4865,121549400442.0,1.0325767232081577,3.031432281520038,1.1030574648447704,1.0,1.0,5.388383378829239,25.043276661514682,1.0,1.0,top,3,,660.946056844915,True,momentum_volume,闪迪,计算机硬件,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.LITE,884.65,4854548582.71125,67798584000.0,0.9491189013759621,3.268907678773683,1.3024439012838334,2.0,2.0,4.424305598135998,16.6859256297481,2.0,2.0,top,4,,660.946056844915,True,momentum_volume,Lumentum,通讯设备,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.PL,35.57,584782710.5239999,12516748816.32,0.973187414500684,2.5305812242358203,1.4581652554006317,6.5,9.0,1.280128205128205,10.700657894736842,9.0,4.0,top,5,,660.946056844915,True,momentum_volume,Planet Labs PBC,航空航天与国防,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.WDC,337.75,2402459148.6715,115652615952.64,0.9802072147894477,1.4236168283458435,0.8821989994960125,5.0,5.0,1.790752137971197,9.751438617038756,5.0,5.0,top,6,,660.946056844915,True,momentum_volume,西部数据,计算机硬件,True,8,680.565,676.4606814185701,keep,True
2026-04-10,US.AAOI,147.09,1305563491.1985,10938210961.68,1.0409029792654447,7.360857480552734,2.325010275496158,3.0,3.0,3.5651769087523277,12.746728971962618,3.0,3.0,top,7,,660.946056844915,True,momentum_volume,Applied Optoelectronics,通讯设备,True,8,680.565,676.4606814185701,buy,True
2026-04-10,US.COHR,299.565,2088112190.7957501,55221842097.34,1.0021912950386402,2.580001410267916,1.653395532826565,8.5,10.0,1.567626639238879,4.829246935201401,7.0,10.0,top,8,,660.946056844915,True,momentum_volume,Coherent,科技仪器,True,8,680.565,676.4606814185701,buy,True
