signal_date,ticker,adj_close,adv20,market_cap_used,near_high_ratio,adv_ratio,turn_ratio,rank_mean,rank_worst,mom_126_0,mom_252_0,mom_126_0_rank,mom_252_0_rank,stage,rank,trade_date,benchmark_ma,benchmark_above_ma,selection_style,name,industry_labels,allow_new_buys,target_count_cap,spy_adj_close,spy_ma100,action,planned_holding
2026-04-22,US.CIEN,498.97,1265933555.565,71161586356.29,0.9833277496403445,1.711021366812797,0.8852381828525573,8.5,10.0,1.882220425138632,7.626728907330566,10.0,7.0,top,1,,664.5782236352751,True,momentum_volume,Ciena,通讯设备,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.SNDK,979.07,13532925003.1485,134762639455.44,1.0278950131233597,2.376644579026274,1.043254978581732,1.0,1.0,5.613550391786005,31.843676618584368,1.0,1.0,top,2,,664.5782236352751,True,momentum_volume,闪迪,计算机硬件,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.LITE,873.6,4865494381.834,63910854000.0,0.9735874289535273,3.1653232955413704,1.1100515848917902,2.0,2.0,4.426086956521739,16.447573397243858,2.0,2.0,top,3,,664.5782236352751,True,momentum_volume,Lumentum,通讯设备,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.PL,39.47,514749049.2495,12980588512.5,0.9894710453747806,2.0533359595234826,1.1825889014015654,7.0,9.0,1.9107669616519174,12.33445945945946,9.0,5.0,top,4,,664.5782236352751,True,momentum_volume,Planet Labs PBC,航空航天与国防,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.WDC,389.1,2385469529.0975003,126837476999.42,1.0137828613115865,1.3370641417474267,0.8098316497334499,6.5,7.0,2.205786454179512,9.867061713176787,7.0,6.0,top,5,,664.5782236352751,True,momentum_volume,西部数据,计算机硬件,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.AAOI,149.42,1553932262.72,12697552520.28,0.9140515079219428,8.163608566574688,2.221773540553718,3.5,4.0,3.3766842413591087,13.867661691542287,4.0,3.0,top,6,,664.5782236352751,True,momentum_volume,Applied Optoelectronics,通讯设备,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.COHR,350.47,1618282738.9075,65151818388.52,1.0085177404966765,1.901612167541986,1.0825804813870432,9.5,11.0,1.9157237936772047,5.724290099769763,8.0,11.0,top,7,,664.5782236352751,True,momentum_volume,Coherent,科技仪器,True,8,711.21,679.81331621837,keep,True
2026-04-22,US.VICR,265.0,169030039.4415,10200336502.64,1.0761858349577647,1.9348846073304935,1.3059746684813391,7.5,12.0,3.5658166781529976,4.856353591160221,3.0,12.0,top,8,,664.5782236352751,True,momentum_volume,Vicor电子,电子元件,True,8,711.21,679.81331621837,buy,True
