date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,1000000.0,0.0,0.001833059595331532,-0.001833059595331532,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0018330595953315,0.0,,,0.0
2026-01-05,977742.73440822,-0.022257265591779984,0.0066601285187537496,-0.028917394110533734,0.0,977742.73440822,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.022257265591779984,0.97774273440822,1.0085053965265727,-0.022257265591779984,,,0.49960031974420466
2026-01-06,1061536.835988697,0.08570158450851939,0.0059471878101220454,0.07975439669839735,0.0,1061536.835988697,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06153683598869697,1.061536835988697,1.0145031675272378,0.0,,,0.0
2026-01-07,1042589.899921546,-0.017848590293622846,-0.0032234283982461864,-0.01462516189537666,0.0,1042589.899921546,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04258989992154594,1.042589899921546,1.0112329892069198,-0.017848590293622957,,,0.0
2026-01-08,1002329.4640889454,-0.03861579307034346,-0.00010151106573852431,-0.03851428200460494,0.0,1002329.4640889454,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.002329464088945521,1.0023294640889455,1.0111303378684755,-0.05577514589459043,,,0.0
2026-01-09,1031133.3679383106,0.028736962128062427,0.0066133921200393075,0.02212357000802312,0.0,1031133.3679383106,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.031133367938310563,1.0311333679383106,1.0178173392772676,-0.028640992021788048,,,0.0
2026-01-12,1081449.3582084184,0.04879678209881955,0.0015704467845747416,0.047226335314244805,0.0,1081449.3582084184,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.08144935820841837,1.0814493582084184,1.01941576724502,0.0,,,0.34351825963444255
2026-01-13,1064038.3197442503,-0.016099726105540446,-0.00199953967384503,-0.014100186431695416,0.0,1064038.3197442503,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06403831974425023,1.0640383197442502,1.0173774049742703,-0.016099726105540557,,,0.0
2026-01-14,1089110.8222236093,0.023563533393595737,-0.004915173617672908,0.028478707011268645,0.0,1089110.8222236093,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.08911082222360922,1.0891108222236092,1.0123768183941242,0.0,,,0.0
2026-01-15,1109518.7145174297,0.018738122767115728,0.00272321687328958,0.016014905893826148,0.0,1109518.7145174297,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.10951871451742967,1.1095187145174297,1.0151337400281022,0.0,,,0.0
