date,book,ticker,shares,weight,gross_market_value,net_market_value,name,industry_labels,market_value
2026-04-23,long,US.CIEN,376.16625947713743,0.16136177761367232,194045.36495128134,194045.36495128134,Ciena,通讯设备,
2026-04-23,long,US.WDC,398.15987156538114,0.1334717113943938,160506.20742543644,160506.20742543644,西部数据,计算机硬件,
2026-04-23,long,US.SNDK,167.5793512246887,0.12993738996454163,156256.0144624365,156256.0144624365,闪迪,计算机硬件,
2026-04-23,long,US.COHR,448.12592023915954,0.12583539018457135,151323.16074635938,151323.16074635938,Coherent,科技仪器,
2026-04-23,long,US.TSEM,750.8625402340181,0.12567152380237273,151126.10347290084,151126.10347290084,Tower半导体,半导体,
2026-04-23,long,US.AAOI,969.4713363869507,0.11103526073923943,133525.28716057472,133525.28716057472,Applied Optoelectronics,通讯设备,
2026-04-23,long,US.PL,3360.6378023717225,0.10700509840094065,128678.82145281325,128678.82145281325,Planet Labs PBC,航空航天与国防,
2026-04-23,long,US.LITE,145.70552078649123,0.10261253301344657,123396.54849887156,123396.54849887156,Lumentum,通讯设备,
