year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2022,2022-01-03,2022-12-31,strategy_with_embedded_hedge,mode_b,0.025968714378519664,-0.18175224376771626,0.20772095814623592,0.02607351263881874,0.09567170153018524,0.3743226259608854,0.255586210650762,0.3568905178825323,-0.36925271338018584,0.49800796812749004,0.5833333333333334,34.40682236756047,1.0259687143785197,
2023,2023-01-01,2023-12-31,strategy_with_embedded_hedge,mode_b,0.4920120193914188,0.2617602833042272,0.23025173608719163,0.49679560858216476,0.47267071192465887,0.37346077205452505,1.2656502296729821,2.1453016294051923,-0.2830846365357844,0.508,0.5833333333333334,35.04690321101127,1.4920120193914188,
2024,2024-01-01,2024-12-31,strategy_with_embedded_hedge,mode_b,0.8306798245842268,0.2488624543686917,0.5818173702155351,0.8306798245842268,0.6983183574943113,0.4337377560442255,1.6100013147647403,2.6963961446646487,-0.24626725155526064,0.5515873015873016,0.75,33.53252431205183,1.8306798245842268,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_b,1.0709073494660983,0.17719073766190463,0.8937166118041937,1.0830032844529862,0.8794334043390154,0.5377750878295328,1.635318229203253,2.281949246062386,-0.38975301932995665,0.548,0.5833333333333334,34.84428797125575,2.0709073494660983,
2026,2026-01-01,2026-06-12,strategy_with_embedded_hedge,mode_b,0.3702000761016988,0.0907081660217739,0.2794919100799249,1.031252774060465,0.9026895611582547,0.6270002970187475,1.4396955877857647,2.4176727214203613,-0.2501967798609004,0.5089285714285714,0.8333333333333334,38.59498379748307,1.3702000761016988,
