total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,final_nav,daily_win_rate,best_day,worst_day,variant,ref_mode,start_frac,full_frac,gamma,min_ref,avg_gross,max_gross,days_gross_over_100,days_gross_over_120,days_any_name_at_13
22.932669762481844,1.0397350831066414,0.3619742922958984,2.1066097498549534,3.289755250394448,-0.3537853278721469,2.938886949778729,23.932669762481844,0.5369886858137511,0.13658666789463872,-0.13175132970033368,dynamic,full_sample,0.0,1.0,0.5,,0.9311926049010493,1.1260189981781434,76,0,9
20.534215382417642,0.9919482407782421,0.3458746507947821,2.1211376078103212,3.3243003732536467,-0.33749553429483947,2.9391447885401236,21.534215382417642,0.5352480417754569,0.13031715466077765,-0.1257892034129779,dynamic,full_sample,0.0,1.0,0.75,,0.8941945327897053,1.1066353498874704,33,0,9
19.02351824414996,0.959686575108633,0.33433507290054615,2.1348178104959254,3.355000202623084,-0.3260077279161139,2.9437540675587086,20.02351824414996,0.5352480417754569,0.12680015836552494,-0.12088313568813931,dynamic,full_sample,0.0,1.0,1.0,,0.8665486734585288,1.0887767096643077,19,0,9
17.248858910334395,0.9192807302964556,0.3190100575766419,2.157756752407114,3.4041953576688293,-0.31136991327869246,2.952374944054569,18.248858910334395,0.5326370757180157,0.12338270971789086,-0.11344974865935711,dynamic,full_sample,0.0,1.0,1.5,,0.8279615295236368,1.0570875470350147,12,0,9
16.234633837270763,0.8948006433434588,0.3093715300574255,2.17457406649985,3.4380625349862064,-0.3028531837178575,2.954569050121224,17.234633837270763,0.5317667536988686,0.12182288112230635,-0.10825413692206168,dynamic,full_sample,0.0,1.0,2.0,,0.8022904048808454,1.0299866621646632,5,0,9
15.081217335592697,0.8655636511724141,0.2980404634728615,2.194626745325149,3.473450570697126,-0.2939674344556943,2.9444201966625276,16.081217335592697,0.5335073977371627,0.12017680203113205,-0.10182792030124399,dynamic,full_sample,0.0,1.0,3.0,,0.7702617203583924,0.9865479225084892,0,0,9
14.413261824951128,0.8478807082329676,0.2916711790184008,2.2041552978248413,3.4854388461955077,-0.2896665578502523,2.9270921521817264,15.413261824951128,0.5343777197563099,0.11902732938756483,-0.09825928198792057,dynamic,full_sample,0.0,1.0,4.0,,0.751112859831759,0.9537402443495536,0,0,9
13.638757270439884,0.8266168393177964,0.28484987988219146,2.2102821693557724,3.484421597426297,-0.28575194388214054,2.8927776591389964,14.638757270439884,0.5352480417754569,0.11712835442198126,-0.09473927770968354,dynamic,full_sample,0.0,1.0,6.0,,0.7293688267328033,0.9186142361961677,0,0,9
21.278233197528262,1.0071956184066977,0.3522337936931537,2.1103183212157823,3.2941088319483054,-0.3464189914226601,2.9074491969114793,22.278233197528262,0.536118363794604,0.13352217396855828,-0.1274554163554731,dynamic,full_sample,0.0,1.25,0.5,,0.9038171525900386,1.0831544320330768,50,0,0
18.696415963761623,0.952453857942646,0.3341125169882676,2.12519654061285,3.327232521591638,-0.3291019754911836,2.894099485489602,19.696415963761623,0.5352480417754569,0.1268101112135679,-0.12043730692268664,dynamic,full_sample,0.0,1.25,0.75,,0.8599365238315801,1.0470536867210394,19,0,0
17.082828623596395,0.9153467654748852,0.32137589025358765,2.1380116104621405,3.353739173743545,-0.31732131896059956,2.8846053220538264,18.082828623596395,0.5352480417754569,0.12295199965112683,-0.11491847943989487,dynamic,full_sample,0.0,1.25,1.0,,0.8276166585231328,1.0150213677314461,5,0,0
15.189759652009872,0.8683830681817553,0.3049956772368374,2.1563661173486586,3.388621737361592,-0.3030885570338564,2.865113340734777,16.189759652009872,0.5343777197563099,0.1188816287558663,-0.10708075859669149,dynamic,full_sample,0.0,1.25,1.5,,0.7835652972093651,0.9612002142524643,0,0,0
14.108397203593244,0.8396118331645515,0.2952070492378623,2.1664743293980875,3.4043275872601666,-0.29541382981348363,2.842154795849131,15.108397203593244,0.5343777197563099,0.11668801524394844,-0.10206419523100961,dynamic,full_sample,0.0,1.25,2.0,,0.7553457546850987,0.9183914637853844,0,0,0
12.90174575909013,0.8055561037712069,0.2846042611361005,2.172141664603762,3.4050168860640655,-0.28821938947968273,2.7949407055002884,13.90174575909013,0.5343777197563099,0.11401949265918437,-0.09657310416433246,dynamic,full_sample,0.0,1.25,3.0,,0.7222556370288928,0.8564725363243464,0,0,0
12.244353968421443,0.7860268321167871,0.2793630374029099,2.1695186484949893,3.3902185922027335,-0.28526205022382045,2.755455313807287,13.244353968421443,0.5369886858137511,0.11225664309124922,-0.0940087399677121,dynamic,full_sample,0.0,1.25,4.0,,0.7043388561077152,0.8216549157832936,0,0,0
11.574564936942101,0.765340154691446,0.27474205897983306,2.1598698806357857,3.36109764196273,-0.28321767370914885,2.7023036545290395,12.574564936942101,0.536118363794604,0.11006781801069392,-0.09202439317871172,dynamic,full_sample,0.0,1.25,6.0,,0.6869566956576029,0.8131832094285012,0,0,0
20.124232103426372,0.9833709826994907,0.3450649920584603,2.1130595406625057,3.2972480960637593,-0.3409523789488219,2.884188653357653,21.124232103426372,0.5352480417754569,0.13126005852913883,-0.12428430486423692,dynamic,full_sample,0.0,1.5,0.5,,0.8836094331989831,1.0515131238041548,34,0,0
17.493188303768573,0.9250197596181131,0.3259127987690433,2.127880258000532,3.3285440398028023,-0.32318609175660495,2.862189256320955,18.493188303768573,0.5352480417754569,0.1243497878458126,-0.11668274950271877,dynamic,full_sample,0.0,1.5,0.75,,0.8359032373208287,1.0052549008249807,2,0,0
15.885385575195226,0.8861122648256188,0.31282644806882515,2.139672012194033,3.351450121059031,-0.3115105282245809,2.8445660243842017,16.885385575195226,0.5343777197563099,0.12038656050819475,-0.11094204194106523,dynamic,full_sample,0.0,1.5,1.0,,0.8016619818995355,0.9658511397762051,0,0,0
