rank,rank_label,display_order,is_pinned,ticker,label,date,drawdown,close
12.0,12,12,False,HK.01347,01347,2025-06-11,-0.25573,30.85
12.0,12,12,False,HK.01347,01347,2025-06-12,-0.279855,29.85
12.0,12,12,False,HK.01347,01347,2025-06-13,-0.283474,29.7
12.0,12,12,False,HK.01347,01347,2025-06-16,-0.276236,30.0
12.0,12,12,False,HK.01347,01347,2025-06-17,-0.252111,31.0
12.0,12,12,False,HK.01347,01347,2025-06-18,-0.240048,31.5
12.0,12,12,False,HK.01347,01347,2025-06-19,-0.22316,32.2
12.0,12,12,False,HK.01347,01347,2025-06-20,-0.209891,32.75
12.0,12,12,False,HK.01347,01347,2025-06-23,-0.17491,34.2
12.0,12,12,False,HK.01347,01347,2025-06-24,-0.178528,34.05
12.0,12,12,False,HK.01347,01347,2025-06-25,-0.14234,35.55
12.0,12,12,False,HK.01347,01347,2025-06-26,-0.148372,35.3
12.0,12,12,False,HK.01347,01347,2025-06-27,-0.156815,34.95
12.0,12,12,False,HK.01347,01347,2025-06-30,-0.162847,34.7
12.0,12,12,False,HK.01347,01347,2025-07-02,-0.188179,33.65
12.0,12,12,False,HK.01347,01347,2025-07-03,-0.178528,34.05
12.0,12,12,False,HK.01347,01347,2025-07-04,-0.139928,35.65
12.0,12,12,False,HK.01347,01347,2025-07-07,-0.15199,35.15
12.0,12,12,False,HK.01347,01347,2025-07-08,-0.138721,35.7
12.0,12,12,False,HK.01347,01347,2025-07-09,-0.176116,34.15
12.0,12,12,False,HK.01347,01347,2025-07-10,-0.179735,34.0
12.0,12,12,False,HK.01347,01347,2025-07-11,-0.145959,35.4
12.0,12,12,False,HK.01347,01347,2025-07-14,-0.150784,35.2
12.0,12,12,False,HK.01347,01347,2025-07-15,-0.15199,35.15
12.0,12,12,False,HK.01347,01347,2025-07-16,-0.149578,35.25
12.0,12,12,False,HK.01347,01347,2025-07-17,-0.13269,35.95
12.0,12,12,False,HK.01347,01347,2025-07-18,-0.138721,35.7
12.0,12,12,False,HK.01347,01347,2025-07-21,-0.135103,35.85
12.0,12,12,False,HK.01347,01347,2025-07-22,-0.107358,37.0
12.0,12,12,False,HK.01347,01347,2025-07-23,-0.119421,36.5
12.0,12,12,False,HK.01347,01347,2025-07-24,-0.057901,39.05
12.0,12,12,False,HK.01347,01347,2025-07-25,0.0,42.6
12.0,12,12,False,HK.01347,01347,2025-07-28,-0.00939,42.2
12.0,12,12,False,HK.01347,01347,2025-07-29,-0.005869,42.35
12.0,12,12,False,HK.01347,01347,2025-07-30,-0.061033,40.0
12.0,12,12,False,HK.01347,01347,2025-07-31,-0.046948,40.6
12.0,12,12,False,HK.01347,01347,2025-08-01,-0.073944,39.45
12.0,12,12,False,HK.01347,01347,2025-08-04,0.0,42.88
12.0,12,12,False,HK.01347,01347,2025-08-05,0.0,43.38
12.0,12,12,False,HK.01347,01347,2025-08-06,0.0,43.68
12.0,12,12,False,HK.01347,01347,2025-08-07,0.0,44.78
12.0,12,12,False,HK.01347,01347,2025-08-08,-0.017418,44.0
12.0,12,12,False,HK.01347,01347,2025-08-11,-0.053595,42.38
12.0,12,12,False,HK.01347,01347,2025-08-12,-0.002233,44.68
12.0,12,12,False,HK.01347,01347,2025-08-13,0.0,47.32
12.0,12,12,False,HK.01347,01347,2025-08-14,0.0,48.76
12.0,12,12,False,HK.01347,01347,2025-08-15,0.0,51.3
12.0,12,12,False,HK.01347,01347,2025-08-18,-0.061988,48.12
12.0,12,12,False,HK.01347,01347,2025-08-19,-0.091228,46.62
12.0,12,12,False,HK.01347,01347,2025-08-20,-0.072904,47.56
12.0,12,12,False,HK.01347,01347,2025-08-21,-0.073684,47.52
12.0,12,12,False,HK.01347,01347,2025-08-22,0.0,56.0
12.0,12,12,False,HK.01347,01347,2025-08-25,-0.030357,54.3
12.0,12,12,False,HK.01347,01347,2025-08-26,-0.05,53.2
12.0,12,12,False,HK.01347,01347,2025-08-27,-0.058036,52.75
12.0,12,12,False,HK.01347,01347,2025-08-28,0.0,57.2
12.0,12,12,False,HK.01347,01347,2025-08-29,-0.059441,53.8
12.0,12,12,False,HK.01347,01347,2025-09-01,-0.089161,52.1
12.0,12,12,False,HK.01347,01347,2025-09-02,-0.13951,49.22
12.0,12,12,False,HK.01347,01347,2025-09-03,-0.155594,48.3
12.0,12,12,False,HK.01347,01347,2025-09-04,-0.201399,45.68
12.0,12,12,False,HK.01347,01347,2025-09-05,-0.168182,47.58
12.0,12,12,False,HK.01347,01347,2025-09-08,-0.176573,47.1
12.0,12,12,False,HK.01347,01347,2025-09-09,-0.177972,47.02
12.0,12,12,False,HK.01347,01347,2025-09-10,-0.161189,47.98
12.0,12,12,False,HK.01347,01347,2025-09-11,-0.122378,50.2
12.0,12,12,False,HK.01347,01347,2025-09-12,-0.11014,50.9
12.0,12,12,False,HK.01347,01347,2025-09-15,-0.088287,52.15
12.0,12,12,False,HK.01347,01347,2025-09-16,-0.094406,51.8
12.0,12,12,False,HK.01347,01347,2025-09-17,-0.067308,53.35
12.0,12,12,False,HK.01347,01347,2025-09-18,0.0,57.95
12.0,12,12,False,HK.01347,01347,2025-09-19,0.0,60.3
12.0,12,12,False,HK.01347,01347,2025-09-22,0.0,62.45
12.0,12,12,False,HK.01347,01347,2025-09-23,-0.02482,60.9
12.0,12,12,False,HK.01347,01347,2025-09-24,0.0,63.25
12.0,12,12,False,HK.01347,01347,2025-09-25,0.0,66.25
12.0,12,12,False,HK.01347,01347,2025-09-26,0.0,68.25
12.0,12,12,False,HK.01347,01347,2025-09-29,0.0,72.1
12.0,12,12,False,HK.01347,01347,2025-09-30,0.0,80.0
12.0,12,12,False,HK.01347,01347,2025-10-02,0.0,85.7
12.0,12,12,False,HK.01347,01347,2025-10-03,0.0,87.5
12.0,12,12,False,HK.01347,01347,2025-10-06,0.0,91.5
12.0,12,12,False,HK.01347,01347,2025-10-08,-0.004918,91.05
12.0,12,12,False,HK.01347,01347,2025-10-09,-0.068852,85.2
12.0,12,12,False,HK.01347,01347,2025-10-10,-0.106557,81.75
12.0,12,12,False,HK.01347,01347,2025-10-13,-0.034973,88.3
12.0,12,12,False,HK.01347,01347,2025-10-14,-0.161202,76.75
12.0,12,12,False,HK.01347,01347,2025-10-15,-0.116393,80.85
12.0,12,12,False,HK.01347,01347,2025-10-16,-0.109836,81.45
12.0,12,12,False,HK.01347,01347,2025-10-17,-0.171585,75.8
12.0,12,12,False,HK.01347,01347,2025-10-20,-0.148634,77.9
12.0,12,12,False,HK.01347,01347,2025-10-21,-0.15082,77.7
12.0,12,12,False,HK.01347,01347,2025-10-22,-0.169945,75.95
12.0,12,12,False,HK.01347,01347,2025-10-23,-0.208197,72.45
12.0,12,12,False,HK.01347,01347,2025-10-24,-0.099454,82.4
12.0,12,12,False,HK.01347,01347,2025-10-27,-0.054645,86.5
12.0,12,12,False,HK.01347,01347,2025-10-28,-0.05847,86.15
12.0,12,12,False,HK.01347,01347,2025-10-30,-0.05847,86.15
12.0,12,12,False,HK.01347,01347,2025-10-31,-0.128415,79.75
12.0,12,12,False,HK.01347,01347,2025-11-03,-0.159016,76.95
12.0,12,12,False,HK.01347,01347,2025-11-04,-0.171585,75.8
12.0,12,12,False,HK.01347,01347,2025-11-05,-0.197268,73.45
12.0,12,12,False,HK.01347,01347,2025-11-06,-0.12459,80.1
12.0,12,12,False,HK.01347,01347,2025-11-07,-0.131694,79.45
12.0,12,12,False,HK.01347,01347,2025-11-10,-0.146448,78.1
12.0,12,12,False,HK.01347,01347,2025-11-11,-0.177596,75.25
12.0,12,12,False,HK.01347,01347,2025-11-12,-0.186339,74.45
12.0,12,12,False,HK.01347,01347,2025-11-13,-0.140437,78.65
12.0,12,12,False,HK.01347,01347,2025-11-14,-0.155738,77.25
12.0,12,12,False,HK.01347,01347,2025-11-17,-0.152459,77.55
12.0,12,12,False,HK.01347,01347,2025-11-18,-0.122951,80.25
12.0,12,12,False,HK.01347,01347,2025-11-19,-0.120765,80.45
12.0,12,12,False,HK.01347,01347,2025-11-20,-0.147541,78.0
12.0,12,12,False,HK.01347,01347,2025-11-21,-0.199454,73.25
12.0,12,12,False,HK.01347,01347,2025-11-24,-0.238798,69.65
12.0,12,12,False,HK.01347,01347,2025-11-25,-0.220219,71.35
12.0,12,12,False,HK.01347,01347,2025-11-26,-0.204372,72.8
12.0,12,12,False,HK.01347,01347,2025-11-27,-0.207104,72.55
12.0,12,12,False,HK.01347,01347,2025-11-28,-0.185792,74.5
12.0,12,12,False,HK.01347,01347,2025-12-01,-0.181421,74.9
12.0,12,12,False,HK.01347,01347,2025-12-02,-0.204372,72.8
12.0,12,12,False,HK.01347,01347,2025-12-03,-0.191803,73.95
12.0,12,12,False,HK.01347,01347,2025-12-04,-0.166667,76.25
