date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,1000000.0,0.0,0.001833059595331532,-0.001833059595331532,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0018330595953315,0.0,,,0.0
2026-01-05,978519.8157278799,-0.021480184272120173,0.0066601285187537496,-0.028140312790873923,0.0,978519.8157278799,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.021480184272120173,0.9785198157278798,1.0085053965265727,-0.021480184272120173,,,0.5
2026-01-06,1062444.2029245445,0.08576667109621772,0.0059471878101220454,0.07981948328609567,0.0,1062444.2029245445,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.062444202924544445,1.0624442029245444,1.0145031675272378,0.0,,,0.0
2026-01-07,1043416.6138568964,-0.01790925962537293,-0.0032234283982461864,-0.014685831227126744,0.0,1043416.6138568964,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.043416613856896324,1.0434166138568963,1.0112329892069198,-0.01790925962537293,,,0.0
2026-01-08,1003105.7181983413,-0.03863355741437691,-0.00010151106573852431,-0.03853204634863838,0.0,1003105.7181983413,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0031057181983413784,1.0031057181983414,1.0111303378684755,-0.05585091862976388,,,0.0
2026-01-09,1031962.4807834204,0.028767419088097768,0.0066133921200393075,0.02215402696805846,0.0,1031962.4807834204,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.031962480783420455,1.0319624807834205,1.0178173392772676,-0.028690186324343725,,,0.0
2026-01-12,1082909.395426677,0.04936896020151815,0.0015704467845747416,0.04779851341694341,-1.4551915228366852e-11,1082909.395426677,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.08290939542667708,1.082909395426677,1.01941576724502,0.0,,,0.3435168594967288
2026-01-13,1065492.550425087,-0.016083381560031196,-0.00199953967384503,-0.014083841886186166,-1.4551915228366852e-11,1065492.550425087,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06549255042508717,1.0654925504250872,1.0173774049742703,-0.016083381560031196,,,0.0
2026-01-14,1090596.9275840907,0.023561288297124117,-0.004915173617672908,0.028476461914797024,-1.4551915228366852e-11,1090596.9275840907,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.09059692758409077,1.0905969275840908,1.0123768183941242,0.0,,,0.0
2026-01-15,1111034.2582113,0.01873958206766857,0.00272321687328958,0.01601636519437899,-1.4551915228366852e-11,1111034.2582113,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.11103425821129997,1.1110342582113,1.0151337400281022,0.0,,,0.0
2026-01-16,1154905.4091992823,0.03948676709448384,-0.0008378597014612188,0.04032462679594506,-1.4551915228366852e-11,1154905.4091992823,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1549054091992823,1.1549054091992823,1.014283200375739,0.0,,,0.0
2026-01-20,1169563.440956607,0.012691976018613937,-0.02035682271671191,0.033048798735325846,0.0,1169563.440956607,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.16956344095660691,1.169563440956607,0.9936356170811509,0.0,,,0.3423779530810526
2026-01-21,1187836.87124231,0.01562414628039055,0.011541072640074201,0.004083073640316348,0.0,1187836.87124231,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.18783687124230997,1.18783687124231,1.0051032379156495,0.0,,,0.0
2026-01-22,1220183.994748403,0.02723195776223264,0.005223227313606804,0.022008730448625835,0.0,1220183.994748403,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.220183994748403,1.220183994748403,1.010353120600925,0.0,,,0.0
2026-01-23,1221447.1846996557,0.0010352454684616763,0.00036285523418388976,0.0006723902342777865,0.0,1221447.1846996557,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.22144718469965574,1.2214471846996557,1.010719732519109,0.0,,,0.0
2026-01-26,1180927.0410295704,-0.03317388109584851,0.005078130668289882,-0.038252011764138394,0.0,1180927.0410295704,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.18092704102957047,1.1809270410295705,1.0158522993898602,-0.03317388109584851,,,0.1039124308251559
2026-01-27,1221015.8287132634,0.03394687926592166,0.003984236282941422,0.029962642982980237,0.0,1221015.8287132634,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.2210158287132633,1.2210158287132633,1.0198996949791987,-0.0003531515662696938,,,0.0
2026-01-28,1258347.9180560182,0.030574615385695836,-0.00010064846469670652,0.030675263850392542,0.0,1258347.9180560182,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.2583479180560182,1.2583479180560182,1.0197970436407544,0.0,,,0.0
2026-01-29,1205403.3275534206,-0.042074683593381734,-0.0019844122978083245,-0.04009027129557341,0.0,1205403.3275534206,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.2054033275534206,1.2054033275534206,1.0177733458460851,-0.042074683593381734,,,0.0
2026-01-30,1102259.6272024985,-0.08556779128880498,-0.0029825370291508557,-0.08258525425965413,0.0,1102259.6272024985,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.10225962720249848,1.1022596272024985,1.0147377991548163,-0.12404223713792573,,,0.0
2026-02-02,1129775.2835091846,0.02496295394263881,0.004971313785747666,0.019991640156891144,0.0,1129775.2835091846,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.12977528350918455,1.1297752835091845,1.0197823791646738,-0.10217574384790296,,,0.719347826658097
2026-02-03,1155050.0700606792,0.02237151663735193,-0.008455443552212283,0.030826960189564212,0.0,1155050.0700606792,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.15505007006067917,1.1550500700606792,1.0111596668221061,-0.08209005356397825,,,0.0
2026-02-04,1067925.21459067,-0.07542950537670812,-0.0048438791641037815,-0.07058562621260434,0.0,1067925.21459067,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06792521459067014,1.0679252145906701,1.0062617315804043,-0.15132754680400795,,,0.0
2026-02-05,1064920.0693649703,-0.002814003438294743,-0.012489252246782212,0.009675248808487469,0.0,1064920.0693649703,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0649200693649703,1.0649200693649703,0.9936942749884128,-0.1537157140052875,,,0.0
2026-02-06,1138559.61911402,0.06915030702065939,0.019184793837257796,0.04996551318340159,0.0,1138559.61911402,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.13855961911401993,1.13855961911402,1.0127580947913288,-0.09519489580199358,,,0.0
2026-02-09,1164564.8579996256,0.022840471811078178,0.004821754364902953,0.018018717446175225,2.9103830456733704e-11,1164564.8579996256,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.16456485799962572,1.1645648579996257,1.0176413655554797,-0.07452872032503932,,,0.33630550498982154
2026-02-10,1121624.2893517583,-0.03687262959456494,-0.002637077599238591,-0.03423555199532635,2.9103830456733704e-11,1121624.2893517583,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.12162428935175829,1.1216242893517583,1.0149577663063147,-0.10865328002090224,,,0.0
2026-02-11,1150624.8704857144,0.025855878309052116,-0.00023117378413983758,0.026087052093191954,2.9103830456733704e-11,1150624.8704857144,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1506248704857145,1.1506248704857145,1.0147231346787355,-0.08560672769794986,,,0.0
2026-02-12,1160591.0996913754,0.008661579860909763,-0.015448869877700111,0.024110449738609874,2.9103830456733704e-11,1160591.0996913754,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1605910996913753,1.1605910996913753,0.9990468090091917,-0.0776866373456272,,,0.0
2026-02-13,1152080.8341848503,-0.007332699267457832,0.0007045664720914946,-0.008037265739549326,2.9103830456733704e-11,1152080.8341848503,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1520808341848503,1.1520808341848503,0.9997507038948696,-0.0844496838643295,,,0.0
2026-02-17,1153510.3490210944,0.0012408112294095552,0.0016134946817725204,-0.0003726834523629652,0.0,1153510.3490210944,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.15351034902109428,1.1535103490210943,1.0013637963387023,-0.08331365875097896,,,0.21120444166313118
2026-02-18,1181662.502070184,0.024405635435330586,0.005037709599949869,0.019367925835380717,0.0,1181662.502070184,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.18166250207018408,1.181662502070184,1.00640837634856,-0.060941346097908244,,,0.0
2026-02-19,1192846.6135491864,0.009464725722791778,-0.002637369042141846,0.012102094764933624,0.0,1192846.6135491864,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.19284661354918642,1.1928466135491864,1.0037541060530262,-0.05205341350111081,,,0.0
2026-02-20,1224163.49766896,0.026253907052302017,0.00723176718144436,0.019022139870857657,0.0,1224163.49766896,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.22416349766895993,1.22416349766896,1.0110130220554205,-0.02716611192862206,,,0.0
2026-02-23,1228703.8664531326,0.0037089561915695235,-0.010211334000728822,0.013920290192298346,0.0,1228703.8664531326,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.22870386645313268,1.2287038664531327,1.0006892304081265,-0.023557913656090945,,,0.2169764035497374
2026-02-24,1217854.0089301323,-0.008830327485108591,0.007268570758484305,-0.016098898243592896,0.0,1217854.0089301323,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.21785400893013218,1.2178540089301322,1.0079628108866012,-0.032180217048750515,,,0.0
2026-02-25,1258712.383141639,0.03354948451284412,0.00843820469979617,0.02511127981304795,0.0,1258712.383141639,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.2587123831416389,1.258712383141639,1.0164682074146443,0.0,,,0.0
2026-02-26,1231175.0151306042,-0.02187741090010087,-0.005554353314650928,-0.01632305758544994,0.0,1231175.0151306042,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.23117501513060423,1.2311750151306042,1.0108223838575534,-0.021877410900100758,,,0.0
2026-02-27,1236920.027386949,0.004666283985413244,-0.004801973016729466,0.00946825700214271,0.0,1236920.027386949,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.23692002738694895,1.236920027386949,1.0059684420455632,-0.017313213126813,,,0.0
2026-03-02,1244178.7884881191,0.005868415855877718,0.000568521406535627,0.005299894449342091,0.0,1244178.7884881191,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.24417878848811925,1.2441787884881192,1.0065403566391655,-0.011546398405364866,,,0.20718974118041272
2026-03-03,1139167.0955338709,-0.08440241380569968,-0.008814359392256055,-0.07558805441344363,0.0,1139167.0955338709,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.13916709553387085,1.1391670955338709,0.9976683481929384,-0.09497426831488953,,,0.0
2026-03-04,1165763.3618396223,0.02334711598502337,0.00705539958609025,0.01629171639893312,0.0,1165763.3618396223,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.16576336183962237,1.1657633618396224,1.0047072970438342,-0.07384452758780657,,,0.0
2026-03-05,1112678.4844871953,-0.04553658065617783,-0.0055755841963743835,-0.039960996459803444,0.0,1112678.4844871953,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.11267848448719531,1.1126784844871953,0.9991054669164546,-0.11601848095746503,,,0.0
2026-03-06,1048369.6963101727,-0.05779637970321749,-0.013107102494163025,-0.04468927720905447,0.0,1048369.6963101727,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04836969631017274,1.0483696963101727,0.986010089159102,-0.1671094124826743,,,0.0
2026-03-09,1076188.2494149653,0.02653506029667052,0.008759927422258285,0.017775132874412236,16245.54531357788,1059942.7041013874,0.0,0.984904550553856,0.984904550553856,0.0,0.0,0.0,-0.0,0.07618824941496527,1.0761882494149653,0.9946474659777502,-0.1450086105223728,,,0.8729812177338867
2026-03-10,1092110.6051186568,0.014795139895224851,-0.001607029648621472,0.016402169543846323,16245.54531357788,1075865.059805079,0.0,0.9851246336795596,0.9851246336795596,0.0,0.0,0.0,-0.0,0.09211060511865687,1.0921106051186569,0.9930490380099978,-0.1323588933058386,,,0.0
2026-03-11,1089669.2213850308,-0.0022354729660012396,-0.0012552054107486388,-0.0009802675552526008,16245.54531357788,1073423.676071453,0.0,0.9850913056964857,0.9850913056964857,0.0,0.0,0.0,-0.0,0.08966922138503075,1.0896692213850308,0.9918025574843489,-0.1342984815440449,,,0.0
2026-03-12,1045242.3638906514,-0.04077095748185888,-0.015184894948203631,-0.02558606253365525,16245.54531357788,1028996.8185770735,0.0,0.9844576283216192,0.9844576283216192,0.0,0.0,0.0,-0.0,0.045242363890651394,1.0452423638906514,0.9767421398395894,-0.16959396134499327,,,0.0
2026-03-13,1024501.8652827839,-0.019842765012572094,-0.005660150736891745,-0.01418261427568035,16245.54531357788,1008256.319969206,0.0,0.984142981224252,0.984142981224252,0.0,0.0,0.0,-0.0,0.024501865282783974,1.024501865282784,0.971213632097023,-0.18607151323504534,,,0.0
2026-03-16,1047931.7232138937,0.022869512223526067,0.010176810762999589,0.012692701460526479,0.0,1047931.7232138937,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04793172321389361,1.0479317232138936,0.9810974894413199,-0.16745736575789838,,,0.6149845676169354
2026-03-17,1092414.5395524467,0.04244820092107626,0.0026306742601704958,0.03981752666090577,0.0,1092414.5395524467,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.09241453955244672,1.0924145395524467,0.9836784373535111,-0.1321174287442275,,,0.0
2026-03-18,1085203.0028186769,-0.0066014653528176925,-0.013953696387963399,0.0073522310351457065,0.0,1085203.0028186769,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.08520300281867677,1.0852030028186768,0.9699524870952939,-0.13784672546868693,,,0.0
