signal_date,ticker,adj_close,adv20,market_cap_used,near_high_ratio,adv_ratio,turn_ratio,rank_mean,rank_worst,mom_126_0,mom_252_0,mom_126_0_rank,mom_252_0_rank,stage,rank,trade_date,benchmark_ma,benchmark_above_ma,selection_style,name,industry_labels,allow_new_buys,target_count_cap,spy_adj_close,spy_ma100,action,planned_holding
2026-05-12,US.SNDK,1452.02,17984524454.35475,121549400442.0,0.9293879693280592,1.7749959434788676,0.9757115441298151,1.5,2.0,5.063220310673126,37.474297827239,2.0,1.0,top,1,,671.54918646369,True,momentum_volume,闪迪,计算机硬件,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.LITE,992.37,5107791473.32025,67798584000.0,0.9423411104464007,2.0209085446931616,1.0425931745247818,3.0,3.0,3.1329807171712964,14.297826422074918,3.0,3.0,top,2,,671.54918646369,True,momentum_volume,Lumentum,通讯设备,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.WDC,488.74,3296228520.224,115652615952.64,0.9474826977880308,1.5870275562151053,0.8540979338186261,6.5,7.0,2.003081029065142,10.130377153113592,7.0,6.0,top,3,,671.54918646369,True,momentum_volume,西部数据,计算机硬件,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.PL,40.68,357892215.416695,12516748816.32,0.9722753346080305,1.231411135772471,0.7525749668839393,5.0,5.0,2.1756440281030445,10.426966292134832,5.0,5.0,top,4,,671.54918646369,True,momentum_volume,Planet Labs PBC,航空航天与国防,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.STX,808.795,3161459544.65725,111477267351.36,0.9697665495617558,2.399494612080526,1.211741115653791,8.0,8.0,1.907934367425947,7.55938967358072,8.0,8.0,top,5,,671.54918646369,True,momentum_volume,希捷科技,计算机硬件,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.MU,766.58,25407818591.4375,462889718573.46,0.9638514830322005,1.8912257511955326,1.2836603478229385,5.5,7.0,2.2246630622715116,7.949626192282771,4.0,7.0,top,6,,671.54918646369,True,momentum_volume,美光科技,半导体,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.CIEN,577.15,999643031.2625,71865750522.75,0.9925705539408739,1.2590781276487872,0.6347827264976716,9.0,9.0,1.8964669276322392,6.722103291410222,9.0,9.0,top,7,,671.54918646369,True,momentum_volume,Ciena,通讯设备,True,8,738.18,685.7616889169399,keep,True
2026-05-12,US.AAOI,188.28,1692190043.415,10938210961.68,1.0182801514332072,7.314317835391697,1.8184968483058286,2.5,4.0,5.590129506475324,11.83435582822086,1.0,4.0,top,8,,671.54918646369,True,momentum_volume,Applied Optoelectronics,通讯设备,True,8,738.18,685.7616889169399,buy,True
