date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,510000.11964141467,0.020000239282829346,0.02762056515391409,-0.007620325871084743,0.0,510000.11964141467,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.020000239282829346,1.0200002392828293,1.027620565153914,0.0,,,0.49999
2026-01-05,507842.8560256354,-0.004229927666087763,0.0003329730238696982,-0.004562900689957461,0.0,507842.8560256354,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.015685712051270784,1.0156857120512708,1.027962735080884,-0.004229927666087763,,,0.3950191629946864
2026-01-06,525849.6324809358,0.03545737867855614,0.013785504667661597,0.021671874010894543,0.0,525849.6324809358,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.051699264961871494,1.0516992649618715,1.0421337201635237,0.0,,,0.39891446447336126
2026-01-07,524403.5803398888,-0.0027499346804229496,-0.009415790449056494,0.006665855768633544,0.0,524403.5803398888,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04880716067977753,1.0488071606797775,1.0323212074345682,-0.0027499346804229496,,,0.09993814904078381
2026-01-08,516068.88613398926,-0.015893663808506986,-0.01170265637903245,-0.004191007429474536,0.0,516068.88613398926,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.03213777226797854,1.0321377722679785,1.0202403070711736,-0.018599891951623815,,,0.190541701980049
2026-01-09,524752.4152605707,0.016826298503736847,0.0031541941259636275,0.01367210437777322,0.0,524752.4152605707,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.04950483052114141,1.0495048305211414,1.0234583430548088,-0.0020865607820023113,,,0.19521232171503963
2026-01-12,529163.3155389492,0.008405678849878528,0.014360057014789929,-0.0059543781649114,0.0,529163.3155389492,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.05832663107789848,1.0583266310778985,1.0381552632133382,0.0,,,0.09518016485451077
2026-01-13,527079.8529877566,-0.003937276999390282,0.00901930512378013,-0.012956582123170413,0.0,527079.8529877566,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.05415970597551323,1.0541597059755132,1.0475187022981176,-0.003937276999390282,,,0.19437861003977858
2026-01-14,529345.3356657069,0.004298177335195774,0.005636820273185128,-0.0013386429379893539,0.0,529345.3356657069,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0586906713314137,1.0586906713314137,1.0534233769557722,0.0,,,0.28400685057556746
2026-01-15,531621.7923300286,0.004300513315109944,-0.0028218717094676826,0.007122385024577627,0.0,531621.7923300286,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0632435846600572,1.0632435846600572,1.0504507513302488,0.0,,,0.28568859270744673
2026-01-16,542760.5541859585,0.020952417708668625,-0.00292159821004756,0.023874015918716185,391.7584778650853,542368.7957080933,0.0,0.9992782112206869,0.9992782112206869,0.0,0.0,0.0,-0.0,0.08552110837191695,1.085521108371917,1.0473817562954193,0.0,,,0.10131951646792707
2026-01-19,532767.6873906995,-0.01841118835587896,-0.01046974925647115,-0.00794143909940781,1990.2816232497134,530777.4057674498,0.0,0.996264259882206,0.996264259882206,0.0,0.0,0.0,-0.0,0.06553537478139893,1.065535374781399,1.0364159319312038,-0.01841118835587907,,,0.2997935991530166
2026-01-20,538623.4893055183,0.010991285795687755,-0.0028757072568411646,0.01386699305252892,7.275957614183426e-12,538623.4893055183,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.07724697861103658,1.0772469786110366,1.0334355031146434,-0.007622265193249045,,,0.2920599140038875
2026-01-21,552692.4311612361,0.02612017881703932,0.003682867887544017,0.022437310929495302,0.0,552692.4311612361,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.10538486232247224,1.1053848623224722,1.0372415095429122,0.0,,,0.29954562694086007
