date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,stock_short_gross_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-02-13,479619.75403651496,-0.017786618713437785,-0.01565595645081652,-0.0021306622626212635,-1.4551915228366852e-11,479619.75403651496,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.040760491926970066,0.9592395080730299,1.0227233213879856,-0.2514820945388736,,,0.39582001205923834
2026-02-24,488274.5197636612,0.018045056848278396,0.009861663689013866,0.00818339315926453,-2.9103830456733704e-11,488274.5197636612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.023450960472677584,0.9765490395273224,1.032809074830425,-0.23797504638287326,,,0.8116893242455793
2026-02-25,488640.3627574744,0.000749256778728169,0.014072089997148929,-0.01332283321842076,-1.4551915228366852e-11,488640.3627574744,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.022719274485051177,0.9772807255149488,1.047342857081311,-0.23740409402081553,,,0.800813730145937
2026-02-26,491742.9654358,0.006349460492410364,-0.0029321104953798915,0.009281570987790255,-1.4551915228366852e-11,491742.9654358,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.016514069128399922,0.9834859308716001,1.0442719320978018,-0.23256202144412685,,,0.8041785722426849
2026-02-27,485720.98320651206,-0.01224619903601687,-0.01036699058168411,-0.0018792084543327592,-1.4551915228366852e-11,485720.98320651206,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.02855803358697584,0.9714419664130242,1.0334459748130267,-0.2419602196773205,,,0.5945060239360972
2026-03-02,475417.2634265148,-0.021213248215007585,-0.004876831738369614,-0.01633641647663797,-1.4551915228366852e-11,475417.2634265148,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.049165473146970395,0.9508345268530296,1.028406032683168,-0.2580407056941554,,,0.7876840033233541
2026-03-03,447535.79067107796,-0.05864631956038857,-0.02570584662662656,-0.03294047293376201,0.0,447535.79067107796,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.10492841865784408,0.8950715813421559,1.001969984937117,-0.3015538875688164,,,0.39251279183841464
2026-03-04,441263.71976186946,-0.014014680032190419,-0.014055383830019474,4.0703797829055866e-05,0.0,441263.71976186946,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11747256047626109,0.8825274395237389,0.9878869122126671,-0.3113423863542667,,,0.003516366897643104
2026-03-05,448576.76209483104,0.016572951741666175,0.0166124305130555,-3.9478771389322986e-05,45190.32513650937,448366.9423505884,44980.50539226671,1.099806074302528,0.8992584347760842,0.0,0.1,0.0,44980.50539226671,-0.10027381976322179,-0.1028464758103379,0.8971535241896621,1.004298114896557,-0.29992929695678494,,,0.46162793857090584
2026-03-06,447162.222698843,-0.003153394280573596,0.0038428452784298184,-0.006996239559003414,-298.6731836227991,447460.89588246576,0.0,1.000667930268841,1.000667930268841,0.0,0.0,0.0,0.0,-0.0,-0.10567555460231404,0.894324445397686,1.0081574771655233,-0.3021368959077585,,,0.4502836761071719
2026-03-09,443653.21683980623,-0.00784727707510302,-0.006416155320275951,-0.0014311217548270694,-5.684341886080802e-14,443653.21683980623,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11269356632038752,0.8873064336796125,1.0016889822047317,-0.3076132210460618,,,0.009515022495051264
2026-03-10,451493.6276361245,0.01767238577050434,0.030405832258975085,-0.012733446488470745,4.547473508864641e-13,451493.6276361245,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.09701274472775101,0.902987255272249,1.0321461693733123,-0.29537709478599095,,,0.020420800335643488
2026-03-11,448600.8971510219,-0.0064070239490376935,0.013123243912072313,-0.019530267861110007,0.0,448600.8971510219,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.10279820569795617,0.8972017943020438,1.0456912753069094,-0.29989163061473767,,,0.20966980151727171
2026-03-12,441756.77916793816,-0.015256585589884963,-0.009555433873428165,-0.005701151716456798,0.0,441756.77916793816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.1164864416641237,0.8835135583358763,1.0356992414736934,-0.31057289387445874,,,0.20369307136085144
2026-03-13,429373.7068537243,-0.028031425658113784,-0.002183738015341219,-0.025847687642772565,-2.9103830456733704e-11,429373.7068537243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.14125258629255133,0.8587474137074487,1.0334375456676272,-0.3298985185465053,,,0.3981610619251403
2026-03-16,418281.62410790287,-0.025833167165962956,0.014120868824940791,-0.03995403599090375,0.0,418281.62410790287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.16343675178419426,0.8365632482158057,1.0480305816887685,-0.34720936213505293,,,0.20028055976518844
2026-03-17,413203.939893774,-0.012139391074036276,-0.022925974954170036,0.01078658388013376,0.0,413203.939893774,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.17359212021245207,0.8264078797875479,1.0240034588217675,-0.3551338429775651,,,0.6012106359120638
2026-03-18,414599.1724349573,0.0033766196458386855,0.02021494187192796,-0.016838322226089275,0.0,414599.1724349573,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.17080165513008538,0.8291983448699146,1.0447036292185026,-0.3529563752428265,,,0.2011598810538941
2026-03-19,409781.3304926462,-0.011620481329028487,-0.011135007354696524,-0.0004854739743319625,329163.198580794,80618.13191185222,0.0,0.19673451646743328,0.19673451646743328,0.0,0.0,0.0,0.0,-0.0,-0.1804373390147076,0.8195626609852924,1.0330708466236764,-0.36047533360338424,,,0.39728340271163104
2026-03-20,409636.7700107226,-0.00035277469022265695,0.012994245299021046,-0.013347019989243702,409636.7700107226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.18072645997855474,0.8192735400214453,1.0464948226159718,-0.3607009417194621,,,0.09826948647778753
2026-03-23,407642.34047865926,-0.004868775652173918,-0.034868234641744045,0.029999458989570127,327602.8776774337,80039.46280122556,0.0,0.1963472751805961,0.1963472751805961,0.0,0.0,0.0,0.0,-0.0,-0.18471531904268146,0.8152846809573185,1.0100053955896278,-0.363813545408876,,,0.10005000000000001
2026-03-24,409982.00495150534,0.005739503090132381,0.0050458999597771115,0.0006936031303552692,326721.26956152497,83260.7353899804,0.0,0.20308387779075543,0.20308387779075543,0.0,0.0,0.0,0.0,-0.0,-0.18003599009698934,0.8199640099030107,1.0151017817746082,-0.3601621512868499,,,0.1996162302611962
2026-03-25,415172.57306091074,0.012660477891021982,0.020121540364207657,-0.007461062473185676,0.0,415172.57306091074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.16965485387817847,0.8303451461218215,1.0355271932503651,-0.35206149834937794,,,0.39813954946505026
2026-03-26,413099.38168221404,-0.004993565358645591,-0.013410848221362404,0.008417282862716813,-1.4551915228366852e-11,413099.38168221404,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.1738012366355719,0.8261987633644281,1.0216398952325911,-0.35529702160575327,,,0.2001515937127434
2026-03-27,409044.69673875876,-0.009815277202652517,0.007148200390650894,-0.01696347759330341,81046.06320123827,327998.6335375205,0.0,0.8018650190372733,0.8018650190372733,0.0,0.0,0.0,0.0,-0.0,-0.18191060652248248,0.8180893934775175,1.0289427819307972,-0.36162496005206846,,,0.4945231141382092
2026-03-30,399890.9737246182,-0.02237829529907509,-0.0068343802766628325,-0.015543915022412258,1.4551915228366852e-11,399890.9737246182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.20021805255076364,0.7997819474492364,1.0219105956761547,-0.3759107052075822,,,0.691987084880893
2026-03-31,389453.55132406857,-0.02610067014850226,-0.02700675524021212,0.0009060850917098628,0.0,389453.55132406857,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.22109289735186288,0.7789071026481371,0.9943121063413495,-0.39219985403417046,,,0.6050293485759675
2026-04-01,389438.7348201149,-3.8044341625020905e-05,0.019645662522303153,-0.019683706863928174,38861.275275905835,389396.771303674,38819.3117594649,1.099572396826257,0.9002120955075098,0.0,0.1,0.0,38819.3117594649,-0.0996801506593736,-0.22112253035977014,0.7788774696402299,1.013846026424372,-0.3922229773905632,,,1.050371484082227
2026-04-02,389001.3439320389,-0.0011231314426852768,-0.023055572602736718,0.02193244116005144,-253.92346217682643,389255.2673942157,0.0,1.0006527572877002,1.0006527572877002,0.0,0.0,0.0,0.0,-0.0,-0.22199731213592222,0.7780026878640778,0.9904712257541488,-0.3929055908747975,,,0.450107611396383
2026-04-03,386194.92771066446,-0.007214412662452707,-0.007266229921276457,5.181725882374977e-05,38969.844104933174,385657.788322483,38432.70471675173,1.0981254869224009,0.8990928121818077,0.0,0.1,0.0,38432.70471675173,-0.09951633737029644,-0.22761014457867113,0.7723898554213289,0.9832742340974107,-0.39728542046729465,,,0.6532710817854781
2026-04-07,387095.7637276961,0.002332594118653386,0.0035622026722028632,-0.0012296085535494772,38392.51726671624,387272.8562611736,38569.609800193735,1.1000959089826872,0.9008190714953843,0.0,0.1,0.0,38569.609800193735,-0.09963841874365142,-0.22580847254460779,0.7741915274553922,0.9867768562016207,-0.39587953198385006,,,0.39939945191439585
2026-04-08,385712.10384772916,-0.003574464020588586,0.05909686540724279,-0.06267132942783138,37263.76367944903,388140.7679502964,39692.4277820163,1.1092034485420557,0.9033896958178943,0.0,0.1,0.0,39692.4277820163,-0.10290687636208071,-0.22857579230454173,0.7714242076954583,1.04509227525955,-0.39803893886087505,,,0.0031991312044930675
2026-04-09,392673.0995077017,0.018047127872141022,-0.00726222588652814,0.025309353758669162,-552.0991138438112,393225.1986215455,0.0,1.0014060018741695,1.0014060018741695,0.0,0.0,0.0,0.0,-0.0,-0.21465380098459663,0.7853461990154034,1.0375025790843495,-0.3871752706164474,,,1.0530919023910128
2026-04-10,403594.8744608935,0.027813911793001633,0.03776010036292554,-0.009946188569923908,-1.4551915228366852e-11,403594.8744608935,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.19281025107821304,0.807189748921787,1.0766787805973685,-0.37013021764880316,,,0.202140623231394
2026-04-13,404764.1595600369,0.0028971752941739926,0.00801806548215378,-0.0051208901879797875,-1.4210854715202004e-14,404764.1595600369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.19047168087992616,0.8095283191200738,1.0853116615634437,-0.36830537447682843,-0.19352599524604097,-0.24873481837166678,0.0035306699798703404
2026-04-14,413548.44769605267,0.021702238028100007,0.023612577649846145,-0.0019103396217461377,-2.842170943040401e-14,413548.44769605267,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.1729031046078947,0.8270968953921053,1.1109386674463941,-0.3545961873526531,-0.21896386795530431,-0.2910382570854664,0.00291711625683246
2026-04-15,407070.3246229249,-0.015664725884520836,-0.012242957922509179,-0.003421767962011657,0.0,407070.3246229249,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.18585935075415017,0.8141406492458498,1.0973374920863594,-0.3647062611625984,-0.2214674367359235,-0.27710854907163895,0.003968893125985923
2026-04-16,421235.1424498643,0.03479697971120954,0.03166766829008938,0.0031293114211201623,0.0,421235.1424498643,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.15752971510027136,0.8424702848997286,1.1320876117880287,-0.3425999578216149,-0.23679744091377686,-0.33489986731772026,0.0017993431459224097
2026-04-17,439918.2175618629,0.044353077958642295,0.0143459769002372,0.030007101058405095,0.0,439918.2175618629,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.12016356487627422,0.8798364351237258,1.1483285145157844,-0.3134422425008623,-0.24700466692649203,-0.3523233046010219,0.0022751772227383228
2026-04-20,444503.9539282725,0.010424065617979705,-0.00019509047320698247,0.010619156091186688,-7.105427357601002e-15,444503.9539282725,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11099209214345507,0.8890079078565449,1.1481044865624905,-0.3062855193861582,-0.3062855193861582,-0.391647389873385,0.0015002533607050323
2026-04-21,444612.2229408814,0.0002435726648819525,0.0030893720803797375,-0.002845799415497785,-1.4210854715202004e-14,444612.2229408814,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11077555411823725,0.8892244458817627,1.1516514085086353,-0.30611654950144784,-0.25828673577830763,-0.3687806879234816,0.0007396089004232835
2026-04-22,465924.6540673815,0.04793487454197587,0.017300890890742382,0.030633983651233487,-1.1368683772161603e-13,465924.6540673815,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.06815069186523692,0.9318493081347631,1.171576003871413,-0.2728553333550464,-0.2276059039485685,-0.3481209583315237,0.0030927955481548906
2026-04-23,459992.07563896803,-0.012732913737497853,-0.008663412474304577,-0.004069501263193276,0.0,459992.07563896803,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.08001584872206391,0.9199841512779361,1.1614261577048774,-0.2821140036701182,-0.17153436491436358,-0.27614823807262423,0.0029783987609578936
2026-04-24,443150.76537507644,-0.03661217476517953,-0.014101830969628582,-0.022510343795550947,0.0,443150.76537507644,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11369846924984717,0.8863015307501528,1.1450479223452181,-0.30839737122922295,-0.20481340582905616,-0.2960859067958025,0.0019606126910549485
2026-04-27,447608.34760697116,0.010058839068283865,-0.005179447400012638,0.015238286468296502,-1.1368683772161603e-13,447608.34760697116,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.10478330478605768,0.8952166952139423,1.1391172068609374,-0.30144065168721557,-0.19729936617564503,-0.2905337695796879,0.002588609286719187
2026-04-28,438753.1674331466,-0.01978332223062107,-0.014272191204312223,-0.0055111310263088464,-5.684341886080802e-14,438753.1674331466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.12249366513370674,0.8775063348662933,1.122859508280496,-0.3152604763721001,-0.17775951540023183,-0.2749940614421682,0.0031970983642846495
2026-04-29,442465.1050794541,0.008460195667699733,0.025149721476154907,-0.016689525808455175,-1.1368683772161603e-13,442465.1050794541,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11506978984109184,0.8849302101589082,1.1510991121706027,-0.30946744602080045,-0.16577485417114812,-0.28461655169129285,0.001626453587953774
2026-04-30,441048.9655520437,-0.003200567708398383,-0.0027174242476224464,-0.0004831434607759366,-1.4551915228366852e-11,441048.9655520437,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.11790206889591259,0.8820979311040874,1.1479710875317737,-0.31167754221466415,-0.19566309153970096,-0.3003607027704024,0.20339564737616964
2026-05-06,451797.58800606895,0.024370587607141614,0.027469926765264052,-0.0030993391581224383,-1.1368683772161603e-13,451797.58800606895,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0964048239878621,0.9035951760121379,1.179505769234912,-0.2949027194552436,-0.21334523088633306,-0.34132124667422636,0.0024419502607956924
2026-05-07,468410.5133353387,0.03677072602929998,0.014530275918737567,0.022240450110562415,0.0,468410.5133353387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.06317897332932265,0.9368210266706773,1.196644313509638,-0.26897578052832793,-0.1292218568023532,-0.2840532052844901,0.4038542294900102
2026-05-08,470284.99362494104,0.004001789533405242,-0.00963432009311005,0.013636109626515291,-2.2737367544323206e-13,470284.99362494104,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.059430012750117944,0.9405699872498821,1.1851154591556863,-0.26605037545818044,-0.10059607451285857,-0.23627767629394014,0.19950169710969953
2026-05-11,495024.7136823793,0.05260580369946588,0.03499502374564112,0.017610779953824762,-1.4551915228366852e-11,495024.7136823793,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.009950572635241461,0.9900494273647585,1.2265886027901658,-0.22744036558423675,-0.11171110849337051,-0.293868690694563,0.21459268146422547
2026-05-12,498696.1821032939,0.0074167376283162945,0.0015037259473777986,0.005913011680938496,0.0,498696.1821032939,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0026076357934121663,0.9973923642065878,1.2284330558989391,-0.221710493473547,-0.11467837075647247,-0.3054393739828811,0.007463782982975192
2026-05-13,524438.94440934,0.05162013111364483,0.026290674027836136,0.025329457085808693,-2.2737367544323206e-13,524438.94440934,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.04887788881868005,1.04887788881868,1.2607293889365967,-0.1815350871022775,0.024084825276829314,-0.18270060503254126,0.01054821603546158
2026-05-14,518686.92913956166,-0.010967940750961414,-0.02159116310550635,0.010623222354544937,-2.2737367544323206e-13,518686.92913956166,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.03737385827912343,1.0373738582791234,1.2335087750681613,-0.19051196177368046,0.1095507719541633,-0.10092905579923794,0.0039592447089775214
2026-05-15,505942.1102635364,-0.024571312982895832,-0.005587298289881137,-0.018984014693014695,-1.1368683772161603e-13,505942.1102635364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.01188422052707283,1.0118842205270728,1.2266167935986696,-0.21040214571684968,0.02998679750855815,-0.151724922898145,0.007099548306240687
2026-05-18,505068.61328000604,-0.0017264761438327003,-0.003611267028927556,0.0018847908850948558,0.0,505068.61328000604,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.010137226560012147,1.0101372265600121,1.2221871528148178,-0.21176536757549103,0.03991778675496871,-0.14228296922534578,0.0025696171732931443
2026-05-19,504598.6318895175,-0.000930529789678336,-0.001644471281116,0.0007139414914376641,-1.4551915228366852e-11,504598.6318895175,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.009197263779034959,1.009197263779035,1.2201773011418648,-0.21249884338221825,0.07431814062347031,-0.12448669760153619,0.21394155663814224
2026-05-20,532393.6996777789,0.05508351793222288,0.003416199016005761,0.05166731891621712,0.0,532393.6996777789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.06478739935555766,1.0647873993555577,1.2243456696373782,-0.16912050930001643,0.15727850791721498,-0.054472661406666845,0.6034187739221613
2026-05-21,502382.269617797,-0.056370746081604084,-0.02346143319169558,-0.032909312889908504,-5.684341886080802e-14,502382.269617797,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.004764539235593945,1.004764539235594,1.195620765505639,-0.21595780609467774,0.047112660201251044,-0.10201529479233584,0.2037997414144795
2026-05-22,505564.1784120426,0.006333640708829913,0.028388951779092286,-0.022055311070262373,-5.684341886080802e-14,505564.1784120426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.011128356824085195,1.0111283568240852,1.22956318576366,-0.21099196453791869,0.05296056358661416,-0.13314337080712946,0.0026878916939607894
2026-05-25,533262.6636150692,0.054787278026751096,0.020987217982877615,0.03380006004387348,0.0,533262.6636150692,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.06652532723013849,1.0665253272301385,1.2553682963670034,-0.1677643619337168,0.12355921427382377,-0.10063694010720448,0.19778205029525506
