signal_date,ticker,er10,er25,er50,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-09-09,SH.517520,0.014842319042111307,0.1552059663292359,0.6120761351820992,1045265650.9854,2.214,7767187305.0,0.40252037281138103,0.6,0.5972338161399879,1.5206090834784032,long,top50,2,,3504.566236,False,True,configured_price_above_ma,waterfall,0.3441996775643324,False,5,黄金股ETF永赢,周期资源与材料,3354.969,3759.706943,buy,True,,
2026-09-09,SZ.159562,0.010107005215888587,0.15482685895062354,0.6107191932171238,325696460.8422,2.402,3891420656.999999,0.39511296819240516,0.6,0.6006121880012352,1.545682481673764,long,top50,3,,3504.566236,False,True,configured_price_above_ma,waterfall,0.3441996775643324,False,5,黄金股ETF华夏,周期资源与材料,3354.969,3759.706943,buy,True,,
2026-09-09,SH.515220,0.042774379542979135,0.19321528714984193,0.43612197016876497,895187494.2544,1.341,11876162232.0,0.2700959412021924,0.55,0.39334759062578584,1.6146927948179954,long,top50,1,,3504.566236,False,True,configured_price_above_ma,waterfall,0.3441996775643324,False,5,煤炭ETF国泰,周期资源与材料,3354.969,3759.706943,keep,True,0.20301656444022728,100269.57703391294
2026-09-09,SH.510720,0.030519998575212703,0.13432467762909128,0.4082934531079888,116909670.13439998,1.093,3216439018.0,0.16069383072251325,0.65,0.3777734545327761,2.540815980751816,long,top50,5,,3504.566236,False,True,configured_price_above_ma,waterfall,0.3441996775643324,False,5,红利国企ETF国泰,国企央企与区域主题,3354.969,3759.706943,keep,True,0.1996431299781971,98603.44280692487
2026-09-09,SH.510880,0.03440548686109324,0.13460968750955649,0.3931420671803262,530540181.77860004,3.498,21953200216.0,0.14606027724951054,0.75,0.35873658031923294,2.6916426189492504,long,top50,4,,3504.566236,False,True,configured_price_above_ma,waterfall,0.3441996775643324,False,5,红利ETF华泰柏瑞,红利价值与策略,3354.969,3759.706943,keep,True,0.1993183137704544,98443.0165685343
2026-09-09,创业板指,,,,,,,,,,,,hedge,HEDGE,,,,True,,,,,5,创业板指 动态对冲,Hedge,3354.969,3759.706943,short_hedge_24%,True,-0.24200496418403555,-119525.88925808997
