year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2023,2023-06-01,2023-12-31,strategy_with_embedded_hedge,mode_a,-0.159462507361124,-0.1427918983743075,-0.016670608986816493,-0.2621384025329341,-0.29042256723618926,0.16408168175034013,-1.769987753283052,-2.237722633665111,-0.18168571999138194,0.2569444444444444,0.2857142857142857,49.20382165614189,0.840537492638876,
2024,2024-01-01,2024-12-31,strategy_with_embedded_hedge,mode_a,-0.13686689664139318,0.13230079944843953,-0.2691676960898327,-0.1421006102439729,-0.09347058486323426,0.3486503090948999,-0.26809264878004824,-0.4278840309064716,-0.3227539768662503,0.4834710743801653,0.25,84.47568084327165,0.8631331033586068,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_a,0.6303385244958468,0.4956938652942835,0.13464465920156332,0.6601217188541859,0.5954286997459998,0.41974165424944637,1.4185599492399796,2.0296481859990783,-0.2580860671712326,0.5349794238683128,0.4166666666666667,70.81835777444671,1.6303385244958468,
2026,2026-01-01,2026-08-18,strategy_with_embedded_hedge,mode_a,-0.002386618268965468,0.15684229477926492,-0.1592289130482304,-0.003979785651607948,0.16023972953657362,0.5745563284332267,0.278892985085615,0.4097591329619384,-0.4081152093381871,0.4768211920529801,0.5,74.42165076412424,0.9976133817310345,
