signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding
2026-05-29,US.DELL,0.37182374575792165,0.7441678846985731,0.9617796400438356,2905219190.653,420.91,137131141054.36,1.3907384454920488,0.7,0.589955894285914,0.691560403152265,long,top10,1,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,戴尔科技,计算机硬件,756.48,693.54783483866,buy,True
2026-05-29,US.MU,0.07600335546011672,0.40057598561022045,0.8249363496754754,42526724337.489494,971.0,506781127838.38,1.0617816903308324,0.65,0.7489329942153586,0.7769359343712546,long,top10,2,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,美光科技,半导体,756.48,693.54783483866,keep,True
2026-05-29,US.SNOW,0.43106049742370844,0.5318160691515759,0.8199470065164125,1919922166.8855,255.55,52145388000.0,1.333473660758636,0.6,0.38888650909270406,0.6148955398563558,long,top10,3,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,Snowflake,应用软件,756.48,693.54783483866,keep,True
2026-05-29,US.ALAB,0.06786192611143216,0.5662222556229248,0.7079268114904012,1626110131.764,342.85,32676078140.91,0.9773588329464914,0.7,0.640064885378969,0.7243264066649704,long,top10,4,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,Astera Labs,半导体,756.48,693.54783483866,keep,True
2026-05-29,US.SMCI,0.234470899065242,0.46986461020427894,0.6294910682310002,1600978212.709,46.09,17029269438.04,1.111031935544126,0.5,0.3950201691657582,0.5665823349377513,long,top10,5,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,超微电脑,计算机硬件,756.48,693.54783483866,buy,True
2026-05-29,US.ARM,0.09199095694430848,0.6181540425696452,0.6271479581144728,3105576616.7850003,353.29,186370380000.0,1.1470112569664555,0.65,0.5351570011701643,0.5467670472329234,long,top10,6,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,Arm Holdings,半导体,756.48,693.54783483866,keep,True
2026-05-29,US.OKTA,0.3061918547964311,0.39210677312495745,0.6211013674862067,373789345.18149996,123.27,13733579040.48,1.1195791279821072,0.7,0.31490951268977563,0.5547632605527931,long,top10,7,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,Okta,软件基础设施,756.48,693.54783483866,buy,True
2026-05-29,US.SAIL,0.17866827769925786,0.26647137556720235,0.596235926144508,48834183.879499994,18.83,6855849684.48,0.7585602363968893,0.7,0.4175676484452502,0.7860099930581506,long,top10,8,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,SailPoint,软件基础设施,756.48,693.54783483866,buy,True
2026-05-29,US.HUT,0.1013584555471061,0.27347051632234054,0.5946426884609011,566158223.2179999,124.83,8491748208.72,1.3966673861548775,0.75,0.493284232913795,0.42575826883019996,long,top10,9,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,Hut 8,资本市场,756.48,693.54783483866,keep,True
2026-05-29,US.BRKR,0.24726792928011698,0.3534052283623157,0.5515693221326596,124800882.8985,58.89,6102625562.33,0.6491775110575565,0.7,0.30430139285254265,0.8496432990017073,long,top10,10,,678.6762640719448,True,True,configured_price_above_ma,waterfall,0.09760843618785585,False,10,布鲁克,医疗设备,756.48,693.54783483866,buy,True
