ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.WF,111257.63546210194,108787.63506353114,0.0,4,-2470.0003985708026
US.LPL,57660.446598833325,55117.987655702644,0.0,2,-2542.4589431306813
US.APP,53737.78424856678,51135.55420886773,0.0,2,-2602.2300396990468
US.MOG.A,57860.17295093041,55223.26627920809,0.0,2,-2636.906671722325
US.ORLA,120689.74938813673,118037.49539639759,0.0,4,-2652.2539917391405
US.ZS,67471.67129219521,64811.90838126836,0.0,2,-2659.762910926853
US.FPS,138514.12519304393,135758.0001058346,0.0,4,-2756.125087209337
US.TRI,54281.3954346041,51271.16881742631,0.0,2,-3010.2266171777883
US.CZR,52082.62576229255,49055.84847453212,0.0,2,-3026.7772877604293
US.OPEN,49951.90417437619,46880.389621358074,0.0,2,-3071.514553018118
US.NE,167886.7883801073,164760.06196763608,0.0,6,-3126.726412471209
US.MT,115306.48949399019,112098.14823845081,0.0,4,-3208.3412555393734
US.ENTG,58913.56976340239,55678.90374771714,0.0,2,-3234.666015685252
US.ALB,62248.05665106468,58930.81627690482,0.0,2,-3317.240374159861
US.Q,56872.9234110753,53549.0288046312,0.0,2,-3323.8946064441043
US.NVMI,59401.10665157004,55695.75434435159,0.0,2,-3705.352307218447
US.BWA,58913.56976340239,55138.098609147295,0.0,2,-3775.471154255094
US.CDE,64702.02455758899,60923.10137167376,0.0,2,-3778.923185915235
US.UEC,179843.25636353382,176001.9343660482,0.0,6,-3841.3219974856183
US.RGTI,75255.17046860632,71176.71435343596,0.0,2,-4078.456115170353
US.VIAV,325094.1189339254,320816.6752850089,0.0,12,-4277.443648916495
US.XENE,54281.3954346041,49795.36247787827,0.0,2,-4486.03295672583
US.COHR,54960.67414867004,50457.5058685521,0.0,2,-4503.168280117941
US.CIEN,262678.28075119574,258162.91799509042,0.0,10,-4515.3627561053145
US.PANW,143633.79772789596,139063.0390472447,0.0,4,-4570.758680651255
US.NXE,63432.043745156945,58669.60073033583,0.0,2,-4762.443014821118
US.IREN,195442.14224275728,190567.27502047824,0.0,6,-4874.867222279048
US.MRNA,237076.65596240765,232097.6398653596,0.0,8,-4979.016097048036
US.AUGO,124103.13120915904,119044.4115794619,0.0,4,-5058.719629697138
US.UUUU,179469.47080155794,174245.38255229878,0.0,6,-5224.088249259163
US.SMMT,155145.24623129924,149734.10478260636,0.0,6,-5411.141448692884
US.AG,121894.97245731183,116477.98024892522,0.0,4,-5416.992208386611
US.QBTS,75255.17046860632,69826.42304063373,0.0,2,-5428.747427972587
US.CCJ,124103.13120915904,118645.2854141972,0.0,4,-5457.845794961831
US.AVAV,114014.31557964877,108324.39952475775,0.0,4,-5689.916054891015
US.ECG,115448.43999243583,109176.41217069623,0.0,4,-6272.027821739597
US.ENLT,175907.8048388805,169071.05555280118,0.0,6,-6836.749286079314
US.CRDO,115137.8628455872,108051.87186087166,0.0,4,-7085.990984715536
US.CRWV,118687.2201850765,111051.67077012773,0.0,4,-7635.549414948764
US.HIMS,102275.26200497893,94049.66762854482,0.0,4,-8225.594376434106
US.NBIS,363678.1823014028,355197.7947998448,0.0,12,-8480.387501557998
US.VG,382494.3405064121,372163.90894397954,0.0,14,-10330.431562432554
US.APLD,138970.20870358165,127518.91181002498,0.0,4,-11451.296893556675
US.BE,435241.66509561834,421486.73617723765,0.0,14,-13754.928918380698
US.WDC,302061.57101624133,288278.2472648801,0.0,10,-13783.323751361226
US.YSS,219595.96876196557,202395.26250435688,0.0,8,-17200.70625760869
US.RMBS,70678.63402129541,49180.592927812664,0.0,2,-21498.041093482745
US.VICR,397078.66946945107,370752.4642296303,0.0,12,-26326.20523982076
US.AAOI,634792.8810297254,602103.2161083753,0.0,22,-32689.66492135008
