signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-09-16,US.BWET,0.09567671085958396,0.6095685060041547,0.9951627838708049,158124469.417,786.73,1000000000000.0,1.3144034804204627,0.75,0.899486073011221,0.7571212330877758,long,top50,1,,713.3856863415999,True,True,configured_price_above_ma,waterfall,0.08654310302322468,False,5,BWET,,754.05,748.37914456568,keep,True,0.21044675002476487,207940.14239846612
2026-09-16,US.BNO,0.01893822191682326,0.12866496022704954,0.20168609732798004,100531501.7015,61.71,1000000000000.0,0.4249007704323855,0.75,0.18274787541115678,0.4746663488577373,long,top50,2,,713.3856863415999,True,True,configured_price_above_ma,waterfall,0.08654310302322468,False,5,BNO,,754.05,748.37914456568,keep,True,0.19637633784786399,194037.32132222914
2026-09-16,US.BOAT,0.0237826710964526,0.0682248922236457,0.11662360079064216,3361344.9305,52.54,1000000000000.0,0.22832597659922702,0.65,0.09284092969418956,0.5107767522893275,long,top50,4,,713.3856863415999,True,True,configured_price_above_ma,waterfall,0.08654310302322468,False,5,BOAT,,754.05,748.37914456568,keep,True,0.2008511110423359,198458.79599527508
2026-09-16,US.MAGS,0.00810402223065243,0.01180873052943654,0.05911460127588242,201122618.421,69.52,1000000000000.0,0.15115437252140762,0.5,0.05101057904522999,0.3910876032878914,long,top50,6,,713.3856863415999,True,True,configured_price_above_ma,waterfall,0.08654310302322468,False,5,MAGS,,754.05,748.37914456568,buy,True,,
2026-09-16,US.IGV,0.0472830044904029,0.006122535323164535,0.04688372413050301,1093553142.4050002,104.96,1000000000000.0,0.41777209272787147,0.4,0.08192165797457684,0.11222320721418352,long,top50,7,,713.3856863415999,True,True,configured_price_above_ma,waterfall,0.08654310302322468,False,5,IGV,,754.05,748.37914456568,buy,True,,
