date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,stock_short_gross_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-01-02,508368.13280853216,0.016736265617064428,0.02762056515391409,-0.010884299536849662,49870.16883245029,508433.02841828123,49935.064442199364,1.098353844045492,0.90190146546571,0.0,0.1,0.0,49935.064442199364,-0.09822618928989107,0.016736265617064428,1.0167362656170644,1.027620565153914,0.0,,,0.5495104166541829
2026-01-05,506016.592663107,-0.0046256639503224894,0.0003329730238696982,-0.004958636974192188,-144.88922628301225,506161.48188939,0.0,1.0002863329550529,1.0002863329550529,0.0,0.0,0.0,0.0,-0.0,0.012033185326213891,1.012033185326214,1.027962735080884,-0.0046256639503227115,,,0.2458536952569623
2026-01-06,514486.05166368803,0.016737512412403843,0.013785504667661597,0.0029520077447422466,0.0,514486.05166368803,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.028972103327375986,1.028972103327376,1.0421337201635237,0.0,,,0.19589125499614995
2026-01-07,521320.53962090163,0.01328410738272301,-0.009415790449056494,0.022699897831779503,-7.275957614183426e-12,521320.53962090163,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.04264107924180327,1.0426410792418033,1.0323212074345682,0.0,,,0.3864140951307693
2026-01-08,521175.72966191074,-0.0002777752802454181,-0.01170265637903245,0.011424881098787032,-1.4551915228366852e-11,521175.72966191074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.04235145932382145,1.0423514593238214,1.0202403070711736,-0.0002777752802454181,,,0.19007091479768404
2026-01-09,530798.0341746004,0.018462687276193268,0.0031541941259636275,0.01530849315022964,-7.275957614183426e-12,530798.0341746004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.06159606834920073,1.0615960683492007,1.0234583430548088,0.0,,,0.19215909289506652
2026-01-12,543008.4412121488,0.023003866351042124,0.014360057014789929,0.008643809336252195,0.0,543008.4412121488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0860168824242975,1.0860168824242975,1.0381552632133382,0.0,,,0.18579651885020554
2026-01-13,548427.929421946,0.009980486118594145,0.00901930512378013,0.0009611809948140149,0.0,548427.929421946,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.09685585884389214,1.0968558588438921,1.0475187022981176,0.0,,,0.09274598899469645
2026-01-14,563660.5229321714,0.02777501416873629,0.005636820273185128,0.02213819389555116,0.0,563660.5229321714,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.12732104586434279,1.1273210458643428,1.0534233769557722,0.0,,,0.17305097208559456
2026-01-15,575660.191844378,0.02128882265833365,-0.0028218717094676826,0.024110694367801333,0.0,575660.191844378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.151320383688756,1.151320383688756,1.0504507513302488,0.0,,,0.09837386835052736
2026-01-16,581750.0197114468,0.010578858766588262,-0.00292159821004756,0.013500456976635822,1375.5359364496617,580374.4837749972,0.0,0.997635520601904,0.997635520601904,0.0,0.0,0.0,0.0,-0.0,0.1635000394228936,1.1635000394228936,1.0473817562954193,0.0,,,0.10223620339601452
2026-01-19,588678.8060830908,0.011910246904814459,-0.01046974925647115,0.02237999616128561,0.0,588678.8060830908,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.17735761216618173,1.1773576121661817,1.0364159319312038,0.0,,,0.19051135544967793
2026-01-20,597578.0874487379,0.015117380265242675,-0.0028757072568411646,0.01799308752208384,0.0,597578.0874487379,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.19515617489747594,1.195156174897476,1.0334355031146434,0.0,,,0.18754568305112848
2026-01-21,612434.8512682143,0.024861627511987505,0.003682867887544017,0.02117875962444349,-7.275957614183426e-12,612434.8512682143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.22486970253642857,1.2248697025364286,1.0372415095429122,0.0,,,0.08246440262493648
