date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2026-02-23,567255.4026664885,-0.05107096089706353,0.025311442887782087,-0.07638240378484562,0.0,567255.4026664885,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1345108053329771,1.134510805332977,1.0566265868764368,-0.05107096089706353,,,0.2414366768194176
2026-02-24,592817.1877713937,0.04506221533500998,-0.018151969340419516,0.0632141846754295,0.0,592817.1877713937,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1856343755427874,1.1856343755427874,1.0374467334671837,-0.008310116199362838,,,0.24207249376056028
2026-02-25,570002.0884168876,-0.038485893839002916,0.006596385451547837,-0.04508227929055075,0.0,570002.0884168876,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.1400041768337752,1.1400041768337752,1.0442901320065825,-0.046476187788527246,,,0.15964964211769167
2026-02-26,569018.3984113559,-0.0017257656165150514,-0.014372862004085829,0.012647096387570778,14290.483805893171,554727.9146054627,0.0,0.9748857262861959,0.9748857262861959,0.0,0.0,0.0,-0.0,0.13803679682271186,1.1380367968227119,1.0292806940470234,-0.04812174639817013,,,0.4185126582260541
2026-02-27,564702.4335722468,-0.007584930208159979,0.009458315106845694,-0.017043245315005673,7.275957614183426e-12,564702.4335722468,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.12940486714449362,1.1294048671444936,1.039015955184713,-0.05534167651840527,,,0.3831168025259358
2026-03-02,562148.245171498,-0.0045230695830214,-0.021429907166734208,0.016906837583712808,3572.601836261543,558575.6433352365,0.0,0.9936447336321904,0.9936447336321904,0.0,0.0,0.0,-0.0,0.12429649034299617,1.1242964903429962,1.0167499397203488,-0.05961443184769277,,,0.4004048516615509
2026-03-03,532244.2849831379,-0.05319586149243816,-0.011196150399944593,-0.041999711092493563,0.0,532244.2849831379,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.06448856996627561,1.0644885699662756,1.005366254476105,-0.10963905228061088,,,0.3967307259583401
2026-03-04,501524.3890904105,-0.05771766228302588,-0.020125674865958287,-0.037591987417067596,0.0,501524.3890904105,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0030487781808210546,1.003048778180821,0.9851325801173126,-0.16102860477107328,,,0.5806758931587166
2026-03-05,512878.7902283205,0.02263977861276678,0.0028459992047360494,0.01979377940803073,0.0,512878.7902283205,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.025757580456641005,1.025757580456641,0.987936266656886,-0.1420344781206464,,,0.16784112009465882
2026-03-06,503041.92249418644,-0.019179712480905997,0.017216703381416565,-0.03639641586232256,0.0,503041.92249418644,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0060838449883728885,1.0060838449883729,1.0049452723196617,-0.1584900101488228,,,0.47054078949562606
2026-03-09,486673.95237467496,-0.03253798418699516,-0.013542962011919846,-0.018995022175075316,0.0,486673.95237467496,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.026652095250650043,0.97334790474935,0.9913353366725781,-0.18587104889179884,,,0.2805469577828235
2026-03-10,516840.4438173703,0.061985013365726704,0.02170300758093968,0.04028200578478702,0.0,516840.4438173703,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.03368088763474053,1.0336808876347405,1.0128502949996365,-0.13540725497593187,,,0.47359563546879024
2026-03-11,499212.8364615615,-0.034106478250060523,-0.0023551708596721843,-0.03175130739038834,0.0,499212.8364615615,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0015743270768769912,0.998425672923123,1.010464859499643,-0.16489546862925542,,,0.3649318228638748
