year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2023,2023-06-01,2023-12-31,strategy_with_embedded_hedge,mode_a,-0.1594552024222885,-0.1427918983743075,-0.016663304047980998,-0.26212718043987915,-0.2904074365567562,0.16408131168708678,-1.7698995307313314,-2.2375816968581432,-0.18167860818992632,0.2569444444444444,0.2857142857142857,49.20382840509011,0.8405447975777115,
2024,2024-01-01,2024-12-31,strategy_with_embedded_hedge,mode_a,-0.13638380728881716,0.13230079944843953,-0.2686846067372567,-0.1416006030564395,-0.09291225835364525,0.34858150259549797,-0.26654385749625614,-0.4252596412827796,-0.3223035171418056,0.4834710743801653,0.25,84.89307037894255,0.8636161927111828,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_a,0.6225917098433864,0.4956938652942835,0.1268978445491029,0.6519419449869277,0.5904675232062565,0.41971703202560784,1.4068228786346484,2.0147685201339267,-0.2579303025552039,0.5308641975308642,0.4166666666666667,71.23242265255148,1.6225917098433864,
2026,2026-01-01,2026-07-02,strategy_with_embedded_hedge,mode_a,-0.06674495673412362,0.25415490527716633,-0.32089986201128995,-0.13715469312703255,0.09415926654431675,0.6805265250653265,0.13836237541994123,0.15968602950748476,-0.40813254977246727,0.4915254237288136,0.5714285714285714,67.95873752441483,0.9332550432658764,
