year,start,end,strategy_return,benchmark_return,strategy_max_drawdown,strategy_sharpe,strategy_turnover_annualized,strategy_mode
2026,2026-01-01,2026-07-13,-0.3027573375452426,0.16244677111751415,-0.4877746284448937,-0.5121210695615209,66.88994783461047,mode_a
2025,2025-01-01,2025-12-31,0.6225917098433864,0.4956938652942835,-0.2579303025552039,1.4068228786346484,71.23242265255148,mode_a
2024,2024-01-01,2024-12-31,-0.13638380728881716,0.13230079944843953,-0.3223035171418056,-0.26654385749625614,84.89307037894255,mode_a
2023,2023-06-01,2023-12-31,-0.1594552024222885,-0.1427918983743075,-0.18167860818992632,-1.7698995307313314,49.20382840509011,mode_a
