label,window,year,period_start,period_end,days,total_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,turnover_annualized,benchmark_total_return,benchmark_cagr
weekly_no_whitelist,4/12/36,2021,2021-07-16,2021-12-31,118.0,0.018377223141476717,0.0396561281742589,0.05503401488116694,0.18022932385712911,0.30535549767025344,0.4355853153282747,-0.10177340012867397,30.522169080194665,0.09984872155702051,0.22537884123045604
weekly_no_whitelist,4/12/36,2022,2022-01-03,2022-12-30,251.0,-0.16376566334750842,-0.1643612977271256,-0.15518091817631308,0.22058914372551336,-0.7034839319627172,-1.0332331962376549,-0.2382305871851399,35.38701868439573,-0.18175224340416885,-0.18240589614694414
weekly_no_whitelist,4/12/36,2023,2023-01-03,2023-12-29,250.0,0.4920853934140259,0.49686980674040915,0.4234319302712751,0.19911125358749499,2.126609735221256,3.3570331373505846,-0.1016193424958004,30.030750311798048,0.26176028240389493,0.2641094193111053
weekly_no_whitelist,4/12/36,2024,2024-01-02,2024-12-31,252.0,0.17502059879321985,0.17502059879321985,0.19211224169257046,0.2488356721791065,0.7720446188852387,1.1443066734085316,-0.09741347314080195,32.78468722860717,0.24886245487564862,0.24886245487564862
weekly_no_whitelist,4/12/36,2025,2025-01-02,2025-12-31,250.0,0.5403359576762536,0.5456685749527108,0.4752346503954829,0.2802450368243133,1.6957825757799572,2.197157171825757,-0.16797946297433541,30.70651169961101,0.17719073636373772,0.17872802843897606
weekly_no_whitelist,4/12/36,2026,2026-01-02,2026-07-15,133.0,1.2546741546422284,3.66660303014849,1.6477018983019402,0.4526833813587729,3.6398550646065333,4.579476760754216,-0.12539913470577402,27.897361391187392,0.11277097671192515,0.22440969504854746
