date,portfolio_value,daily_return,benchmark_return,excess_return,cash,long_market_value,short_market_value,gross_exposure,net_exposure,borrow_cost,spy_short_hedge_target,stock_short_gross_target,spy_short_market_value,spy_short_weight,cumulative_return,strategy_nav,benchmark_nav,drawdown,rolling_63_return,rolling_63_excess_return,daily_turnover
2021-07-16,496295.44379426126,-0.007409112411477459,-0.007843588270892154,0.0004344758594146958,0.0,496295.44379426126,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.007409112411477459,0.9925908875885225,0.9921564117291078,0.0,,,0.49960031974420466
2021-07-19,486874.26757036225,-0.01898299962593364,-0.014767932489577085,-0.004215067136356554,-1.4551915228366852e-11,486874.26757036225,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.026251464859275542,0.9737485351407245,0.9775043128215913,-0.01898299962593364,,,0.5921042791762278
2021-07-20,494516.9937365433,0.01569753563752796,0.014330423324731667,0.0013671123127962925,-1.4551915228366852e-11,494516.9937365433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.010966012526913427,0.9890339874730866,0.9915123634260756,-0.003583450301541058,,,0.0
2021-07-21,494198.94828151603,-0.0006431436311705729,0.008096320698022907,-0.00873946432919348,-1.4551915228366852e-11,494198.94828151603,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.011602103436967992,0.988397896563032,0.9995399654964278,-0.004224289259472602,,,0.0
2021-07-22,500799.13213984494,0.013355317491629215,0.002094120353702378,0.011261197137926837,-1.4551915228366852e-11,500799.13213984494,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0015982642796898983,1.00159826427969,1.0016331224825128,0.0,,,0.0
2021-07-23,504193.92114872026,0.006778743793683928,0.01028797134106152,-0.0035092275473775913,-1.4551915228366852e-11,504193.92114872026,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.008387842297440606,1.0083878422974406,1.0119378953408709,0.0,,,0.0
2021-07-26,498277.5186378466,-0.011734378902058529,0.0024548802118165014,-0.01418925911387503,0.0,498277.5186378466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0034449627243068326,0.9965550372756932,1.0144220816557303,-0.011734378902058529,,,0.5885963051563752
2021-07-27,494677.5778471087,-0.007224770647046519,-0.004557616434436418,-0.002667154212610101,0.0,494677.5778471087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.010644844305782608,0.9893551556942174,1.009798734904921,-0.018874371352852193,,,0.0
2021-07-28,495782.4812014007,0.002233582850269089,-0.00041001344069435675,0.002643596290963446,0.0,495782.4812014007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.008435037597198658,0.9915649624028013,1.0093847038512138,-0.0166829459747464,,,0.0
2021-07-29,498682.28569015965,0.005848945048909426,0.00414739192961644,0.0017015531192929867,0.0,498682.28569015965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.002635428619680691,0.9973645713803193,1.0135710178258446,-0.010931578560097077,,,0.0
