date,book,ticker,shares,weight,gross_market_value,net_market_value,name,industry_labels,market_value
2026-08-26,long,US.PLTR,1870.9625728302547,0.21244371661475359,332095.8566773702,332095.8566773702,Palantir,软件基础设施,332095.8566773702
2026-08-26,long,US.NEM,2387.134983776716,0.20096170194487217,314146.96386501583,314146.96386501583,纽曼矿业,黄金,314146.96386501583
2026-08-26,long,US.AEM,1450.7288908498751,0.1986376806600942,310514.01179750724,310514.01179750724,伊格尔矿业,黄金,310514.01179750724
2026-08-26,long,US.CMCSA,11163.023023494803,0.19423664046593958,303634.22623905865,303634.22623905865,康卡斯特,电信服务,303634.22623905865
2026-08-26,long,US.SPOT,550.5645354891038,0.1937202603143403,302827.01145507174,302827.01145507174,Spotify Technology,互联网内容与信息,302827.01145507174
