signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-08-18,US.VZ,0.020044488292921048,0.03443000104135041,0.0831066930701656,1117413677.791,48.54,202765166376.6,0.29223425475439774,0.6,0.06306220477724456,0.2843838178382302,long,top50,11,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,Verizon,电信服务,767.45,731.47352179687,watch,False,,
2026-08-18,US.CME,0.029612721139607445,0.028759634696855163,0.11828553614390502,550142850.5305,271.54,109168951572.9,0.2356674221841243,0.65,0.09037898788980214,0.5019172147242731,long,top50,12,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,芝加哥商品交易所,金融数据与证券交易所,767.45,731.47352179687,watch,False,,
2026-08-18,US.SHEL,0.04561867812142839,0.028341580822763057,0.02954179812001878,575737899.77298,92.01,260419268648.48,0.23503280383200267,0.6,0.018477314595921057,0.12569223375786615,long,top50,13,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,壳牌,综合油气,767.45,731.47352179687,watch,False,,
2026-08-18,US.BHP,0.03473117713019003,0.014982370884521479,0.04196662812864882,221672641.897,89.09,196374444660.18,0.3042473057557879,0.55,0.04673306348979589,0.13793590718707774,long,top50,14,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,必和必拓,其他工业金属与采矿,767.45,731.47352179687,watch,False,,
2026-08-18,US.HWM,0.048165327089222276,0.012045820275467967,0.023305978844098796,620188442.301,292.65,101282355099.535,0.26255084922709954,0.65,0.04737966538238514,0.08876748604206472,long,top50,15,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,Howmet Aerospace,航空航天与国防,767.45,731.47352179687,watch,False,,
2026-08-18,US.RTX,0.03952882935580637,0.011477854019051548,0.1386813457663274,1159710202.3125,225.49,274094324758.222,0.29906576924581335,0.65,0.15525446708403068,0.4637152092533198,long,top50,16,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,雷神技术,航空航天与国防,767.45,731.47352179687,watch,False,,
2026-08-18,US.GE,0.0534758952722455,0.002885989470282735,0.07532049039684763,1256311967.5475001,375.09,320867170774.2,0.2593595972245392,0.7,0.12302440672852766,0.29040949786654435,long,top50,17,,704.9437980402099,True,True,configured_price_above_ma,waterfall,0.13653591000512905,False,5,GE航天航空,航空航天与国防,767.45,731.47352179687,watch,False,,
2026-08-18,US.DELL,,,,,,,,,,,,held_buffer,,,,,True,,,,,5,戴尔科技,计算机硬件,767.45,731.47352179687,keep,True,,
2026-08-18,US.MSFT,,,,,,,,,,,,held_buffer,,,,,True,,,,,5,微软,软件基础设施,767.45,731.47352179687,keep,True,,
2026-08-18,US.PLTR,,,,,,,,,,,,held_buffer,,,,,True,,,,,5,Palantir,软件基础设施,767.45,731.47352179687,keep,True,,
2026-08-18,US.SCCO,,,,,,,,,,,,held_buffer,,,,,True,,,,,5,南方铜业,铜,767.45,731.47352179687,keep,True,,
2026-08-18,US.RIO,,,,,,,,,,,,held_buffer,,,,,True,,,,,5,力拓,其他工业金属与采矿,767.45,731.47352179687,keep,True,,
