year,start,end,strategy_return,benchmark_return,strategy_max_drawdown,strategy_sharpe,strategy_turnover_annualized,strategy_mode
2026,2026-01-01,2026-07-14,1.7261855752902706,0.10553032754991665,-0.23215400592262725,3.29703929222508,14.09522744198857,mode_b
2025,2025-01-01,2025-12-31,0.6707094252906949,0.17719073766190463,-0.3325967550179936,1.6584148677408845,15.20545857094552,mode_b
2024,2024-01-01,2024-12-31,0.1290673452470188,0.2488624543686917,-0.22932940816056735,0.5774291030803653,18.99537423669745,mode_b
2023,2023-01-01,2023-12-31,0.343282363120581,0.2617602833042272,-0.13793520588145158,1.5033140524770976,16.64691148568424,mode_b
2022,2022-01-03,2022-12-31,0.14984577590536152,-0.18175224376771626,-0.14105120500337265,0.7010123373663987,15.009707642524729,mode_b
