signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-06-26,US.AMAT,0.07616891364356904,0.10432744838220209,0.4279075551230991,6592075245.599,626.84,310841112706.56,0.92984117391117,0.75,0.35173864147953005,0.46019424298367123,long,top10,1,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,应用材料,半导体设备与材料,728.99,703.5166792532001,keep,True,0.09857271386505952,85319.41730901395
2026-06-26,US.OKTA,0.05805116367302543,0.08638322919778063,0.3460162131718254,612646929.1845,124.28,12853561578.78,1.2673968297548661,0.5,0.2879650494988,0.27301331757216896,long,top10,2,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,Okta,软件基础设施,728.99,703.5166792532001,keep,True,0.10964126369402508,94899.77869741913
2026-06-26,US.CRS,0.02988529874751178,0.08423287362717424,0.31481987667331746,519197903.12750006,591.78,21670713575.19,0.373641602028344,0.65,0.2849345779258057,0.8425717986548928,long,top10,3,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,卡朋特科技,金属加工,728.99,703.5166792532001,keep,True,0.10190630483791058,88204.80037495648
2026-06-26,US.MU,0.08285167904245183,0.07498692467543755,0.26004081469642704,60332127525.11949,1132.33,462889718573.46,1.3070927500303449,0.55,0.19291864438800377,0.19894595444002733,long,top10,4,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,美光科技,半导体,728.99,703.5166792532001,keep,True,0.10047751173092462,86968.1113302574
2026-06-26,US.WWD,0.014126221546209239,0.10658069971413098,0.2499065068630828,387303163.041,431.62,23578672348.19,0.418929661533461,0.6,0.23578028531687356,0.5965357190233762,long,top10,5,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,伍德沃德,航空航天与国防,728.99,703.5166792532001,keep,True,0.10319731580375814,89322.23236020596
2026-06-26,US.GLW,0.14527898865670985,0.2107817346022649,0.24391168966715027,3211732848.1029997,221.05,147681830777.04,1.0581817823395938,0.5,0.09863270101044042,0.23050074546537,long,top10,6,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,康宁,电子元件,728.99,703.5166792532001,keep,True,0.09955600558543463,86170.50351063795
2026-06-26,US.MKSI,0.0048180264488278945,0.06964265727845875,0.23554019254450687,474160983.75803214,388.61,17599238291.16,0.7977293701892457,0.6,0.23072216609567897,0.2952632826952699,long,top10,7,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,MKS仪器,科技仪器,728.99,703.5166792532001,buy,True,,
2026-06-26,US.PANW,0.05192324619052657,0.10332684986953034,0.2140603244893735,2605609172.0407495,304.2,136896240000.0,0.566522976683228,0.55,0.16213707829884694,0.3778493252694066,long,top10,8,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,Palo Alto Networks,软件基础设施,728.99,703.5166792532001,buy,True,,
2026-06-26,US.GE,0.04140720930660091,0.11236061277285314,0.18411618019046183,1844761969.6455002,369.0,320867170774.2,0.3262803343449519,0.7,0.14270897088386092,0.5642883153227662,long,top10,9,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,GE航天航空,航空航天与国防,728.99,703.5166792532001,buy,True,,
2026-06-26,US.SHW,0.07181907981383895,0.10864581392195327,0.1615192930607201,899907493.625,344.07,82393924495.32,0.32828586014621947,0.65,0.08970021324688116,0.49200807183342876,long,top10,10,,688.453192316015,True,True,configured_price_above_ma,waterfall,0.17180725334631775,False,10,宣伟公司,特殊化工用品,728.99,703.5166792532001,buy,True,,
