year,start,end,strategy_return,benchmark_return,strategy_max_drawdown,strategy_sharpe,strategy_turnover_annualized,strategy_mode
2026,2026-01-01,2026-06-16,0.6693593195760641,0.10332464875108571,-0.15062262935469828,2.6286700317346448,93.17685787924611,mode_b
2025,2025-01-01,2025-12-31,0.9821866935842778,0.17719073766190463,-0.328162210401581,1.9357880957619238,89.6359157957638,mode_b
2024,2024-01-01,2024-12-31,0.7840367703564717,0.2488624543686917,-0.17801094286251717,1.8183911776851587,94.0729395359325,mode_b
2023,2023-01-01,2023-12-31,0.27511154450010467,0.2617602833042272,-0.2584649660559274,0.965373700975758,94.75817611846438,mode_b
2022,2022-01-03,2022-12-31,-0.2938541860680526,-0.18175224376771626,-0.39719556448741333,-0.9680444958146548,96.58541744064672,mode_b
