signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-06-23,US.DELL,0.027585618576025817,0.1454589000241553,0.4653423572592368,5078284737.051,427.78,116583425343.54,1.3280727697810955,0.65,0.43775673868321097,0.3503892014410766,long,top10,1,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,戴尔科技,计算机硬件,733.58,702.3088906763301,keep,True,0.10690103534040703,115062.49532273812
2026-06-23,US.MU,0.015634868395158263,0.1680382804056566,0.41666670143008355,55867565248.4315,1051.77,462889718573.46,1.3306353317364017,0.6,0.4010318330349253,0.3131336523932201,long,top10,2,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,美光科技,半导体,733.58,702.3088906763301,keep,True,0.09275305316498153,99834.37215534017
2026-06-23,US.SNDK,0.009860576187511794,0.18372886186989823,0.344106181163913,19807121449.316498,1963.6,121549400442.0,1.0990489797488359,0.65,0.3342456049764012,0.31309449124146504,long,top10,3,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,闪迪,计算机硬件,733.58,702.3088906763301,keep,True,0.09382917334277568,100992.64973918076
2026-06-23,US.KLAC,0.03153777191867324,0.1335743342528879,0.31088165799625456,3056328587.0425005,244.49,221229137896.635,0.9361003254989739,0.65,0.2793438860775813,0.3321029269277776,long,top10,4,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,科磊,半导体设备与材料,733.58,702.3088906763301,keep,True,0.1008707516539451,108571.82396245765
2026-06-23,US.GE,0.005841600657244039,0.1072428969153425,0.19326423765220535,1668054066.2940001,356.47,320867170774.2,0.33343864482364266,0.75,0.1874226369949613,0.5796095943060942,long,top10,5,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,GE航天航空,航空航天与国防,733.58,702.3088906763301,buy,True,,
2026-06-23,US.PANW,0.03854822411528713,0.09398145302255201,0.13258741052325784,2547160595.1877503,290.915,136896240000.0,0.5772222982919496,0.5,0.09403918640797071,0.2296990447451448,long,top10,6,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,Palo Alto Networks,软件基础设施,733.58,702.3088906763301,buy,True,,
2026-06-23,US.AMD,0.02179114531841464,0.13785900640801674,0.12812884949439152,16102570562.2185,519.85,381043318117.53,0.846503910645761,0.55,0.12579801800322732,0.1513623834255504,long,top10,7,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,美国超微公司,半导体,733.58,702.3088906763301,buy,True,,
2026-06-23,US.INTC,0.09973049266850686,0.22456498508476996,0.11997909842990051,15999140865.034,132.28,300197922377.16,0.982124877847069,0.45,0.22942037907113255,0.12216277291835691,long,top10,8,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,英特尔,半导体,733.58,702.3088906763301,buy,True,,
2026-06-23,US.TSM,0.01722150437776715,0.05888653730730886,0.09495875752115457,5987642891.950108,436.39,1899281572660.0,0.5784218298112226,0.7,0.07773725314338742,0.16416869597080372,long,top10,9,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,台积电,半导体,733.58,702.3088906763301,buy,True,,
2026-06-23,US.CRWD,0.00442309852747369,0.03998954068461735,0.04249060776174929,2539088395.476,680.92,103366762731.75,0.6249641458057184,0.5,0.0380675092342756,0.06798887271680107,long,top10,10,,687.12068122819,True,True,configured_price_above_ma,waterfall,0.17426677166310423,False,10,CrowdStrike,软件基础设施,733.58,702.3088906763301,buy,True,,
