date,book,ticker,shares,weight,gross_market_value,net_market_value,name,industry_labels,market_value
2026-09-08,long,US.EQNR,5658.991972072956,0.2037717268089373,245543.66166824556,245543.66166824556,Equinor,综合油气,245543.66166824556
2026-09-08,long,US.COP,1787.0282589426074,0.20026684099162648,241320.2960876097,241320.2960876097,康菲石油,油气勘探与开发,241320.2960876097
2026-09-08,long,US.CVX,1147.6258792597337,0.19981174600959137,240771.90946869215,240771.90946869215,雪佛龙,综合油气,240771.90946869215
2026-09-08,long,US.PBR,11507.685752463749,0.1989264175789702,239705.09422381988,239705.09422381988,巴西石油公司,综合油气,239705.09422381988
2026-09-08,long,US.T,9283.312903314953,0.19722326861087472,237652.8103248628,237652.8103248628,AT&T,电信服务,237652.8103248628
