ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.SNDK,1186009.9698756612,1364878.3662425133,0.0,12,178868.3963668521
US.INTC,277146.09559756937,404363.9344266963,0.0,4,127217.83882912691
US.STX,481870.68150484684,574215.9534994493,0.0,6,92345.27199460246
US.AMD,173229.55359073207,264888.5543706615,0.0,2,91659.00077992943
US.EQNR,642922.4603282051,457606.84343832184,250863.11412199412,5,65547.49723211082
US.DELL,1233933.8000703123,1291019.1693750445,0.0,10,57085.36930473219
US.NEM,373355.5566163789,419867.9776027074,0.0,4,46512.42098632851
US.WDC,369513.32373546844,407839.3531246155,0.0,6,38326.029389147065
US.LRCX,385790.04338699684,422115.6631853839,0.0,4,36325.61979838705
US.PLTR,641489.9228094879,676770.7587843738,0.0,6,35280.83597488585
