ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.SNDK,1186009.9698756612,1364878.366242513,0.0,12,178868.39636685187
US.INTC,277146.09559756937,404363.9344266963,0.0,4,127217.83882912691
US.STX,481870.6815048468,574215.9534994492,0.0,6,92345.2719946024
US.AMD,173229.55359073204,264888.55437066144,0.0,2,91659.0007799294
US.EQNR,399067.8096989043,457606.84343832184,0.0,4,58539.03373941756
US.DELL,1233933.8000703123,1291019.1693750445,0.0,10,57085.36930473219
US.NEM,373355.5566163789,419867.9776027074,0.0,4,46512.42098632851
US.WDC,369513.32373546844,407839.3531246155,0.0,6,38326.029389147065
US.MRVL,1208695.8492082078,1024147.765417056,222024.5944463308,9,37476.510655179154
US.LRCX,385790.04338699684,422115.6631853839,0.0,4,36325.61979838705
US.PLTR,641489.9228094879,676770.7587843738,0.0,6,35280.83597488585
US.KLAC,287521.437544387,316381.0367390427,0.0,2,28859.59919465572
US.AMAT,582482.5277930223,609988.2866160059,0.0,4,27505.758822983596
US.GE,288675.21538365027,305610.8267752486,0.0,2,16935.61139159836
US.UNP,261581.80217944185,278321.3967307899,0.0,2,16739.59455134807
US.ASML,288675.21538365027,303870.69667503954,0.0,2,15195.481291389267
US.PBR,528333.4823682697,541962.2909891943,0.0,6,13628.808620924596
US.MSFT,519283.5423308791,263547.2680072086,267583.2565057084,3,11846.982182037958
US.PANW,515243.21334836236,526862.0164055335,0.0,4,11618.803057171172
US.META,275466.8560186449,286698.8764138943,0.0,2,11232.02039524942
US.TXN,251811.85466291427,259615.31195469078,0.0,2,7803.457291776518
US.CRWD,515243.21334836236,522070.28262879635,0.0,4,6827.069280433992
US.BA,100000.0,106311.23814668418,0.0,2,6311.238146684176
US.AVGO,173229.55359073204,179358.8717048674,0.0,2,6129.318114135356
US.CME,256177.10408435593,261125.63027318876,0.0,2,4948.526188832824
US.TTE,146035.45276559817,150885.06012568585,0.0,2,4849.607360087684
US.SHEL,136646.93197117254,140418.12181104775,0.0,2,3771.189839875209
US.BP,399241.45736340934,401089.80591762374,0.0,4,1848.3485542144044
US.VZ,507767.4624490717,508607.6241529677,0.0,6,840.1617038960103
US.T,255767.54836239855,256057.6410316661,0.0,2,290.09266926755663
US.SCCO,504915.12792365585,504535.38884560583,0.0,6,-379.73907805001363
US.ENB,136586.76921664065,134913.42181208753,0.0,2,-1673.3474045531184
US.VRT,129092.02500486036,127403.49414210558,0.0,2,-1688.5308627547784
US.LMT,365988.43983848614,364246.90719470737,0.0,4,-1741.5326437787735
US.RIO,261289.2425226211,259464.261090427,0.0,2,-1824.981432194094
US.XOM,261754.894615603,258971.84755407044,0.0,2,-2783.047061532561
US.COP,389649.3638358243,386215.84401698085,0.0,4,-3433.519818843459
US.CSCO,541497.5510042808,537706.7815179928,0.0,4,-3790.769486287958
US.TMUS,136586.76921664065,132778.13821886142,0.0,2,-3808.630997779226
US.ARM,1062077.7507600961,1057697.6592492624,0.0,10,-4380.091510833707
US.CVX,262594.52539223677,253792.572150405,0.0,2,-8801.953241831769
US.MU,918845.9956297348,909276.3028390969,0.0,8,-9569.692790637957
US.CEG,407563.0659524768,141820.36952632474,254735.8213519884,3,-11006.875074163661
US.BHP,410858.00866683986,396198.22045214724,0.0,4,-14659.788214692613
US.ORCL,522094.71454808273,251286.46166999487,254918.3685229805,3,-15889.88435510738
US.GLW,718766.8764521597,697196.9785483392,0.0,8,-21569.8979038205
US.QCOM,499708.069130084,464452.77226128295,0.0,4,-35255.29686880106
US.ANET,799449.595665389,483727.45786741923,244690.3129131765,5,-71031.82488479326
