label,window,year,period_start,period_end,days,total_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,turnover_annualized,benchmark_total_return,benchmark_cagr
weekly_original_whitelist,4/12/36,2021,2021-07-16,2021-12-31,118.0,0.15220457347954608,0.3533252517222001,0.32138820506353005,0.19397472841655394,1.6568560641227454,2.631815882932027,-0.06209126622241612,26.596642032135826,0.09984872155702051,0.22537884123045604
weekly_original_whitelist,4/12/36,2022,2022-01-03,2022-12-30,251.0,-0.0990176874022699,-0.0993918929882478,-0.07854801305209583,0.22854623810362132,-0.34368543408919594,-0.4820124777850376,-0.23949181903803995,29.883009418218617,-0.18175224340416885,-0.18240589614694414
weekly_original_whitelist,4/12/36,2023,2023-01-03,2023-12-29,250.0,0.2858208926660144,0.2884095105111122,0.2746718806775422,0.20665561844330135,1.329128541225227,2.3912639322112423,-0.12932961643809793,27.10801267431527,0.26176028240389493,0.2641094193111053
weekly_original_whitelist,4/12/36,2024,2024-01-02,2024-12-31,252.0,0.22848337928588425,0.22848337928588425,0.23431335193186886,0.23910802384067192,0.9799476745623645,1.4314836022488853,-0.09530499598428088,29.51766357770578,0.24886245487564862,0.24886245487564862
weekly_original_whitelist,4/12/36,2025,2025-01-02,2025-12-31,250.0,0.5045580240532743,0.5094829527806037,0.45290087892526365,0.2853534643387305,1.5871574574179517,2.02708941316988,-0.24541601088327436,27.405304104620786,0.17719073636373772,0.17872802843897606
weekly_original_whitelist,4/12/36,2026,2026-01-02,2026-07-23,139.0,1.5337570847001434,4.395175396134216,1.7959148581291322,0.4580905378556767,3.920436485188748,5.213910748182754,-0.1424521277417693,24.88571829877272,0.08825436810483733,0.16570967228084643
