ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.COHR,165702.88475659752,164834.5444010174,0.0,6,-868.3403555801196
US.VRT,271660.3892472215,270784.6915734201,0.0,10,-875.6976738014491
US.PLTR,56165.773115343545,55180.72597246371,0.0,2,-985.0471428798337
US.TIGO,52685.338056255874,51658.890330740905,0.0,2,-1026.4477255149686
US.IX,84291.94238369296,83086.64801592531,0.0,2,-1205.2943677676521
US.E,234586.4438618124,233288.90626086984,0.0,8,-1297.5376009425672
US.NUE,157851.48468026813,156422.130944597,0.0,4,-1429.3537356711167
US.VG,619222.6961772604,617790.4556619462,0.0,20,-1432.240515314159
US.SMCI,87430.13216838123,85988.44248104338,0.0,2,-1441.6896873378428
US.PKX,70960.57008004042,69486.2459096065,0.0,2,-1474.3241704339162
US.NXPI,153225.32433585374,151650.2839068885,0.0,4,-1575.040428965236
US.DELL,374866.257403206,373243.8626889624,0.0,12,-1622.3947142435936
US.SPOT,55844.70249958829,53849.41339264468,0.0,2,-1995.2891069436082
US.MPC,59470.26277673403,57422.664797256344,0.0,2,-2047.5979794776867
US.HEI.A,86890.91460022771,84767.8261421777,0.0,2,-2123.0884580500133
US.TIMB,54592.48955976474,52441.08733473268,0.0,2,-2151.402225032063
US.MKSI,174254.67661725983,172085.16388111512,0.0,6,-2169.5127361447085
US.HEI,86890.91460022771,84524.83375438968,0.0,2,-2366.0808458380343
US.CEG,55844.70249958829,53337.27406649726,0.0,2,-2507.4284330910305
US.ALB,169070.0580596467,166451.59203323774,0.0,6,-2618.466026408947
US.TXN,213384.63625140232,210530.28052188375,0.0,6,-2854.3557295185747
US.ZS,78476.3355773076,75382.76396782359,0.0,2,-3093.5716094840172
US.MDB,78728.06399936789,75576.60784934473,0.0,2,-3151.456150023165
US.Q,59028.46661146054,55578.592927663034,0.0,2,-3449.8736837975084
US.TER,219444.61867221142,215413.13063393423,0.0,8,-4031.4880382771953
US.GFS,247104.9246468408,243051.03637433585,0.0,6,-4053.8882725049625
US.AGI,59028.46661146054,54930.75729232751,0.0,2,-4097.709319133035
US.IOT,112995.49464375159,108853.270233176,0.0,4,-4142.224410575596
US.OKTA,85771.26344442066,81598.593462474,0.0,2,-4172.669981946659
US.NBIS,590097.2878451152,585679.2445891964,0.0,16,-4418.043255918776
US.NVMI,225491.20167327794,220868.49168384995,0.0,8,-4622.709989427996
US.CCJ,117374.56948865688,112381.05079315428,0.0,4,-4993.5186955026
US.SCCO,174211.5233413868,168640.7761545266,0.0,6,-5570.747186860215
US.YPF,144339.70999632237,138505.78673229046,0.0,4,-5833.92326403191
US.ENTG,113935.28376702627,107842.03885727358,0.0,4,-6093.244909752684
US.HPE,155075.86624023938,148483.69612152933,0.0,4,-6592.170118710055
US.CRDO,386188.2486397617,301733.4471093836,77728.56603171787,9,-6726.235498660244
US.CRWV,255992.30765059072,247810.62249100226,0.0,8,-8181.6851595884655
US.AXON,146932.3109218701,138225.25593393267,0.0,4,-8707.054987937445
US.CSCO,256028.38758827667,246580.6747378629,0.0,6,-9447.71285041378
US.QCOM,162468.0006518354,152168.77990261273,0.0,4,-10299.220749222673
US.TWLO,212000.78757191997,201297.72781062973,0.0,6,-10703.059761290235
US.AKAM,173001.05751839455,162061.70923497243,0.0,4,-10939.348283422121
US.WDC,450385.7537641164,351747.52323692467,84098.08186415897,13,-14540.148663032742
US.RMBS,164160.35117323595,140003.41871515373,0.0,4,-24156.932458082214
US.AAOI,898912.8404437659,866206.0974116845,0.0,28,-32706.743032081402
