year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2020,2020-08-19,2020-12-31,strategy_with_embedded_hedge,mode_b,0.15168941096117017,0.11786314102729012,0.03382626993388005,0.46026273390309425,0.4303212003245291,0.32353743565832,1.3300507233388004,1.9942214936510307,-0.10360898590087109,0.3723404255319149,0.4,74.53997724199651,1.1516894109611702,
2021,2021-01-01,2021-12-31,strategy_with_embedded_hedge,mode_b,0.05847980200170366,0.29061187961523904,-0.23213207761353538,0.05847980200170366,0.09836934622493132,0.2884166264206861,0.3410668360063585,0.5194611009841913,-0.19436002443272637,0.48412698412698413,0.5833333333333334,101.02377643378844,1.0584798020017037,
2022,2022-01-01,2022-12-31,strategy_with_embedded_hedge,mode_b,-0.29347826250371756,-0.18175224376771626,-0.1117260187360013,-0.29445546090059405,-0.2972859517102135,0.3201719774499208,-0.92851958524919,-1.3699362454798032,-0.40206706162100536,0.47808764940239046,0.3333333333333333,105.4037856908911,0.7065217374962824,
2023,2023-01-01,2023-12-31,strategy_with_embedded_hedge,mode_b,0.2751115445001402,0.2617602833042272,0.013351261195913011,0.27759311635171313,0.2897004297309244,0.3000914873048702,0.9653737009760985,1.6221805680499282,-0.25846496605592717,0.54,0.5833333333333334,94.75817611846523,1.2751115445001402,
2024,2024-01-01,2024-12-31,strategy_with_embedded_hedge,mode_b,0.7840367703564717,0.2488624543686917,0.53517431598778,0.7840367703564717,0.6416700481871054,0.35287789341563003,1.8183911776851587,2.6506554938886824,-0.17801094286251717,0.5753968253968254,0.75,94.0729395359325,1.7840367703564717,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_b,0.9821866935842778,0.17719073766190463,0.8049959559223732,0.9930661483536845,0.7705228478093883,0.3980409061799253,1.935788095761924,2.408306004929467,-0.3281622104015809,0.576,0.8333333333333334,89.63591579576378,1.9821866935842778,
2026,2026-01-01,2026-09-03,strategy_with_embedded_hedge,mode_b,0.36648451831824724,0.136909784594615,0.22957473372363224,0.5929549044770055,0.5808125925201286,0.47805800376478585,1.214941676420295,1.5917571787596594,-0.2802981788032486,0.5325443786982249,0.5555555555555556,97.6004707323194,1.3664845183182472,
