year,start,end,strategy_return,benchmark_return,strategy_max_drawdown,strategy_sharpe,strategy_turnover_annualized,strategy_mode
2026,2026-01-01,2026-07-02,1.0627777154464653,0.0951636371954121,-0.12340270982834778,3.3374968296012635,78.04783865973715,mode_b
2025,2025-01-01,2025-12-31,0.23526727393723412,0.17719073766190463,-0.26129236783935783,0.9044470890326873,81.50020304796092,mode_b
2024,2024-01-01,2024-12-31,0.015832848375726183,0.2488624543686917,-0.21897495830432534,0.18602245496962652,83.84318899359404,mode_b
2023,2023-01-01,2023-12-31,0.06376399580005221,0.2617602833042272,-0.2617338263519502,0.3893879527099849,86.71124405600179,mode_b
2022,2022-01-03,2022-12-31,-0.26071736507469645,-0.18175224376771626,-0.32812322491439594,-1.2277149986811406,83.13473262185478,mode_b
