year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2024,2024-11-07,2024-12-31,strategy_with_embedded_hedge,mode_b,0.0,-0.04263711656471025,0.04263711656471025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_b,0.7008092838754654,0.27769710293395433,0.42311218094151104,0.7229844762550686,0.7047762886937881,0.5636445136219095,1.2503914642315657,1.5458942465054368,-0.413748125991818,0.556910569105691,0.6666666666666666,61.46172651601036,1.7008092838754654,
2026,2026-01-01,2026-06-29,strategy_with_embedded_hedge,mode_b,0.7944894277622803,-0.10159208506726836,0.8960815128295486,2.4858963773234866,1.3979846318521298,0.5454809325753724,2.5628478437400957,4.4755717640529005,-0.20867289608796313,0.5677966101694916,0.8333333333333334,53.163708256965634,1.7944894277622803,
