signal_date,ticker,er8,er15,er40,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-06-29,HK.01888,0.18097437669748773,1.0273162051893843,1.7229664802693057,6725979457.826,96.3,64399575500.0,1.3610185565811102,0.65,1.5419921035718178,1.2659390071781327,long,top10,1,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,建滔积层板,,23026.68,25690.5988,keep,True,0.11837702155866232,107964.76532121008
2026-06-29,HK.03986,0.746044668239726,0.7939879966188206,1.719828914482779,2207251653.675,1241.0,294463029420.0,1.252297090635894,0.65,0.9737842462430529,1.3733393835559267,long,top10,2,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,兆易创新,,23026.68,25690.5988,keep,True,0.1162980992329034,106068.70172655073
2026-06-29,HK.00148,0.27202457601311203,1.049915386603025,1.7004629341316226,4740653410.588,120.0,41029700466.72,1.4863078532868719,0.55,1.4284383581185107,1.1440852784106341,long,top10,3,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,建滔集团,,23026.68,25690.5988,keep,True,0.18205968171791698,166045.99906569254
2026-06-29,HK.02513,0.3902968510018049,0.5894794541903416,1.5198664012757455,4510202243.9,1961.0,281104068245.0,1.95378978138362,0.55,1.1295695502739407,0.7779068228104961,long,top10,4,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,智谱,,23026.68,25690.5988,keep,True,0.11254807007970583,102648.51922709464
2026-06-29,HK.01347,0.4518597374433654,0.4828970025482706,1.007143440011397,6042999444.535001,204.2,153606685861.2,0.9246215839131069,0.55,0.5552837025680316,1.0892493291677747,long,top10,5,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,华虹半导体,,23026.68,25690.5988,keep,True,0.10174760785257098,92798.04863440992
2026-06-29,HK.06809,0.24277862816251317,0.2911947424326897,0.8748236651648613,1703529618.75,447.6,230629143962.7,1.0718352516275875,0.6,0.6320450370023482,0.816192286861658,long,top10,6,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,澜起科技,,23026.68,25690.5988,keep,True,0.0717278420021389,65418.77407280555
2026-06-29,HK.02631,0.18302970222166437,0.1748091335598556,0.7911980176294393,709134934.1225001,104.9,23882001848.32,1.1644629541821976,0.45,0.6246094527313925,0.6794531460084943,long,top10,7,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,天岳先进,,23026.68,25690.5988,keep,True,0.07924549707330672,72275.18805279596
2026-06-29,HK.06613,0.007423133841576335,0.040979091229482845,0.7167225123975911,1057365153.5639999,26.36,113915227974.6,0.9588118117030876,0.55,0.7092993785560148,0.7475111420712623,long,top10,8,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,蓝思科技,,23026.68,25690.5988,keep,True,0.07573134593126771,69070.13610641388
2026-06-29,HK.00522,0.17615850792482168,0.3104833442863675,0.4464250104176024,885193481.4350001,217.0,43956450611.6,0.8639404692098674,0.45,0.2702665024927807,0.5167312174019218,long,top10,9,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,ASMPT,,23026.68,25690.5988,buy,True,,
2026-06-29,HK.00981,0.20584930983784588,0.19848055031893375,0.4069055650279161,10275635015.785,84.8,455282858690.4,0.6948156358138264,0.55,0.21579377422789447,0.5856309847594522,long,top10,10,,25929.08565,False,True,configured_price_above_ma,dual_objective_liquidity,0.20642037877873265,False,10,中芯国际,,23026.68,25690.5988,buy,True,,
2026-06-29,HSI,,,,,,,,,,,,hedge,HEDGE,,,,True,,,,,10,HSI 动态对冲,Hedge,23026.68,25690.5988,short_hedge_25%,True,-0.25087324903649116,-228806.83346279265
