year,start,end,rule,mode,strategy_return,benchmark_return,excess_return,cagr,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,monthly_win_rate,turnover_annualized,final_nav,note
2022,2022-01-03,2022-12-31,strategy_with_embedded_hedge,mode_b,-0.18165621328876735,-0.18646259383200026,0.004806380543232902,-0.18230956043768254,-0.17735336245394417,0.21853652779045782,-0.8115501982533473,-1.1417206011199426,-0.24986034906771593,0.4302788844621514,0.3333333333333333,77.92879516842021,0.8183437867112326,
2023,2023-01-01,2023-12-31,strategy_with_embedded_hedge,mode_b,-0.03207425876389913,0.2617602833042272,-0.2938345420681263,-0.032326660172253274,-0.010704774414735463,0.21168922609155028,-0.050568347819959045,-0.08152730020337308,-0.2310160150656484,0.504,0.4166666666666667,83.04480978197341,0.9679257412361009,
2024,2024-01-01,2024-12-31,strategy_with_embedded_hedge,mode_b,0.02453493810300933,0.2488624543686917,-0.22432751626568237,0.02453493810300933,0.05329246046484948,0.2407626855751301,0.22134850480482593,0.28514437834842876,-0.24330793942934725,0.5277777777777778,0.5,78.20635772035337,1.0245349381030093,
2025,2025-01-01,2025-12-31,strategy_with_embedded_hedge,mode_b,0.22570832745086533,0.17719073766190463,0.0485175897889607,0.22770559145089253,0.24523715669091722,0.28126330170864977,0.8719130978023906,1.0200194283532593,-0.25307435172644377,0.54,0.4166666666666667,80.18364573272923,1.2257083274508653,
2026,2026-01-01,2026-06-15,strategy_with_embedded_hedge,mode_b,1.3027430473271404,0.10994168514757763,1.1928013621795628,5.424502121734685,1.9653039813400086,0.446280301146483,4.4037435134178935,6.645969813670948,-0.12360839185795491,0.6106194690265486,0.8333333333333334,77.81548984394114,2.3027430473271404,
