signal_date,ticker,er3,er8,er20,adv20,adj_close,market_cap_used,vol20_ann,up_day_ratio20,er_consistency_penalty,er20_vol_score,book,stage,rank,trade_date,spy_ma,spy_above_ma,allow_new_buys,market_filter_mode,selection_style,spy_vol_ann,high_vol_regime,target_count_cap,name,industry_labels,spy_adj_close,spy_ma100,action,planned_holding,weight,market_value
2026-06-10,US.KLAC,0.12344087047138819,0.15236809621550584,0.19630442357245936,2084937748.7354999,2135.64,226695687958.39,0.663244543997611,0.6,0.07286355310107118,0.2959759342900323,long,top10,1,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,科磊,半导体设备与材料,725.43,698.02052435054,keep,True,0.10028971972816905,110379.43279371773
2026-06-10,US.APH,0.09142738114907589,0.04413759711414711,0.18423866033116099,1511899948.5180001,149.22,179546060742.36,0.5689778822912115,0.55,0.18739084725194266,0.323806365880607,long,top10,2,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,安费诺,电子元件,725.43,698.02052435054,keep,True,0.09917517140675242,109152.7546070341
2026-06-10,US.AMAT,0.11356088293548672,0.1453647920970944,0.16989280372209614,3932077709.69,497.01,310087183332.91,0.6350074797231247,0.7,0.056331920786609424,0.2675445709650107,long,top10,3,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,应用材料,半导体设备与材料,725.43,698.02052435054,keep,True,0.10103283203898675,111197.3064062117
2026-06-10,US.ASML,0.07274498956113062,0.11633865406410537,0.15748155425141075,2861420775.3,1734.19,552688931610.0,0.5373460761979959,0.65,0.08473656469028013,0.29307286537881694,long,top10,4,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,阿斯麦,半导体设备与材料,725.43,698.02052435054,keep,True,0.09955451116932038,109570.25809534622
2026-06-10,US.SNDK,0.07024470223356427,0.010514034317252174,0.14895772400371077,17497989439.872,1643.23,161840967654.963,0.818273261617471,0.6,0.1981743576027707,0.1820390949953171,long,top10,5,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,闪迪,计算机硬件,725.43,698.02052435054,buy,True,,
2026-06-10,US.LRCX,0.07749846609615163,0.05242257589006405,0.12984308542766776,2970315292.8535004,321.8,320283738810.0,0.6464107145707045,0.55,0.10249639974369129,0.20086778034596686,long,top10,6,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,泛林集团,半导体设备与材料,725.43,698.02052435054,buy,True,,
2026-06-10,US.ENB,0.01874143277067397,0.07210126864142263,0.046447994129271475,277875243.29199994,56.44,119493853345.67,0.22291282377075003,0.6,0.07901311038289982,0.20836842557357727,long,top10,7,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,恩桥,油气中游,725.43,698.02052435054,keep,True,0.10277651746095669,113116.41644430324
2026-06-10,US.TSM,0.0009692391641856757,0.017864581785390188,0.04614353504014246,5315966373.183001,408.75,2041486127787.96,0.4604600111871436,0.6,0.04517429587595678,0.10021181844038235,long,top10,8,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,台积电,半导体,725.43,698.02052435054,buy,True,,
2026-06-10,US.CVX,0.029726254935012242,0.0812733631973297,0.037976700484497306,1711529180.814,189.8,385492174957.53,0.25186531522735367,0.6,0.09484377097514984,0.15078177973897086,long,top10,9,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,雪佛龙,综合油气,725.43,698.02052435054,buy,True,,
2026-06-10,US.COP,0.040165070371339984,0.09315977405645137,0.03466425211033175,757636212.0425,119.92,155369034712.71,0.27115659106349105,0.5,0.11149022563123101,0.12783850089860124,long,top10,10,,683.05889545088,True,True,configured_price_above_ma,waterfall,0.13989970518362302,False,10,康菲石油,油气勘探与开发,725.43,698.02052435054,buy,True,,
