base_series,kind,source,full_dd,gamma,smooth,max_delta,avg_exposure,days_at_130,days_at_80,total_return,cagr,ann_vol,sharpe,max_drawdown,final_nav,daily_win_rate
available_equal_weight,dynamic,levered,0.2,1.5,0.25,0.1,1.0787259280775408,468,121,15.804432823719946,0.8840785046650501,0.3814490264916923,1.8144322990167914,-0.43630367980631046,16.804432823719946,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.5,999.0,1.0768784576566754,434,65,16.062802847432902,0.8905431764129126,0.3810635293997543,1.824722404586509,-0.429903359268736,17.062802847432902,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.5,0.01,1.0818038667733632,422,52,16.341834621169184,0.8974401163347379,0.3742900140351507,1.8604742448127232,-0.43625843807544384,17.341834621169184,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.5,0.02,1.0762112829243002,409,64,16.761877627149183,0.907661963415975,0.37662006670889825,1.8652491489392649,-0.42438771741935977,17.761877627149183,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.5,0.05,1.0759601897141204,431,65,16.004787308584216,0.8890982138907089,0.3794304697335833,1.8289828826450822,-0.4295172417948888,17.004787308584216,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.5,0.1,1.0767426083405893,434,65,16.08578972547473,0.8911146447150953,0.3808279080951485,1.8263833268435175,-0.429903359268736,17.08578972547473,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.75,999.0,1.073424010715027,382,10,16.760839810663995,0.90763694005602,0.37819644744948083,1.8589534072272729,-0.4224477682538538,17.760839810663995,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.75,0.01,1.0820699065726427,406,7,16.439214807337173,0.8998268436235628,0.3744654943062531,1.863061113049292,-0.43671195886485126,17.439214807337173,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.75,0.02,1.0755821909620191,383,10,16.923542372438007,0.9115461790358788,0.3760442592266908,1.8727958475981483,-0.4248719206856294,17.923542372438007,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.75,0.05,1.073237114699225,382,10,16.7501035484134,0.9073780056093004,0.37790509335484623,1.859747597482089,-0.4224477682538538,17.7501035484134,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.75,0.1,1.073424010715027,382,10,16.760839810663995,0.90763694005602,0.37819644744948083,1.8589534072272729,-0.4224477682538538,17.760839810663995,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.9,999.0,1.0765977308634656,329,2,17.024770863696432,0.9139645194261277,0.376066494932383,1.875970973792713,-0.4298253621243845,18.024770863696432,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.9,0.01,1.0811533966651807,354,2,16.749925664221823,0.9073737144207918,0.37463458794964855,1.8727436350237336,-0.43590712609679994,17.749925664221823,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.9,0.02,1.0770509257076917,330,2,17.02962196553122,0.9140801471231896,0.37568514226643235,1.8776660354307815,-0.43002177454957324,18.02962196553122,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.9,0.05,1.0765977308634656,329,2,17.024770863696432,0.9139645194261277,0.376066494932383,1.875970973792713,-0.4298253621243845,18.024770863696432,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.9,0.1,1.0765977308634656,329,2,17.024770863696432,0.9139645194261277,0.376066494932383,1.875970973792713,-0.4298253621243845,18.024770863696432,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.95,999.0,1.0803212691915904,267,2,17.211216577198407,0.9183912637031804,0.3746582410400659,1.887673864374196,-0.4350774302988524,18.211216577198407,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.95,0.01,1.0816020856067563,268,2,17.054467775067334,0.9146719776808769,0.374266817981542,1.8842045687546358,-0.43603823110452666,18.054467775067334,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.95,0.02,1.0803212691915904,267,2,17.211216577198407,0.9183912637031804,0.3746582410400659,1.887673864374196,-0.4350774302988524,18.211216577198407,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.95,0.05,1.0803212691915904,267,2,17.211216577198407,0.9183912637031804,0.3746582410400659,1.887673864374196,-0.4350774302988524,18.211216577198407,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,1.5,0.95,0.1,1.0803212691915904,267,2,17.211216577198407,0.9183912637031804,0.3746582410400659,1.887673864374196,-0.4350774302988524,18.211216577198407,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.0,999.0,1.064194088568165,489,210,14.949413992850486,0.8621201123190922,0.3764178084533586,1.8031476360324308,-0.4307417717890649,15.949413992850486,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.0,0.01,1.064637612303752,410,162,15.773678933451833,0.8833038889900902,0.36783196270100316,1.866730782581289,-0.42830775354181216,16.773678933451833,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.0,0.02,1.058082860596064,408,195,16.203040901152892,0.8940203407634424,0.36923069675558506,1.8760775671170837,-0.41565594377725124,17.203040901152892,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.0,0.05,1.0586563399993034,452,212,15.470846721498003,0.8756168483851017,0.37150325299280795,1.8410876562161966,-0.4206173976005444,16.470846721498003,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.0,0.1,1.0616957030613192,479,210,15.305947994330229,0.8713848950655252,0.37418786823439676,1.8245175618068392,-0.4276892215786601,16.30594799433023,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.25,999.0,1.0615584946065573,450,176,15.226677305012728,0.8693386736416124,0.3753593254955197,1.8172383696326628,-0.42445362107444284,16.22667730501273,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.25,0.01,1.0646135947198314,406,142,15.793695759343617,0.8838081891399916,0.367901844914052,1.867158422483841,-0.4282098959123698,16.793695759343617,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.25,0.02,1.0576069560356007,394,165,16.25701285034037,0.8953527036373015,0.36918364447271096,1.8781318630065367,-0.41500240895148965,17.25701285034037,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.25,0.05,1.0573599562503535,422,179,15.615435459648491,0.8793006157028549,0.3713581482799232,1.8468360737266507,-0.4170577283338255,16.61543545964849,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.25,0.1,1.0602670527087186,443,178,15.407287485692926,0.8739895755561189,0.3740711226592198,1.8286495157996392,-0.4231246315104602,16.407287485692926,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.5,999.0,1.0572290452899638,397,133,15.66965368733727,0.8806755556234316,0.3735961339759062,1.839885493478662,-0.415744733926139,16.66965368733727,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.5,0.01,1.064980495604506,400,108,15.82905464240547,0.8846978763422402,0.3679952952619727,1.8680289078073489,-0.42840762220145034,16.82905464240547,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.5,0.02,1.0567000520844776,381,125,16.327458914425524,0.8970868969277843,0.36892833484195625,1.8815985946922948,-0.41384376724632266,17.327458914425524,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.5,0.05,1.0549114855029427,387,135,15.838143351103156,0.8849263288607394,0.3711311895873847,1.8556252747960829,-0.41230033765264906,16.838143351103156,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.5,0.1,1.0569523817329456,397,133,15.722623121772887,0.8820154818279697,0.3731448502741622,1.8435095583523156,-0.415744733926139,16.722623121772887,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.75,999.0,1.051257487500046,344,65,16.399990357510575,0.8988667231521865,0.37013007786817786,1.8790939350856817,-0.40702484654966087,17.399990357510575,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.75,0.01,1.0653910361476377,382,50,15.946802600470214,0.887650194137815,0.3682539073941004,1.8711297263394089,-0.428544926527874,16.946802600470214,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.75,0.02,1.055817980773147,351,60,16.469192906819597,0.9005595071626773,0.36840654524049254,1.888578768009316,-0.4137371539967233,17.469192906819597,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.75,0.05,1.0510075381787438,344,65,16.399124281900193,0.8988455047665391,0.36959941090823883,1.8812424383391502,-0.4070677557008433,17.399124281900193,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.75,0.1,1.051257487500046,344,65,16.399990357510575,0.8988667231521865,0.37013007786817786,1.8790939350856817,-0.40702484654966087,17.399990357510575,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.9,999.0,1.0581503935899115,284,5,16.561996026642333,0.9028214475918983,0.36883828659601825,1.8899209953646237,-0.41893919455761963,17.561996026642333,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.9,0.01,1.0645300938792663,319,3,16.07805777203547,0.8909224900542738,0.3679323186644185,1.8770395333243164,-0.4289796688676826,17.07805777203547,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.9,0.02,1.0582998741717402,287,5,16.493008062549514,0.9011408539548198,0.36826262341203886,1.8899737347592047,-0.42000114450831727,17.493008062549514,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.9,0.05,1.0581503935899115,284,5,16.561996026642333,0.9028214475918983,0.36883828659601825,1.8899209953646237,-0.41893919455761963,17.561996026642333,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.9,0.1,1.0581503935899115,284,5,16.561996026642333,0.9028214475918983,0.36883828659601825,1.8899209953646237,-0.41893919455761963,17.561996026642333,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.95,999.0,1.0638471245441194,202,3,16.574470480224022,0.9031247869647687,0.367975734852807,1.8939420247468812,-0.42747988763174316,17.574470480224022,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.95,0.01,1.0642393180731042,211,3,16.287597098945714,0.8961062789514855,0.3673311464801866,1.8868036642560213,-0.4290550035833971,17.287597098945714,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.95,0.02,1.0638471245441194,202,3,16.574470480224022,0.9031247869647687,0.367975734852807,1.8939420247468812,-0.42747988763174316,17.574470480224022,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.95,0.05,1.0638471245441194,202,3,16.574470480224022,0.9031247869647687,0.367975734852807,1.8939420247468812,-0.42747988763174316,17.574470480224022,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,2.0,0.95,0.1,1.0638471245441194,202,3,16.574470480224022,0.9031247869647687,0.367975734852807,1.8939420247468812,-0.42747988763174316,17.574470480224022,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.0,999.0,1.0413985411908346,452,290,14.472998690489131,0.8494860696506943,0.3684782518790196,1.8158581415302644,-0.41626904953526367,15.472998690489131,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.0,0.01,1.0450153018975201,382,237,15.50622213186439,0.8765204374897795,0.36104677918626454,1.8851729020188266,-0.417590956797,16.50622213186439,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.0,0.02,1.0316343989359793,362,284,15.512120595790375,0.8766709550063756,0.3596982000079124,1.8910772386191255,-0.40197231732254013,16.512120595790375,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.0,0.05,1.0255622022364195,374,294,15.529445173600244,0.8771128041330445,0.3601835895300876,1.889572295039494,-0.39469662902167,16.529445173600244,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.0,0.1,1.0359052587855349,433,291,15.111738107605913,0.866357924484269,0.36538064398930653,1.8523293811707746,-0.4103819248533036,16.111738107605913,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.25,999.0,1.034697306827632,410,274,14.907313924128733,0.8610155418948953,0.36643811995009745,1.8404791799121476,-0.40674002200724557,15.907313924128733,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.25,0.01,1.0447810390777654,377,225,15.531247761115598,0.877158757015962,0.3610064196963298,1.8862641531968969,-0.4173942875586988,16.531247761115598,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.25,0.02,1.031567087873809,352,267,15.526221793368236,0.8770306216710697,0.3596985301907357,1.8915976087880277,-0.40192994112904157,16.526221793368236,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.25,0.05,1.0230428012760737,340,279,15.552221092246722,0.8776931391284817,0.3600185375535053,1.8911254976604759,-0.3902164309329428,16.55222109224672,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.25,0.1,1.0322011911171696,398,276,15.234641858965826,0.8695446132498441,0.3646014908526708,1.860111422785828,-0.40375403530044773,16.234641858965826,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.5,999.0,1.0263762050345198,336,253,15.401317976417157,0.8738364904414015,0.36365758358715067,1.8702263692821781,-0.3938559620808877,16.401317976417157,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.5,0.01,1.044452109874385,367,207,15.539723827720927,0.8773747830415277,0.36083332400740287,1.8873048406977382,-0.4171227141893854,16.539723827720927,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.5,0.02,1.03131960123606,341,243,15.584547290383558,0.8785157548730962,0.35974002927472815,1.8935734759430978,-0.40181438519906987,16.584547290383558,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.5,0.05,1.0197265521941659,296,255,15.689144411793471,0.8811689806229022,0.3596135761121428,1.8978931712847347,-0.3865189691146036,16.68914441179347,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.5,0.1,1.025986639235379,338,254,15.501500424517204,0.8763999184873859,0.3629027545614459,1.8770276568487256,-0.3939268848814429,16.501500424517204,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.75,999.0,1.016271362072118,242,193,16.065619061107412,0.8906132213435709,0.35937963339368006,1.9124928105145595,-0.38549721297461126,17.065619061107412,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.75,0.01,1.0439341807737683,345,159,15.556330143098531,0.8777977726224575,0.3604881569304114,1.8893673397702473,-0.417108572923631,16.55633014309853,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.75,0.02,1.0309609548087233,305,182,15.712423445198429,0.8817577247503936,0.35948682904791396,1.8993390619252368,-0.40207672717224596,16.71242344519843,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.75,0.05,1.0161524338508425,242,193,16.065826366869445,0.8906183771029801,0.35844138560715416,1.9165989675835282,-0.3857541251017128,17.065826366869445,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.75,0.1,1.016271362072118,242,193,16.065619061107412,0.8906132213435709,0.35937963339368006,1.9124928105145595,-0.38549721297461126,17.065619061107412,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.9,999.0,1.030370394078596,211,68,16.091088186887198,0.8912462832476593,0.359625485005433,1.912382963414343,-0.40379866886542704,17.091088186887198,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.9,0.01,1.0447859131312862,279,66,15.511720698691594,0.8766607517151133,0.36056579799490956,1.8873874152230412,-0.4199317735402771,16.511720698691594,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.9,0.02,1.0330054308112717,227,68,15.853905366833914,0.8853222940692906,0.3592944268157176,1.9053025272695479,-0.40777744934995663,16.853905366833914,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.9,0.05,1.030370394078596,211,68,16.091088186887198,0.8912462832476593,0.359625485005433,1.912382963414343,-0.40379866886542704,17.091088186887198,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.9,0.1,1.030370394078596,211,68,16.091088186887198,0.8912462832476593,0.359625485005433,1.912382963414343,-0.40379866886542704,17.091088186887198,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.95,999.0,1.041860577217374,157,11,16.028346149911524,0.8896854418918809,0.36021930817626835,1.9076124706238222,-0.4171472136255845,17.028346149911524,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.95,0.01,1.043395903116451,169,11,15.638952762314624,0.8798974262535648,0.35975676177763716,1.8955053375923248,-0.4200016316201569,16.638952762314624,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.95,0.02,1.0417873282502939,157,11,16.02047571935387,0.8894893335542751,0.36016050324305415,1.9075843452551486,-0.4171472136255845,17.02047571935387,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.95,0.05,1.041860577217374,157,11,16.028346149911524,0.8896854418918809,0.36021930817626835,1.9076124706238222,-0.4171472136255845,17.028346149911524,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,3.0,0.95,0.1,1.041860577217374,157,11,16.028346149911524,0.8896854418918809,0.36021930817626835,1.9076124706238222,-0.4171472136255845,17.028346149911524,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.0,999.0,1.024153739302509,433,353,14.340508746831112,0.8459190208959722,0.36347798824316874,1.8305941752763821,-0.4056252018562728,15.340508746831112,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.0,0.01,1.0316068033658556,365,301,15.126210404148342,0.8667341441176022,0.3565427097291866,1.8900846249546452,-0.4111706918821961,16.126210404148342,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.0,0.02,1.01092637980783,302,350,15.42839979371524,0.8745306439789124,0.353594552382215,1.9144058809967468,-0.39281293598432265,16.42839979371524,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.0,0.05,0.9999377052675431,314,354,15.495897342216022,0.8762568681680922,0.35293632587135376,1.9197703999019697,-0.3802540921679225,16.495897342216022,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.0,0.1,1.016961505274381,401,356,15.145080349707815,0.8672242912983155,0.35954418723340126,1.877768957266293,-0.3972423715109962,16.145080349707815,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.25,999.0,1.0149581915327426,357,339,14.820604513475743,0.8587334034786909,0.3606998604092731,1.8606165014163065,-0.39227888333850647,15.820604513475743,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.25,0.01,1.0316027023734777,360,290,15.13266689118998,0.8669019015200972,0.3565863702499245,1.89014426617211,-0.4113101714331292,16.13266689118998,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.25,0.02,1.0114911401839488,292,334,15.404921337505026,0.8739289020235173,0.35371758070751014,1.912973492496019,-0.3929663820851381,16.404921337505026,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.25,0.05,0.997663862129877,287,339,15.510029914336094,0.8766176095859672,0.3528087238566797,1.9208780986463359,-0.37753298893382903,16.510029914336094,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.25,0.1,1.0114338182082312,341,339,15.236497481733672,0.8695925828653948,0.35842893179353336,1.8859648100483022,-0.38907261812297944,16.23649748173367,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.5,999.0,1.0009912206617582,279,323,15.378244369698173,0.8732443726094139,0.35675515813872083,1.8985369928335376,-0.379890295503273,16.378244369698173,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.5,0.01,1.0313289918312074,353,276,15.138548912722182,0.8670546874012381,0.3564952617281933,1.8907605897074002,-0.41113456858386577,16.138548912722182,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.5,0.02,1.011700275949349,280,319,15.397799029015701,0.8737462285303741,0.3537514586846611,1.912552971653227,-0.39337665619389817,16.3977990290157,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.5,0.05,0.9944754105080204,256,323,15.590588787620028,0.8786693569674107,0.35246564067322217,1.9254447976532159,-0.37536874297617473,16.590588787620028,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.5,0.1,1.0005129256381495,278,324,15.51529760294667,0.8767520088748193,0.3557354784986673,1.9080908858580587,-0.37992940318010704,16.51529760294667,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.75,999.0,0.9885820359883156,195,273,15.898060000700081,0.8864299969646974,0.35233286011214443,1.9374394839864084,-0.3738497509109855,16.89806000070008,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.75,0.01,1.031096968007295,328,225,15.156472592029484,0.8675199899687087,0.3563231681013268,1.8921824492721142,-0.4109457107436387,16.156472592029484,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.75,0.02,1.012702469951436,249,265,15.39455007414804,0.8736628786596443,0.35389684034443636,1.9117865246631316,-0.3955929261410238,16.39455007414804,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.75,0.05,0.989044847814335,200,273,15.903349258840716,0.8865625374561648,0.3511580715941897,1.9429871509516492,-0.37465141357487053,16.903349258840716,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.75,0.1,0.9885377016652336,195,273,15.906088863434334,0.886631174995733,0.35225027896976885,1.9381069967368805,-0.3738497509109855,16.906088863434334,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.9,999.0,1.0091019546147397,141,135,15.942711701771817,0.8875478893878659,0.3537423529763261,1.932832173587841,-0.3941785773063017,16.942711701771817,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.9,0.01,1.032682692016562,257,131,15.187324635689738,0.8683199789267444,0.35648352993497,1.892662459070558,-0.4136628364662619,16.187324635689738,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.9,0.02,1.0163445913883962,158,133,15.604323043426028,0.879018382336918,0.3541410202979591,1.918581046771803,-0.40030158943241423,16.604323043426028,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.9,0.05,1.0091019546147397,141,135,15.942711701771817,0.8875478893878659,0.3537423529763261,1.932832173587841,-0.3941785773063017,16.942711701771817,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.9,0.1,1.0091019546147397,141,135,15.942711701771817,0.8875478893878659,0.3537423529763261,1.932832173587841,-0.3941785773063017,16.942711701771817,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.95,999.0,1.0264524991152237,133,43,15.746746345552957,0.8826246174839192,0.35561403184317086,1.9173730590439548,-0.41040943243225725,16.746746345552957,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.95,0.01,1.0314052752151197,151,47,15.331527851419644,0.872043543769915,0.35579635294587086,1.9011019842273438,-0.41438981591784085,16.331527851419644,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.95,0.02,1.0263382277183044,134,43,15.728865199493878,0.8821731658844278,0.35550728980928537,1.9171846717132277,-0.41046923509673416,16.728865199493878,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.95,0.05,1.0264524991152237,133,43,15.746746345552957,0.8826246174839192,0.35561403184317086,1.9173730590439548,-0.41040943243225725,16.746746345552957,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,4.0,0.95,0.1,1.0264524991152237,133,43,15.746746345552957,0.8826246174839192,0.35561403184317086,1.9173730590439548,-0.41040943243225725,16.746746345552957,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.0,999.0,0.9987591447251618,382,432,14.341703482575333,0.8459512935213291,0.3567867269819974,1.858208077274005,-0.38701975512950504,15.341703482575333,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.0,0.01,1.0156836107351346,341,393,14.750629574556765,0.8568846228676448,0.35200431787128794,1.8951748071959411,-0.4052448304575348,15.750629574556765,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.0,0.02,0.9787903278962468,254,440,15.315451552754702,0.871629693063952,0.34534444078832716,1.9473700100209834,-0.38582978866251705,16.315451552754702,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.0,0.05,0.9580213630651405,228,452,15.65946323008379,0.8804173970122129,0.3437080531297046,1.9682445718234265,-0.3662771245360116,16.65946323008379,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.0,0.1,0.9842194866577614,322,443,15.139665622667266,0.8670836891348772,0.3508953015025645,1.915081544504812,-0.3762770495325488,16.139665622667266,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.25,999.0,0.9847746123777229,302,435,14.849564526624215,0.8594966896977274,0.35318457262112585,1.8937156811145963,-0.37682163500983235,15.849564526624215,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.25,0.01,1.0155985088822654,336,384,14.751890816704947,0.8569180019708971,0.3519876977417829,1.8952975865942525,-0.40511152851317755,15.751890816704947,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.25,0.02,0.9781777099627327,242,428,15.315440677732646,0.8716294130022273,0.34529903540320195,1.9475820040426821,-0.3854998814676013,16.315440677732646,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.25,0.05,0.9560920800799043,203,439,15.735973742041988,0.8823526825568397,0.34358706276148704,1.9717522222558612,-0.365775986343129,16.73597374204199,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.25,0.1,0.9756281036165156,268,438,15.304397189003023,0.8713449380502896,0.34955952578969934,1.9274391090232181,-0.3713774636071576,16.304397189003023,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.5,999.0,0.952822118963071,181,426,15.505637121889336,0.8765055068806933,0.34694110180301696,1.947144770194283,-0.36294955503554216,16.505637121889336,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.5,0.01,1.015224469771326,319,367,14.75092694305336,0.8568924929894055,0.35186459411741566,1.8957985545643758,-0.4047294649768117,15.75092694305336,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.5,0.02,0.9775887222969828,232,410,15.303841353456566,0.8713306160449956,0.34529207371351583,1.9471657123851391,-0.3853694030737439,16.303841353456566,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.5,0.05,0.9518390234966548,167,425,15.789160418151088,0.883693967466535,0.34300237142701967,1.9765718226437905,-0.3648578398506066,16.789160418151088,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.5,0.1,0.9489468150819396,167,428,15.745718885976867,0.8825986869750952,0.34511368447824176,1.9648148026763408,-0.36220107183752537,16.745718885976867,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.75,999.0,0.9454108085009728,114,381,15.869110928104433,0.8857040082587913,0.3433634362743418,1.9778389084363148,-0.3614281301641369,16.869110928104433,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.75,0.01,1.0145364711189913,282,330,14.77519211755666,0.8575343044450092,0.3516645209093832,1.897637506682163,-0.40413143699700416,15.77519211755666,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.75,0.02,0.9788107382931435,200,361,15.285896486389667,0.8708680338317625,0.345497578876261,1.9455156963087803,-0.38658290936879947,16.285896486389667,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.75,0.05,0.947734790949575,124,379,15.913013767561608,0.8868046317953431,0.3421620978243397,1.9853086335027115,-0.3642854573959743,16.91301376756161,0.5369886858137511
available_equal_weight,dynamic,levered,0.2,6.0,0.75,0.1,0.9453276157826743,114,381,15.889337063647588,0.8862113435806851,0.34319092269467205,1.9794271131399914,-0.3614281301641369,16.889337063647588,0.5369886858137511
