date,variant,US.SNDK,HK.01888,HK.02513,US.WDC,US.MU,HK.00148,US.STX,US.BE,US.NBIS,US.TTMI
2023-03-16,exec_best_sharpe,0.0,0.08,0.0,0.09298931514714617,0.08505141400978587,0.08000000000149902,0.08783920406658666,0.08089680922945953,0.13,0.08
2023-03-17,exec_best_sharpe,0.0,0.08,0.0,0.09033410511015114,0.08277752256610708,0.08000046444193294,0.0862033527801312,0.08235910760133457,0.13,0.08
2023-03-20,exec_best_sharpe,0.0,0.08,0.0,0.09102083166643662,0.0827102616210933,0.08000046444193294,0.08637264941740369,0.0847582739523044,0.13,0.08000001041835521
2023-03-21,exec_best_sharpe,0.0,0.08,0.0,0.09070022014156814,0.08204680824305366,0.08004087959279083,0.08529028196750821,0.0845892372023485,0.13,0.08
2023-03-22,exec_best_sharpe,0.0,0.08001992878531924,0.0,0.09000170762831505,0.0814965633991026,0.08012282211092336,0.08457258133010048,0.08175509775521116,0.13,0.08
2023-03-23,exec_best_sharpe,0.0,0.08002782241777014,0.0,0.09207823175937963,0.08173799062348533,0.08003445802673509,0.08619170805409314,0.08298642005801221,0.13,0.08
2023-03-24,exec_best_sharpe,0.0,0.08,0.0,0.09051610046544938,0.08051081373557313,0.08000046444193294,0.08504985216822715,0.0818084225890793,0.13,0.08
2023-03-27,exec_best_sharpe,0.0,0.08000000405633734,0.0,0.09054227292858594,0.08055594104029484,0.08000516104821322,0.08501050284220756,0.08184456588572366,0.13,0.08
2023-03-28,exec_best_sharpe,0.0,0.08006338027083515,0.0,0.09067378680327554,0.08098922758480827,0.08020794940271994,0.08465616744235394,0.08233773900352094,0.13,0.08
2023-03-29,exec_best_sharpe,0.0,0.08255017315948208,0.0,0.09233819762513745,0.08119513434276344,0.08191115319130608,0.08629395441054757,0.08221223164020668,0.13,0.08
2023-03-30,exec_best_sharpe,0.0,0.08312441261042924,0.0,0.08740739516544037,0.08014040377829305,0.08218790850953406,0.0831831881397624,0.0808203575688738,0.13,0.08
2023-03-31,exec_best_sharpe,0.0,0.08249109816490488,0.0,0.08608691705240103,0.08019204600084798,0.08238651254742911,0.08239593710454529,0.0803645924708293,0.13,0.08
2023-04-03,exec_best_sharpe,0.0,0.08319307859619572,0.0,0.08540569458404089,0.08079527835922545,0.08305367129281396,0.08177497719604043,0.08017673975515056,0.13,0.08
2023-04-04,exec_best_sharpe,0.0,0.0827958117277408,0.0,0.08623337766908751,0.08105894777263206,0.08259678561375093,0.08196300668499973,0.0801028098977783,0.13,0.08
2023-04-05,exec_best_sharpe,0.0,0.0833334140394228,0.0,0.08885950354523871,0.08228278080723408,0.08457940771632677,0.08218636836579031,0.08076849584594989,0.13,0.08
2023-04-06,exec_best_sharpe,0.0,0.0833334140394228,0.0,0.09107488175040936,0.08245207530840504,0.08457940771632677,0.08246865882059833,0.0818811875777675,0.13,0.08
2023-04-10,exec_best_sharpe,0.0,0.08226392043855485,0.0,0.09083304162629484,0.08147257335109813,0.08541459820309671,0.08276104757261778,0.08296140829523309,0.13,0.08
2023-04-11,exec_best_sharpe,0.0,0.08226392043855485,0.0,0.08480826887888786,0.0801555599345858,0.08541459820309671,0.08166437458892993,0.08161804522109771,0.13,0.08
2023-04-12,exec_best_sharpe,0.0,0.08190036955246253,0.0,0.08431406102962492,0.08012470449788346,0.08281906082378428,0.0814272054825234,0.08088560857831024,0.13,0.08
2023-04-13,exec_best_sharpe,0.0,0.0827958117277408,0.0,0.08487061868524029,0.08034989614882852,0.08397675745093852,0.08165029630400462,0.08150414174288978,0.13,0.08
2023-04-14,exec_best_sharpe,0.0,0.08243294260678993,0.0,0.08684271147493451,0.08018734819390443,0.08442341155787585,0.0821807285523198,0.08153612101803899,0.13,0.08
2023-04-17,exec_best_sharpe,0.0,0.08157798418044665,0.0,0.09002701985101244,0.08023755266300059,0.08317570634797894,0.08306150544924576,0.08189967880496077,0.13,0.08
2023-04-18,exec_best_sharpe,0.0,0.08104681612118379,0.0,0.08867419666107826,0.0802509883640556,0.08281906082378428,0.08286115658152919,0.08126413327668729,0.13,0.08
2023-04-19,exec_best_sharpe,0.0,0.08194972736560538,0.0,0.0893826649050066,0.08035561881075431,0.0838348454067292,0.08284767118167145,0.0818084225890793,0.13,0.08
2023-04-20,exec_best_sharpe,0.0,0.08243294260678993,0.0,0.09230913010685028,0.08066192799002667,0.08442341155787585,0.0839062707078674,0.08160143297754457,0.13,0.08
2023-04-21,exec_best_sharpe,0.0,0.08185185185185186,0.0,0.09648416983432263,0.08045358969303396,0.08342944429666217,0.09094848946348522,0.08211114016847863,0.13,0.08
2023-04-24,exec_best_sharpe,0.0,0.08237569927387085,0.0,0.09606433027995437,0.08053217251788795,0.08293480333121928,0.0920755351780314,0.08274255719058499,0.13,0.08
2023-04-25,exec_best_sharpe,0.0,0.08305673818070514,0.0,0.09801112514493535,0.08105094004898361,0.08369635029255376,0.09106455024130937,0.08267207806014273,0.13,0.08
2023-04-26,exec_best_sharpe,0.0,0.08525307448060021,0.0,0.10121668659845794,0.08169020650235952,0.08634562179336418,0.09266696058835684,0.08521708318312626,0.13,0.08007976965423272
2023-04-27,exec_best_sharpe,0.0,0.08525307448060021,0.0,0.09884730690682758,0.08056025349361735,0.08615150059056728,0.09221718226626036,0.08757771700208025,0.13,0.08006858710562414
2023-04-28,exec_best_sharpe,0.0,0.08525307448060021,0.0,0.09854031192610503,0.08036140353225141,0.08473902900186456,0.09141764800658982,0.08655438505412474,0.13,0.0800759167302833
2023-05-01,exec_best_sharpe,0.0,0.0841792484109907,0.0,0.09283937071621537,0.08006351589427135,0.08342944429666217,0.08838693248348223,0.08668228578621805,0.13,0.08002090471981203
2023-05-02,exec_best_sharpe,0.0,0.0841792484109907,0.0,0.09400832409255022,0.08028099668047607,0.08342944429666217,0.08868077541902276,0.0872557616921251,0.13,0.08001645264339233
2023-05-03,exec_best_sharpe,0.0,0.08385688197639354,0.0,0.09596049623499293,0.08036140353225141,0.08317570634797894,0.0913329057806681,0.09010175827617839,0.13,0.08006858710562414
2023-05-04,exec_best_sharpe,0.0,0.0850626495742467,0.0,0.09745541849605174,0.08058930531783727,0.08596137926955268,0.09297903130007115,0.08734679905233342,0.13,0.08016659700149892
2023-05-05,exec_best_sharpe,0.0,0.08478572883294185,0.0,0.09749210494594455,0.08070339363728775,0.0838348454067292,0.09451653551719208,0.089118192762333,0.13,0.08012046701041393
2023-05-08,exec_best_sharpe,0.0,0.08443246933397539,0.0,0.09602966904981056,0.08050747294693208,0.08369635029255376,0.09294205402185955,0.08529018464743915,0.13,0.08005850175239766
2023-05-09,exec_best_sharpe,0.0,0.08401590902112507,0.0,0.09363183288954309,0.08060011354691278,0.08218790850953406,0.09230627173621686,0.08547591884366157,0.13,0.08013660487861385
2023-05-10,exec_best_sharpe,0.0,0.08535005189122116,0.0,0.09551571772963577,0.08058395021228014,0.08457940771632677,0.09057286597040129,0.08685539350226765,0.13,0.0801009993217428
2023-05-11,exec_best_sharpe,0.0,0.0850626495742467,0.0,0.09808609851310689,0.08087253158504021,0.08397675745093852,0.09063756462247699,0.09503476066175584,0.13,0.08004945694074694
2023-05-12,exec_best_sharpe,0.0,0.08544821555516009,0.0,0.09935337013203956,0.08042058912561914,0.085592969715228,0.09141764800658982,0.11472035567798952,0.13,0.08000174864805847
2023-05-15,exec_best_sharpe,0.0,0.08683557336449899,0.0,0.09752884276302312,0.08058662369130698,0.08596137926955268,0.09015870824616642,0.12170756716338674,0.13,0.08000026353497204
2023-05-16,exec_best_sharpe,0.0,0.08544821555516009,0.0,0.08710117531206836,0.08004796162559676,0.08457940771632677,0.08560139755475177,0.11602353881999691,0.13,0.08
2023-05-17,exec_best_sharpe,0.0,0.0860625126893875,0.0,0.08738671183266619,0.08011005897680924,0.08524006001510533,0.08588070097895402,0.11615562206252435,0.13,0.08
2023-05-18,exec_best_sharpe,0.0,0.08779644816706841,0.0,0.08664821755567895,0.08003517973241321,0.08781996461333734,0.08551727283706623,0.1079993195582718,0.13,0.08
2023-05-19,exec_best_sharpe,0.0,0.08649668260563859,0.0,0.08380160323973895,0.08,0.0857752161909098,0.08399840916694508,0.10958982016247468,0.13,0.08
2023-05-22,exec_best_sharpe,0.0,0.0860625126893875,0.0,0.08438665421787549,0.08,0.08596137926955268,0.08442646477376381,0.10635959090108901,0.13,0.08
2023-05-23,exec_best_sharpe,0.0,0.0860625126893875,0.0,0.08431406102962492,0.08000415930138043,0.08596137926955268,0.08383194620366062,0.0983462861313277,0.13,0.08
2023-05-24,exec_best_sharpe,0.0,0.08754830428468478,0.0,0.08519046400650745,0.08000673412602566,0.08695240108655465,0.08432783686819174,0.09792883525742686,0.13,0.08
2023-05-25,exec_best_sharpe,0.0,0.09027874813629705,0.0,0.08617818279308577,0.0800018432725496,0.0873776834134542,0.08533108083020913,0.10788794610291337,0.13,0.08
2023-05-26,exec_best_sharpe,0.0,0.09027874813629705,0.0,0.08510922909772267,0.08,0.08804758388917426,0.08666660542547427,0.11076202487172905,0.13,0.08
2023-05-29,exec_best_sharpe,0.0,0.09027874813629705,0.0,0.08265417408189922,0.08,0.08804758388917426,0.08439941923538813,0.10582759169284531,0.13,0.08
2023-05-30,exec_best_sharpe,0.0,0.09169644614701243,0.0,0.08265417408189922,0.08,0.09141988313998456,0.08439941923538813,0.10582759169284531,0.13,0.08
2023-05-31,exec_best_sharpe,0.0,0.09202824071929475,0.0,0.08241132531166759,0.08,0.09293314228079932,0.08566504920357963,0.1062526121726994,0.13,0.08
2023-06-01,exec_best_sharpe,0.0,0.09713939612560953,0.0,0.08381488935281331,0.08,0.09748013260964206,0.08667848179955759,0.10878724732053406,0.13,0.08
2023-06-02,exec_best_sharpe,0.0,0.09911939984283705,0.0,0.08350447376650494,0.08,0.10031926457443943,0.08535155871385296,0.1061459232808389,0.13,0.08
2023-06-05,exec_best_sharpe,0.0,0.09137080999621058,0.0,0.0821382293836335,0.08,0.09526808510791468,0.08447178659587798,0.10154474747177097,0.13,0.08
2023-06-06,exec_best_sharpe,0.0,0.09341815702584802,0.0,0.08346689931571175,0.08,0.09390225440042561,0.0858154410148976,0.10387130054871901,0.13,0.08
2023-06-07,exec_best_sharpe,0.0,0.09271053588882466,0.0,0.08290170616072234,0.08,0.09293314228079932,0.08863838428958254,0.095631902186806,0.13,0.08
2023-06-08,exec_best_sharpe,0.0,0.0941515656514126,0.0,0.08234339559432702,0.08000016736351231,0.0920101474739897,0.0876749780508083,0.09115362676395716,0.13,0.08
2023-06-09,exec_best_sharpe,0.0,0.09433900118738611,0.0,0.08226733793507157,0.08002118963396047,0.09390225440042561,0.08694334327964236,0.0949612052119512,0.13,0.08
2023-06-12,exec_best_sharpe,0.0,0.09341815702584802,0.0,0.08258173511928268,0.08001813142961015,0.09293314228079932,0.08578299287073067,0.09548116164688743,0.13,0.08
2023-06-13,exec_best_sharpe,0.0,0.09202824071929475,0.0,0.08207555501610435,0.08000000016073454,0.0942357343826209,0.08346675280409227,0.08586032805183194,0.13,0.08
2023-06-14,exec_best_sharpe,0.0,0.09153286187455961,0.0,0.08184528694761271,0.08,0.09357402348233065,0.08257417846959354,0.08321789273359262,0.13,0.08
2023-06-15,exec_best_sharpe,0.0,0.0941515656514126,0.0,0.08194540184950727,0.08,0.10031926457443943,0.08221471333320053,0.08586032805183194,0.13,0.08
2023-06-16,exec_best_sharpe,0.0,0.09012869580518862,0.0,0.0814650564938845,0.08,0.09390225440042561,0.0817651707119507,0.08413733140952714,0.13,0.08
2023-06-19,exec_best_sharpe,0.0,0.0896873149230364,0.0,0.08193692393355291,0.08,0.09057125215656668,0.08282752263573441,0.08472414012340151,0.13,0.08
2023-06-20,exec_best_sharpe,0.0,0.08940030231491536,0.0,0.08193692393355291,0.08,0.09141988313998456,0.08282752263573441,0.08472414012340151,0.13,0.08
2023-06-21,exec_best_sharpe,0.0,0.08870769473400608,0.0,0.08331928724102329,0.08000043014312876,0.09113214571591055,0.08357628434862603,0.08578205222702193,0.13,0.08
2023-06-22,exec_best_sharpe,0.0,0.09306115186633418,0.0,0.08424227316938511,0.08001001987830811,0.09526808510791468,0.08443762403144146,0.08734679905233342,0.13,0.08
2023-06-23,exec_best_sharpe,0.0,0.09306115186633418,0.0,0.08434300141455386,0.08000396477528954,0.09526808510791468,0.08475599261924456,0.08865130708906432,0.13,0.08
2023-06-26,exec_best_sharpe,0.0,0.0941515656514126,0.0,0.08509308450534978,0.08002238163852538,0.09562297774061726,0.08568221132150369,0.09333495651152006,0.13,0.08
2023-06-27,exec_best_sharpe,0.0,0.09530103970806605,0.0,0.08559239379287517,0.08001760911571844,0.09786839340042361,0.08543769202383061,0.09286451329274742,0.13,0.08
2023-06-28,exec_best_sharpe,0.0,0.0925376058151556,0.0,0.08454921613436751,0.08000071683879685,0.0945745050683271,0.08396171687670725,0.08993314935094024,0.13,0.08
2023-06-29,exec_best_sharpe,0.0,0.09219646544165701,0.0,0.08510922909772267,0.08000015602569588,0.0945745050683271,0.08439203915233982,0.08890866770760204,0.13,0.08
2023-06-30,exec_best_sharpe,0.0,0.09306115186633418,0.0,0.08552401394979423,0.08006535819212214,0.09562297774061726,0.0841076676518932,0.08854976696831739,0.13,0.08
2023-07-03,exec_best_sharpe,0.0,0.08983298640982468,0.0,0.08498102363273334,0.0801739211550161,0.09084928260124148,0.08416879190685286,0.08805396806209577,0.13,0.08
2023-07-04,exec_best_sharpe,0.0,0.08487688314596856,0.0,0.08411507011389174,0.0800958052677912,0.08781996461333734,0.08390263887607094,0.08820063732139374,0.13,0.08
2023-07-05,exec_best_sharpe,0.0,0.08434695782827689,0.0,0.08411507011389174,0.0800958052677912,0.08759667833456752,0.08390263887607094,0.08820063732139374,0.13,0.08
2023-07-06,exec_best_sharpe,0.0,0.08355153411474195,0.0,0.08542249287498242,0.08033126451999767,0.08615150059056728,0.08515972163789079,0.08854976696831739,0.13,0.08
2023-07-07,exec_best_sharpe,0.0,0.08595708006894705,0.0,0.08594276877360581,0.08050747294693208,0.09057125215656668,0.08515972163789079,0.09260072432907634,0.13,0.08
2023-07-10,exec_best_sharpe,0.0,0.08672133218218686,0.0,0.08540569458404089,0.08062935762867832,0.09029801274247565,0.08572547073587469,0.0865121170094275,0.13,0.08
2023-07-11,exec_best_sharpe,0.0,0.08595708006894705,0.0,0.08507697395892046,0.08024233746934213,0.08875685609319373,0.08559634729524576,0.0840445233861185,0.13,0.08
2023-07-12,exec_best_sharpe,0.0,0.0841792484109907,0.0,0.08432851509752227,0.08011096739438485,0.08695240108655465,0.08492073351879743,0.08319160289079647,0.13,0.08
2023-07-13,exec_best_sharpe,0.0,0.08409703606826349,0.0,0.08424227316938511,0.08009500482052394,0.08781996461333734,0.08439203915233982,0.08340597494119549,0.13,0.08
2023-07-14,exec_best_sharpe,0.0,0.08496918765598138,0.0,0.08303675276121258,0.08004738762151495,0.08716293821058678,0.0840385463996081,0.08255731410451159,0.13,0.08
2023-07-17,exec_best_sharpe,0.0,0.08585287696942276,0.0,0.08270673741039333,0.0800737145913032,0.09057125215656668,0.08443762403144146,0.08340597494119549,0.13,0.08
2023-07-18,exec_best_sharpe,0.0,0.08585287696942276,0.0,0.0832951001570971,0.0800223024853019,0.09057125215656668,0.08502933204277854,0.08160143297754457,0.13,0.08
2023-07-19,exec_best_sharpe,0.0,0.08695110175785827,0.0,0.08418541970011838,0.0800296628586923,0.09562297774061726,0.08460434000070673,0.08199395447898511,0.13,0.08
2023-07-20,exec_best_sharpe,0.0,0.08638625978886968,0.0,0.08355499400030689,0.08002893524467546,0.09491860809695483,0.08619302269082188,0.0829365365755517,0.13,0.08
2023-07-21,exec_best_sharpe,0.0,0.08779644816706841,0.0,0.0844453116262156,0.08003981095273434,0.09598332763447318,0.0868550909445903,0.08398342890719508,0.13,0.08
2023-07-24,exec_best_sharpe,0.0,0.08857338820301784,0.0,0.08441591799254283,0.0800104972703758,0.09748013260964206,0.08648305384845216,0.08346102735856428,0.13,0.08
2023-07-25,exec_best_sharpe,0.0,0.08954308929515542,0.0,0.08356769947084584,0.08001393652668887,0.09826236128882207,0.0868795702212372,0.08286275774350772,0.13,0.08
2023-07-26,exec_best_sharpe,0.0,0.08695110175785827,0.0,0.08393586005830905,0.08000995626083385,0.09598332763447318,0.08823432120766156,0.0838038430485423,0.13,0.08
2023-07-27,exec_best_sharpe,0.0,0.08844046984080593,0.0,0.08361882407944109,0.08,0.09826236128882207,0.08861296716723265,0.08264885619126221,0.13,0.08
2023-07-28,exec_best_sharpe,0.0,0.08585287696942276,0.0,0.08108255047176764,0.08,0.09141988313998456,0.08392788556970762,0.0843271850771318,0.13,0.08
2023-07-31,exec_best_sharpe,0.0,0.08478572883294185,0.0,0.08089369903161482,0.08,0.09002952271955772,0.08293035516517937,0.08407530349342629,0.13,0.08
2023-08-01,exec_best_sharpe,0.0,0.08340509793324895,0.0,0.08065167038491856,0.08,0.08950662428959878,0.08289580535457008,0.08271892816664551,0.13,0.08
2023-08-02,exec_best_sharpe,0.0,0.08434695782827689,0.0,0.08053278660655074,0.08,0.08851598798969186,0.08181509933602105,0.08319160289079647,0.13,0.08
2023-08-03,exec_best_sharpe,0.0,0.08443246932536864,0.0,0.08071069980707496,0.08,0.09002952271955772,0.08197589557747742,0.08618049562501878,0.13,0.08
2023-08-04,exec_best_sharpe,0.0,0.08443246932536864,0.0,0.08040498954788833,0.08,0.08875685609319373,0.0806945065566123,0.08703146531972746,0.13,0.08
2023-08-07,exec_best_sharpe,0.0,0.08443246932536864,0.0,0.08035092830993694,0.08,0.08804758388917426,0.08117034900481107,0.09056068662095453,0.13,0.08
2023-08-08,exec_best_sharpe,0.0,0.08319307858927931,0.0,0.08033754918730132,0.08,0.08674603040194727,0.08063517449712478,0.09151982433574984,0.13,0.08
2023-08-09,exec_best_sharpe,0.0,0.08460684195278124,0.0,0.08043555005734469,0.08,0.08925213260373659,0.08107167746959788,0.09127481687351766,0.13,0.08
2023-08-10,exec_best_sharpe,0.0,0.08370210956313166,0.0,0.08064351440521171,0.08000061356502103,0.09113214571591055,0.0811442099343889,0.09247019300678155,0.13,0.08
2023-08-11,exec_best_sharpe,0.0,0.08683557336449899,0.0,0.08083440273630928,0.08001484223733545,0.09357402348233065,0.08104006378295218,0.09679376267017956,0.13,0.08
2023-08-14,exec_best_sharpe,0.0,0.08779644816706841,0.0,0.080971686439218,0.08005586932626037,0.09709753727706685,0.0811479200105039,0.09608998847495044,0.13,0.08
2023-08-15,exec_best_sharpe,0.0,0.08911901545229256,0.0,0.0806354267617581,0.08,0.0994789239338251,0.08082701007037853,0.09313195831698648,0.13,0.08
2023-08-16,exec_best_sharpe,0.0,0.09137080999621058,0.0,0.0814862411110766,0.08001753341408806,0.10100867706754917,0.08172586621612359,0.09809504713916348,0.13,0.08
2023-08-17,exec_best_sharpe,0.0,0.09778339917024226,0.0,0.08197956089803618,0.08006468828872482,0.1152271692110986,0.08244638957104493,0.09981401040133794,0.13,0.08
2023-08-18,exec_best_sharpe,0.0,0.09756697073782586,0.0,0.08209333523132392,0.08011454102274337,0.1096474768113881,0.08201887880630535,0.10126502979962597,0.13,0.08
2023-08-21,exec_best_sharpe,0.0,0.10100256676913787,0.0,0.08262296514443625,0.0801118537283425,0.11597024710180229,0.08234929147263385,0.1008958535690702,0.13,0.08
2023-08-22,exec_best_sharpe,0.0,0.11007723428536384,0.0,0.08199678935623413,0.08008208914387094,0.1254251231268466,0.08172586621612359,0.10154474747177097,0.13,0.08
2023-08-23,exec_best_sharpe,0.0,0.10976980327698395,0.0,0.08197956089803618,0.08012862473494763,0.12455650541121943,0.08154266152449821,0.10307808044430214,0.13,0.08
2023-08-24,exec_best_sharpe,0.0,0.11393299385034922,0.0,0.0814862411110766,0.08002140488116674,0.1299378946349874,0.08142373535162384,0.0992005273512709,0.13,0.08
2023-08-25,exec_best_sharpe,0.0,0.1103867745891571,0.0,0.08249055211135603,0.08010320015192027,0.12870656326775812,0.08203515683681144,0.10220693792010979,0.13,0.08
2023-08-28,exec_best_sharpe,0.0,0.11460602554728724,0.0,0.08289063659165564,0.08010069400402428,0.13,0.08230763192781307,0.10117233145698597,0.13,0.08
2023-08-29,exec_best_sharpe,0.0,0.11069843139963013,0.0,0.08124516209252837,0.08001805522688916,0.1258252257748705,0.08146485551694992,0.09759947121153834,0.13,0.08
2023-08-30,exec_best_sharpe,0.0,0.10458851379817376,0.0,0.08115895238573528,0.08000067052407954,0.1179300791242762,0.08132329621761988,0.09326705971499122,0.13,0.08
2023-08-31,exec_best_sharpe,0.0,0.11101221192804937,0.0,0.08066818850304996,0.08,0.12818108108790843,0.08072414335320172,0.0954061561494887,0.13,0.08
2023-09-01,exec_best_sharpe,0.0,0.1082640352719624,0.0,0.0800761523475611,0.08,0.12216289330964353,0.0802183131659112,0.09663563035519021,0.13,0.08
2023-09-04,exec_best_sharpe,0.0,0.1082640352719624,0.0,0.08001553606176307,0.08,0.12216289330964353,0.0800204636562863,0.09533139330958548,0.13,0.08
2023-09-05,exec_best_sharpe,0.0,0.10796910859946914,0.0,0.08001553606176307,0.08,0.11446725774761783,0.0800204636562863,0.09533139330958548,0.13,0.08
2023-09-06,exec_best_sharpe,0.0,0.11359977535342816,0.0,0.08002204563585154,0.08,0.11818593040060862,0.08020625929442957,0.09578361807461011,0.13,0.08
2023-09-07,exec_best_sharpe,0.0,0.11597866966900533,0.0,0.08004069308967077,0.08,0.11122188133856217,0.0801686058705002,0.09578361807461011,0.13,0.08
2023-09-08,exec_best_sharpe,0.0,0.11597866966900533,0.0,0.08035637741074315,0.08,0.11305016736100065,0.08293729793874921,0.09616719558194664,0.13,0.08
2023-09-11,exec_best_sharpe,0.0,0.11597866966900533,0.0,0.08034553503959088,0.08,0.11305016736100065,0.08179001118319448,0.09894153094652641,0.13,0.08
2023-09-12,exec_best_sharpe,0.0,0.1233885042684853,0.0,0.08052211696795383,0.08,0.11896038224805883,0.08237332050491006,0.09578361807461011,0.13,0.08
2023-09-13,exec_best_sharpe,0.0,0.12579472898313748,0.0,0.08076404752726836,0.08,0.11767537323506441,0.08346651137883011,0.0935400360091157,0.13,0.08
2023-09-14,exec_best_sharpe,0.0,0.13,0.0,0.08041703605441329,0.08,0.11666795215796533,0.08297217634499329,0.0963223499563426,0.13,0.08
2023-09-15,exec_best_sharpe,0.0,0.13,0.0,0.08028981165447586,0.08,0.11767537323506441,0.08240967039976077,0.09260072432907634,0.13,0.08
2023-09-18,exec_best_sharpe,0.0,0.11979904389638764,0.0,0.08031181979506455,0.08,0.11212735461081336,0.08272712432945827,0.095631902186806,0.13,0.08
2023-09-19,exec_best_sharpe,0.0,0.12016305729636699,0.0,0.08029946054141662,0.08,0.11328359911377173,0.0824218690011545,0.10107990289978569,0.13,0.08
2023-09-20,exec_best_sharpe,0.0,0.11361755408467465,0.0,0.08023832592719571,0.08,0.10735741826579225,0.08205152213181433,0.09928738123387487,0.13,0.08
2023-09-21,exec_best_sharpe,0.0,0.11593902618248667,0.0,0.08002860269811049,0.08,0.10924711212878391,0.08166327227243013,0.10173258205497453,0.13,0.08
2023-09-22,exec_best_sharpe,0.0,0.1227734861459972,0.0,0.08014516981440224,0.08,0.11077559561520456,0.0817503527677761,0.10811098914069706,0.13,0.08
2023-09-25,exec_best_sharpe,0.0,0.12239384204453058,0.0,0.08006325438112405,0.08,0.10797797903459377,0.08153814297067072,0.11052515200796562,0.13,0.08
2023-09-26,exec_best_sharpe,0.0,0.13,0.0,0.08011973200934105,0.08,0.12027428289635902,0.08190634171174441,0.10867379271937702,0.13,0.08
2023-09-27,exec_best_sharpe,0.0,0.13,0.0,0.08017228482410152,0.08,0.13,0.08250160943416751,0.1131984963109059,0.13,0.08
2023-09-28,exec_best_sharpe,0.0,0.1287952331716108,0.0,0.08012784981715124,0.08,0.12879220181555787,0.08199181868161687,0.11233163142056336,0.13,0.08
2023-09-29,exec_best_sharpe,0.0,0.13,0.0,0.08002162005628745,0.08002111112147778,0.13,0.08132523237920751,0.11472035567798952,0.13,0.08
2023-10-02,exec_best_sharpe,0.0,0.1207210268543588,0.0,0.0800296339478448,0.08,0.12146106241225973,0.0812206970124189,0.1143356224311119,0.13,0.08
2023-10-03,exec_best_sharpe,0.0,0.1207210268543588,0.0,0.08003878988261962,0.08,0.12146106241225973,0.08112921856067809,0.12990157483142922,0.13,0.08
2023-10-04,exec_best_sharpe,0.0,0.12804200236281504,0.0,0.08009516484865185,0.08,0.13,0.08143993343477265,0.13,0.13,0.08
2023-10-05,exec_best_sharpe,0.0,0.12355281299708246,0.0,0.08005114738273406,0.08,0.1250690541037487,0.08121289172958625,0.13,0.13,0.08
2023-10-06,exec_best_sharpe,0.0,0.12003279883381922,0.0,0.08001098310144918,0.08,0.1217909825545688,0.08097696321816086,0.13,0.13,0.08
2023-10-09,exec_best_sharpe,0.0,0.11969161205100848,0.0,0.0800048800174042,0.08,0.1194395824426571,0.08118200331594752,0.12429851792963525,0.13,0.08
2023-10-10,exec_best_sharpe,0.0,0.12003279883381922,0.0,0.08004332615516804,0.08,0.11918389713142225,0.08111443129444276,0.13,0.13,0.08
2023-10-11,exec_best_sharpe,0.0,0.11969161205100848,0.0,0.08004677413287893,0.08,0.1194395824426571,0.08099051064556627,0.11750351078102124,0.13,0.08
2023-10-12,exec_best_sharpe,0.0,0.11801472823109255,0.0,0.08000503844735501,0.08,0.12152522193793108,0.08028320292589047,0.11297250269268189,0.13,0.08
2023-10-13,exec_best_sharpe,0.0,0.10652521325990714,0.0,0.08003015874003326,0.08,0.11201750266362057,0.08031535833229206,0.11812890396586971,0.13,0.08
2023-10-16,exec_best_sharpe,0.0,0.10076069698896609,0.0,0.08002612984889836,0.08,0.10941548789264999,0.08048498227366369,0.11787791911990758,0.13,0.08
2023-10-17,exec_best_sharpe,0.0,0.09801986134014212,0.0,0.08002380379894257,0.08,0.11201750266362057,0.08038316647480243,0.10708393630273012,0.13,0.08
2023-10-18,exec_best_sharpe,0.0,0.09781964249980264,0.0,0.08019515760356499,0.08,0.10941548789264999,0.08038497568328944,0.1067846690099955,0.13,0.08
2023-10-19,exec_best_sharpe,0.0,0.09645948061764388,0.0,0.08014367013814823,0.08,0.10464211681546584,0.0804744906297125,0.11096005697316175,0.13,0.08
2023-10-20,exec_best_sharpe,0.0,0.09571426145958634,0.0,0.08046761054324741,0.08,0.10578292522261287,0.08089508066311944,0.11184405117276273,0.13,0.08000000046547047
2023-10-23,exec_best_sharpe,0.0,0.09499188245202494,0.0,0.08053637518866255,0.08000000008014783,0.1052082188690404,0.08095355347784086,0.11940047086215204,0.13,0.08000120405110535
2023-10-24,exec_best_sharpe,0.0,0.09499188245202494,0.0,0.08100958235310547,0.08000010900171631,0.1052082188690404,0.0815154425843573,0.12017681271007591,0.13,0.08001785812290942
2023-10-25,exec_best_sharpe,0.0,0.09589841109871344,0.0,0.08050120694132674,0.08,0.10578292522261287,0.08055812980536371,0.11401062888724141,0.13,0.0800095370391542
2023-10-26,exec_best_sharpe,0.0,0.09535023915503885,0.0,0.08082000024786096,0.08000089413416196,0.1052082188690404,0.08082391012432932,0.1188885058395695,0.13,0.0803403572784428
2023-10-27,exec_best_sharpe,0.0,0.09571426145958634,0.0,0.08447483540638327,0.08004219339615161,0.11069811852678856,0.0812642252635067,0.1254729267305338,0.13,0.08020801855069637
2023-10-30,exec_best_sharpe,0.0,0.09054489256019868,0.0,0.08350447376650494,0.08000861284977674,0.1055903963987496,0.08053523850785302,0.13,0.13,0.0801104473790999
2023-10-31,exec_best_sharpe,0.0,0.08496145150637606,0.0,0.08101507517219873,0.08000346347262591,0.10008665789310706,0.08048709899000181,0.12673711006978566,0.13,0.08008786221681677
