date,base_series,variant,underlying_return,strategy_return,nav,exposure,raw_exposure
2022-03-15,available_equal_weight,best_vs_80,-0.0054933725333703,-0.005339382375003402,0.7812285128118734,0.9719680110111845,1.0091050726745263
2022-03-16,available_equal_weight,best_vs_80,0.0589371210107563,0.05913062498335915,0.8274230430292597,1.0032832274343284,1.0345984438574725
2022-03-17,available_equal_weight,best_vs_80,0.0340728113487166,0.03248103957026557,0.8542986036312425,0.9532832274343284,0.8573816732473001
2022-03-18,available_equal_weight,best_vs_80,0.0261043438295666,0.023579615944426313,0.8744426366067269,0.9032832274343283,0.8210532769460858
2022-03-21,available_equal_weight,best_vs_80,-0.0146155865580031,-0.012511096894853285,0.8635024000511492,0.8560105915148883,0.8087379555954484
2022-03-22,available_equal_weight,best_vs_80,0.0156564100867138,0.013075636633473888,0.8747932436663506,0.8351618641217131,0.814313136728538
2022-03-23,available_equal_weight,best_vs_80,-0.0116515927915743,-0.00957619225492173,0.8664160553816951,0.821878384030605,0.8085949039394967
2022-03-24,available_equal_weight,best_vs_80,0.0204325171691995,0.016698249156009228,0.8808836865472254,0.8172389636447045,0.812599543258804
2022-03-25,available_equal_weight,best_vs_80,-0.01087184914009,-0.008826001105624565,0.8731090061558329,0.8118215210583304,0.8064040784719563
2022-03-28,available_equal_weight,best_vs_80,0.0026036288302116,0.0021103998284762214,0.8749516152526652,0.8105609386360599,0.8093003562137896
2022-03-29,available_equal_weight,best_vs_80,0.0159232048372803,0.012890565733062206,0.8862302365623287,0.8095459340497895,0.808530929463519
2022-03-30,available_equal_weight,best_vs_80,-0.0124440308331225,-0.010045014564200708,0.8773280409288251,0.8072154994556677,0.804885064861546
2022-03-31,available_equal_weight,best_vs_80,-0.010266756059252,-0.008289548672331837,0.8700553874319441,0.8074165417480257,0.8076175840403836
2022-04-01,available_equal_weight,best_vs_80,-0.0015458656398841,-0.001250697337836088,0.868967211475113,0.8090595363319273,0.8107025309158288
2022-04-04,available_equal_weight,best_vs_80,0.0165419851882717,0.013401509621800476,0.8806126839207259,0.8101512284814627,0.811242920630998
2022-04-05,available_equal_weight,best_vs_80,-0.0202302453241608,-0.016352529331199177,0.8662124391774862,0.8083208616194831,0.8064904947575036
2022-04-06,available_equal_weight,best_vs_80,-0.0166888560455091,-0.013526604139037014,0.8544955264124227,0.8105171560082434,0.8127134503970036
2022-04-07,available_equal_weight,best_vs_80,-0.0118880331347933,-0.009697084347605403,0.8462094112181499,0.8157013223006976,0.8208854885931518
2022-04-08,available_equal_weight,best_vs_80,-0.0098484070203941,-0.008098780679673703,0.8393561467876182,0.8223442291634304,0.8289871360261634
2022-04-11,available_equal_weight,best_vs_80,-0.0091308956043588,-0.007578054844926602,0.8329954598728353,0.8299355477582153,0.8375268663530001
2022-04-12,available_equal_weight,best_vs_80,-0.0053828510024686,-0.004513981651849953,0.8292353336508951,0.8385856583769122,0.8472357689956093
2022-04-13,available_equal_weight,best_vs_80,0.0084207838980456,0.007126028894134795,0.8351444885985289,0.8462429365737187,0.8539002147705252
2022-04-14,available_equal_weight,best_vs_80,-0.0138625414780511,-0.011713769104832327,0.8253617988899123,0.8449943412886464,0.843745746003574
2022-04-18,available_equal_weight,best_vs_80,0.0039343686915296,0.0033571210940780676,0.828132638395212,0.8532807566575286,0.8615671720264108
2022-04-19,available_equal_weight,best_vs_80,0.0171886556105579,0.014690092147530616,0.8402979831636153,0.8546388083142131,0.8559968599708976
2022-04-20,available_equal_weight,best_vs_80,-0.0005350823255834,-0.0004523802700206526,0.8399178489350938,0.8454405021272617,0.8362421959403102
2022-04-21,available_equal_weight,best_vs_80,-0.0227106515830063,-0.019101891786766946,0.8238738290749616,0.8410983593733752,0.8367562166194887
2022-04-22,available_equal_weight,best_vs_80,-0.0119838682711888,-0.010221295951089105,0.8154527708416295,0.8529212537877098,0.8647441482020444
2022-04-25,available_equal_weight,best_vs_80,-0.0032643563821678,-0.002837272530806291,0.8131391090947506,0.869167516851242,0.8854137799147744
2022-04-26,available_equal_weight,best_vs_80,-0.0245214425281354,-0.021592792927844023,0.7955811646905361,0.8805678092986942,0.8919681017461464
2022-04-27,available_equal_weight,best_vs_80,0.0066901700681046,0.006145989246731479,0.8004707979736262,0.918659643053395,0.9567514768080958
2022-04-28,available_equal_weight,best_vs_80,0.0306656970127804,0.028433486921844414,0.8232309739391276,0.9272082388994557,0.9357568347455164
2022-04-29,available_equal_weight,best_vs_80,-0.0053472318867895,-0.004794773504627831,0.8192837678770952,0.8966832944861556,0.8661583500728554
2022-05-02,available_equal_weight,best_vs_80,0.0087499769008703,0.0077529228462039634,0.8256356117185936,0.8860506643660778,0.8754180342460001
2022-05-03,available_equal_weight,best_vs_80,0.025718659053524,0.022465861003601643,0.8441842266110872,0.873523808408796,0.8609969524515141
2022-05-04,available_equal_weight,best_vs_80,0.0217647799854382,0.018552795616726302,0.8598462040302669,0.8524228422772531,0.8313218761457101
2022-05-05,available_equal_weight,best_vs_80,-0.0217987342200227,-0.018192754767194955,0.8442032329028408,0.834578493575303,0.8167341448733529
2022-05-06,available_equal_weight,best_vs_80,-0.0351678016131244,-0.029292629143460706,0.8194743006797073,0.8329388758985972,0.8312992582218912
2022-05-09,available_equal_weight,best_vs_80,-0.0309723736108111,-0.02644864820247926,0.797800313190057,0.8539432119354002,0.8749475479722034
2022-05-10,available_equal_weight,best_vs_80,-0.0004907541188783,-0.00044188830431982757,0.7974477745624756,0.9004270923488866,0.9469109727623731
2022-05-11,available_equal_weight,best_vs_80,-0.0290553185685231,-0.026859695352317935,0.7760285702783436,0.9244330014476668,0.948438910546447
2022-05-12,available_equal_weight,best_vs_80,-0.0024664507915785,-0.0024033910477608117,0.7741634701597301,0.9744330014476669,1.0697567903711007
2022-05-13,available_equal_weight,best_vs_80,0.0439315514386312,0.04500493109852952,0.8090046437932672,1.0244330014476668,1.0833908040145288
2022-05-16,available_equal_weight,best_vs_80,-0.0029293605145592,-0.002854465558524203,0.8066953679008732,0.9744330014476668,0.9047246015162769
2022-05-17,available_equal_weight,best_vs_80,0.0418670649764806,0.03949952738670785,0.838559453678004,0.9434510732695798,0.9124691450914929
2022-05-18,available_equal_weight,best_vs_80,-0.0220806950418433,-0.019728020683673183,0.8220163354313547,0.8934510732695797,0.8386429783900969
2022-05-19,available_equal_weight,best_vs_80,-0.0003737063518801,-0.0003293010294407746,0.8217456446058801,0.8811758959516631,0.8689007186337465
2022-05-20,available_equal_weight,best_vs_80,-0.0047635802386676,-0.004169801155087531,0.8183191286678143,0.8753502504775375,0.8695246050034118
2022-05-23,available_equal_weight,best_vs_80,0.0088046552181968,0.007718108973213401,0.8246350048777376,0.8765941177642246,0.8778379850509117
2022-05-24,available_equal_weight,best_vs_80,-0.0216225964064324,-0.018808376935869904,0.8091249588714842,0.8698482172231035,0.8631023166819825
2022-05-25,available_equal_weight,best_vs_80,0.0197089767145532,0.017483654193013193,0.8232714198513292,0.8870909152834495,0.9043336133437956
2022-05-26,available_equal_weight,best_vs_80,0.0264069038705729,0.02314775768303331,0.8423283071854145,0.876579768551682,0.8660686218199144
2022-05-27,available_equal_weight,best_vs_80,0.0345907742430302,0.02957817068199578,0.8672428376256213,0.8550884254334254,0.8335970823151688
2022-05-30,available_equal_weight,best_vs_80,0.0066406638151309,0.00553577073556477,0.8720436951467774,0.8336170734846408,0.8121457215358561
2022-05-31,available_equal_weight,best_vs_80,-0.0045496360331288,-0.0037384087708178413,0.8687836393483043,0.8216940308183125,0.8097709881519843
2022-06-01,available_equal_weight,best_vs_80,-0.0026885245351438,-0.002195221035978779,0.8668764672274927,0.8165151581409555,0.8113362854635986
2022-06-02,available_equal_weight,best_vs_80,0.0253366301439449,0.02063491510773934,0.884764389537629,0.8144301349668948,0.8123451117928341
2022-06-03,available_equal_weight,best_vs_80,-0.0186065381047163,-0.015068486897799582,0.8714323289262416,0.8098490333341531,0.8052679317014115
2022-06-06,available_equal_weight,best_vs_80,0.0101274096139636,0.008202690135387896,0.878580418294383,0.8099494785002164,0.8100499236662796
2022-06-07,available_equal_weight,best_vs_80,0.0059754891178295,0.004831540038448806,0.8828253147623695,0.8085597585698199,0.8071700386394234
2022-06-08,available_equal_weight,best_vs_80,-0.0104070174963449,-0.008400400351332861,0.8754092286780741,0.8071861466825829,0.8058125347953461
2022-06-09,available_equal_weight,best_vs_80,-0.016363529407616,-0.013217922724793331,0.8638381371408363,0.8077672240220606,0.8083483013615382
2022-06-10,available_equal_weight,best_vs_80,-0.0210170668482208,-0.01704351213714871,0.8491153013659446,0.8109367620245034,0.8141063000269461
2022-06-13,available_equal_weight,best_vs_80,-0.0381118229066324,-0.031191258617101585,0.8226303264053013,0.8184142409958968,0.82589171996729
2022-06-14,available_equal_weight,best_vs_80,-0.007704377399024,-0.006494470847703715,0.8172877777320251,0.8429585560705324,0.8675028711451679
2022-06-15,available_equal_weight,best_vs_80,-0.0157293856082436,-0.013554444758010393,0.8062098956973593,0.8617275394982151,0.880496522925898
2022-06-16,available_equal_weight,best_vs_80,-0.0530432192517613,-0.0470993029524325,0.7682379715766604,0.8879420143955264,0.9141564892928378
2022-06-17,available_equal_weight,best_vs_80,0.0010261226852986,0.0009624435784659158,0.768977357279138,0.9379420143955265,1.1305767367616573
2022-06-20,available_equal_weight,best_vs_80,-0.0135866881473525,-0.013422860057259253,0.7586554818251791,0.9879420143955265,1.124354042211925
2022-06-21,available_equal_weight,best_vs_80,0.0052475549661989,0.005446657772267736,0.7627876186017357,1.0379420143955265,1.2206607211649836
2022-06-22,available_equal_weight,best_vs_80,-0.0185681053979036,-0.020201021990103693,0.7473785291445832,1.0879420143955265,1.1795905666602495
2022-06-23,available_equal_weight,best_vs_80,0.0115720399503652,0.013168310451784085,0.7572202416413569,1.1379420143955266,1.3
2022-06-24,available_equal_weight,best_vs_80,0.0197701270698183,0.023464239833765107,0.7749878389982112,1.186853263557742,1.2357645127199572
2022-06-27,available_equal_weight,best_vs_80,0.0096443575901413,0.010964219401270016,0.7834849756983038,1.136853263557742,1.0772954860979398
2022-06-28,available_equal_weight,best_vs_80,-0.0020385845356374,-0.002215642255595852,0.781749053279522,1.086853263557742,1.0205780250391432
2022-06-29,available_equal_weight,best_vs_80,-0.025034601934226,-0.026513561532812802,0.7610221016521773,1.0590766173343802,1.0312999711110185
2022-06-30,available_equal_weight,best_vs_80,-0.0090187908419235,-0.010002530039406803,0.753409955219749,1.1090766173343802,1.1967089918026736
2022-07-01,available_equal_weight,best_vs_80,-0.0121503547754412,-0.014083192112531019,0.7427995380808958,1.1590766173343803,1.278070127117878
2022-07-04,available_equal_weight,best_vs_80,-0.0031925494444946,-0.0038600368830222858,0.7399323044672117,1.2090766173343803,1.3
2022-07-05,available_equal_weight,best_vs_80,0.0050582634863763,0.006345785318991528,0.7446277560219472,1.2545383086671902,1.3
2022-07-06,available_equal_weight,best_vs_80,0.004643404030367,0.0059308767390960655,0.749044051459423,1.2772691543335952,1.3
2022-07-07,available_equal_weight,best_vs_80,0.0228453800773198,0.029439346696151777,0.7710954189810271,1.2886345771667975,1.3
2022-07-08,available_equal_weight,best_vs_80,0.0097921341531602,0.012128875946360142,0.7804479396606546,1.2386345771667975,1.1070661391944918
2022-07-11,available_equal_weight,best_vs_80,-0.0202681785258738,-0.02409145781204317,0.7616458110478239,1.1886345771667974,1.0396180504662018
2022-07-12,available_equal_weight,best_vs_80,0.0023530863369939,0.0027992598724978566,0.7637778556037462,1.189612054810513,1.1905895324542284
2022-07-13,available_equal_weight,best_vs_80,0.0035974304908782,0.004244741123545864,0.7670198948766811,1.1799369395208643,1.1702618242312155
2022-07-14,available_equal_weight,best_vs_80,-0.0036701992314376,-0.004259232990772688,0.7637529784358433,1.1604909494529991,1.141044959385134
2022-07-15,available_equal_weight,best_vs_80,0.0079941440091384,0.009317113974856293,0.770868951984566,1.1654923859522117,1.1704938224514243
2022-07-18,available_equal_weight,best_vs_80,-0.0219753051266062,-0.024989981715660955,0.7516049509693009,1.1371847431326354,1.1088771003130589
2022-07-19,available_equal_weight,best_vs_80,0.0059906675642758,0.007112029133487777,0.7569503872774683,1.1871847431326354,1.2992742560086885
2022-07-20,available_equal_weight,best_vs_80,0.0085657362506742,0.010389548234694512,0.7648147598373582,1.2129194654898185,1.2386541878470019
2022-07-21,available_equal_weight,best_vs_80,0.0075736445783776,0.008988471320884157,0.7716892753719452,1.1868092340305778,1.1606990025713368
2022-07-22,available_equal_weight,best_vs_80,-0.0447833398549779,-0.051258306091325985,0.7321337902875364,1.144584264088297,1.1023592941460165
2022-07-25,available_equal_weight,best_vs_80,-0.007032538896781,-0.008400960302683455,0.7259831633790776,1.194584264088297,1.3
2022-07-26,available_equal_weight,best_vs_80,-0.0018973749493954,-0.002361443005092844,0.7242687955161009,1.2445842640882971,1.3
2022-07-27,available_equal_weight,best_vs_80,0.0146609420339096,0.018653001198098523,0.7377785822266081,1.2722921320441487,1.3
2022-07-28,available_equal_weight,best_vs_80,0.029388424953129,0.037797807140051834,0.7656649947896702,1.2861460660220745,1.3
2022-07-29,available_equal_weight,best_vs_80,-0.0114528081873715,-0.014157343785724686,0.7548252122337378,1.2361460660220744,1.153012134302416
2022-08-01,available_equal_weight,best_vs_80,0.0003996979332482,0.0004992467651860501,0.7552020562792263,1.249060161829842,1.2619742576376096
2022-08-02,available_equal_weight,best_vs_80,-0.0059759364794926,-0.007490315052177335,0.7495453549496427,1.2534127626492637,1.2577653634686852
2022-08-03,available_equal_weight,best_vs_80,0.0077919478493354,0.009948029542195246,0.7570018542838969,1.2767063813246318,1.3
2022-08-04,available_equal_weight,best_vs_80,0.0386038104807352,0.04854058991004518,0.7937471708538354,1.2574041087023993,1.238101836080167
2022-08-05,available_equal_weight,best_vs_80,0.0097686399954211,0.011794696066906023,0.8031091774880229,1.2074041087023992,0.9652930508709134
2022-08-08,available_equal_weight,best_vs_80,-0.0014148319663292,-0.0016375323309529104,0.8017940602446013,1.1574041087023992,0.9254389429064023
2022-08-09,available_equal_weight,best_vs_80,-0.0239242631449339,-0.02649382730437718,0.7805514668788054,1.1074041087023991,0.9304970181363291
2022-08-10,available_equal_weight,best_vs_80,0.0354560903830991,0.03805061297520838,0.8102519286522419,1.0731756537191708,1.0389471987359424
2022-08-11,available_equal_weight,best_vs_80,0.0217349802604235,0.022238702636532087,0.8282708803542157,1.0231756537191707,0.9007299862173548
2022-08-12,available_equal_weight,best_vs_80,0.022764993198913,0.022154337138264635,0.8466206726793902,0.9731756537191707,0.8557303421396074
2022-08-15,available_equal_weight,best_vs_80,-0.010903052837936,-0.010065432931196225,0.8380990690803716,0.9231756537191707,0.8285311996505786
2022-08-16,available_equal_weight,best_vs_80,-0.0122899814307775,-0.01083039935669333,0.8290221214617582,0.8812380570056051,0.8393004602920396
2022-08-17,available_equal_weight,best_vs_80,-0.0163802518356782,-0.014214278716303062,0.81723816996532,0.8677692418221934,0.8543004266387816
2022-08-18,available_equal_weight,best_vs_80,0.0065075056276705,0.005688846852702408,0.8218873127564353,0.8741977615067928,0.8806262811913923
2022-08-19,available_equal_weight,best_vs_80,-0.0196415975563143,-0.017121534100323715,0.8078153411044526,0.8716976331092556,0.8691975047117185
2022-08-22,available_equal_weight,best_vs_80,-0.0111965776346159,-0.009966931681870876,0.7997639007880973,0.8901766242442343,0.9086556153792129
2022-08-23,available_equal_weight,best_vs_80,-0.0122543873393337,-0.011205503182816313,0.7908021438523147,0.9144074585311405,0.9386382928180467
2022-08-24,available_equal_weight,best_vs_80,0.0076354864580763,0.007231670684984277,0.7965209645336342,0.9471132880256903,0.9798191175202402
2022-08-25,available_equal_weight,best_vs_80,0.0371479346563268,0.03528370983583311,0.8246251791243969,0.9498161919971992,0.9525190959687082
2022-08-26,available_equal_weight,best_vs_80,-0.0284105844309385,-0.02575333507152488,0.8033883305779901,0.9064697396185931,0.863123287239987
2022-08-29,available_equal_weight,best_vs_80,-0.0208632595650285,-0.01909881547410359,0.7880445650982328,0.9154281676156437,0.9243865956126942
2022-08-30,available_equal_weight,best_vs_80,0.0153814179392618,0.01468770237965865,0.7996191291323032,0.9548991151308354,0.994370062646027
2022-08-31,available_equal_weight,best_vs_80,-0.0089425395087049,-0.008469183033465834,0.792847008370621,0.947066884660863,0.9392346541908907
2022-09-01,available_equal_weight,best_vs_80,-0.0035874964201873,-0.0034380630432441555,0.7901211503721953,0.9583460554546442,0.9696252262484255
2022-09-02,available_equal_weight,best_vs_80,-0.0138773142788482,-0.013472590995518254,0.7794761712763224,0.9708356188238221,0.983325182193
2022-09-05,available_equal_weight,best_vs_80,-0.0016250698369624,-0.001638742817411851,0.7781988102992996,1.008413780219445,1.0459919416150683
2022-09-06,available_equal_weight,best_vs_80,-0.0081269152277299,-0.008382906489564341,0.7716752424422704,1.0314991918410779,1.0545846034627107
2022-09-07,available_equal_weight,best_vs_80,0.0094573665942686,0.010090863622442357,0.7794621120745705,1.0669845058726677,1.1024698199042575
2022-09-08,available_equal_weight,best_vs_80,0.0079730684488259,0.00842382463398097,0.7860281642155191,1.056534844526695,1.0460851831807225
2022-09-09,available_equal_weight,best_vs_80,0.0260086009939761,0.02681688179414644,0.8071069885821567,1.0310774424336606,1.0056200403406261
2022-09-12,available_equal_weight,best_vs_80,0.0024825952809537,0.002435618228835931,0.8090727930761682,0.9810774424336606,0.9110548151131769
2022-09-13,available_equal_weight,best_vs_80,-0.025841756973971,-0.024363355606121694,0.7893610649072154,0.9427902147157246,0.9045029869977884
2022-09-14,available_equal_weight,best_vs_80,-0.0016458882010214,-0.0015883609146865629,0.7881072746441413,0.9650478773107816,0.9873055399058386
2022-09-15,available_equal_weight,best_vs_80,-0.0172473469501427,-0.016894435787129583,0.7747926468992962,0.9795382348349989,0.9940285923592163
2022-09-16,available_equal_weight,best_vs_80,-0.0081734388572248,-0.008411559694522605,0.7682754322990256,1.0291334946596342,1.0787287544842694
2022-09-19,available_equal_weight,best_vs_80,-0.0067476773834921,-0.007281644675683607,0.7626811235879669,1.0791334946596343,1.130259091761218
2022-09-20,available_equal_weight,best_vs_80,-0.006662636497826,-0.007523006032437098,0.7569434688943888,1.1291334946596343,1.1806053849561862
2022-09-21,available_equal_weight,best_vs_80,-0.0125917801087647,-0.014847389683633392,0.7457048342432325,1.1791334946596344,1.2387284812181936
2022-09-22,available_equal_weight,best_vs_80,-0.0232461080398617,-0.028572570012270634,0.7243981306583291,1.2291334946596344,1.3
2022-09-23,available_equal_weight,best_vs_80,-0.0182085754807141,-0.023025959069156096,0.7077181689520173,1.2645667473298172,1.3
2022-09-26,available_equal_weight,best_vs_80,-0.0295964278614043,-0.0379510073665516,0.6808595515086768,1.2822833736649086,1.3
2022-09-27,available_equal_weight,best_vs_80,0.0120365321455182,0.01554086841797743,0.6914407002097963,1.2911416868324543,1.3
2022-09-28,available_equal_weight,best_vs_80,-0.0072374276704086,-0.00937660027111521,0.6849573371527491,1.2955708434162272,1.3
2022-09-29,available_equal_weight,best_vs_80,-0.0301296029930227,-0.039101759526198,0.6581743000696973,1.2977854217081135,1.3
2022-09-30,available_equal_weight,best_vs_80,0.008401389083881,0.010912503042101873,0.6653566291214411,1.2988927108540569,1.3
2022-10-03,available_equal_weight,best_vs_80,0.0234018758759908,0.030409482317211942,0.6855897797693493,1.2994463554270284,1.3
2022-10-04,available_equal_weight,best_vs_80,0.031760617895771,0.04128001121763619,0.7138909335689247,1.2997231777135143,1.3
2022-10-05,available_equal_weight,best_vs_80,0.0106204761449715,0.013805148996217941,0.7237463042738929,1.299861588856757,1.3
2022-10-06,available_equal_weight,best_vs_80,-0.0170340912473044,-0.022143139767473896,0.7077202887021634,1.2999307944283784,1.3
2022-10-07,available_equal_weight,best_vs_80,-0.0174294395765646,-0.022657668342369514,0.6916849971215838,1.2999653972141894,1.3
2022-10-10,available_equal_weight,best_vs_80,-0.0324550435327926,-0.04219099507517046,0.6625021188144578,1.2999826986070948,1.3
2022-10-11,available_equal_weight,best_vs_80,0.0023543687949087,0.0030606590664515277,0.6645298119309505,1.2999913493035473,1.3
2022-10-12,available_equal_weight,best_vs_80,-0.0181481623108795,-0.023592532507021688,0.6488518707410845,1.2999956746517736,1.3
2022-10-13,available_equal_weight,best_vs_80,0.0138171004867832,0.017962200750932616,0.660506678300954,1.2999978373258867,1.3
2022-10-14,available_equal_weight,best_vs_80,-0.0100294818969251,-0.013038315620752198,0.6518947837596515,1.2999989186629435,1.3
2022-10-17,available_equal_weight,best_vs_80,0.020721617287287,0.026938091269946778,0.6694555849429712,1.2999994593314717,1.3
2022-10-18,available_equal_weight,best_vs_80,0.0100276598547477,0.013035955100351963,0.6781825778899677,1.299999729665736,1.3
2022-10-19,available_equal_weight,best_vs_80,-0.0099120905394018,-0.01288571636143349,0.6694437095500118,1.2999998648328681,1.3
2022-10-20,available_equal_weight,best_vs_80,-0.0033491099629615,-0.004353842725505155,0.6665290569250523,1.299999932416434,1.3
