date,available_equal_weight_nav,available_equal_weight_return,fixed_10_slot_cash_nav,fixed_10_slot_cash_return,SPY_nav,SPY_return,QQQ_nav,QQQ_return,active_prior_close_count
2022-02-25,0.8215536051765374,0.008521419914401876,0.8557201861120841,0.0068171359315215025,0.9163509242015135,0.022063973850891205,0.8608095996820802,0.015507063349525563,8
2022-02-28,0.8157804129486101,-0.007027164376798831,0.8509095569854005,-0.005621731501439065,0.9140064055603151,-0.0025585379784949236,0.8633738299154389,0.0029788587793464494,8
2022-03-01,0.8112766153228058,-0.005520845504889654,0.8471513648232001,-0.004416676403911724,0.9000858261290311,-0.015230286512872171,0.8501543517237936,-0.015311418685159839,8
2022-03-02,0.8249067267261414,0.01680081879090292,0.8585376340782886,0.013440655032722338,0.9166439890311087,0.018396204474509625,0.8644194383595131,0.016779407888456,8
2022-03-03,0.8144031300714432,-0.012733071890908804,0.849792176945673,-0.010186457512727043,0.9120805509617123,-0.004978419238007459,0.8520713005379295,-0.014284891423795076,8
2022-03-04,0.7879445532228754,-0.03248830446691278,0.8277055313631037,-0.025990643573530228,0.9046701974013339,-0.008124670077181984,0.839723162716346,-0.014491906738072102,8
2022-03-07,0.758993110400139,-0.03674299505506874,0.8033756271663616,-0.029394396044054995,0.8780012978593651,-0.02947914015358888,0.8087532364061744,-0.03688111473546796,8
2022-03-08,0.7612567950301931,0.002982483765710073,0.8052924709789941,0.002385987012568059,0.8713445395747714,-0.007581718046229979,0.8049940250957022,-0.004648156126307312,8
2022-03-09,0.7663883663965216,0.006740920277926721,0.8096352008568214,0.0053927362223413775,0.8947059931773499,0.02681081081196557,0.8339723162713785,0.035998144423781575,8
2022-03-10,0.7629778565228537,-0.0044501065298052506,0.8067528305415469,-0.0035600852238442007,0.8906658851606434,-0.004515570531006485,0.8247112129051909,-0.011104809099171553,8
2022-03-11,0.7520966800193393,-0.014261457800497077,0.797548453382987,-0.011409166240397662,0.879341022796559,-0.012715051236122932,0.8076080462058876,-0.020738370512817905,8
2022-03-14,0.7423270036884642,-0.012989920831220664,0.789260380368181,-0.010391936664976533,0.872914529737279,-0.007308305757010913,0.7920981876111086,-0.019204685574448765,8
2022-03-15,0.7382491249156229,-0.005493372533370372,0.7857918193320274,-0.004394698026696298,0.8921102761101503,0.021990407673301737,0.8169438358898747,0.03136687934320137,8
2022-03-16,0.78175940292686,0.05893712101075638,0.8228416653682147,0.047149696808605104,0.9118921521422116,0.022174249710827043,0.8472415853424101,0.037086698156590936,8
2022-03-17,0.8083961435828722,0.03407281134871662,0.8452708884353786,0.02725824907897329,0.9233007473157028,0.012510903999656264,0.8574985062732855,0.012106252936970874,8
2022-03-18,0.8294987944654553,0.026104343829566667,0.8629230819560508,0.020883475063653335,0.9334135181597613,0.010952845942624023,0.8750497908793863,0.02046800604047605,8
2022-03-21,0.8173751830351861,-0.014615586558003171,0.8528333803582688,-0.011692469246402536,0.9331405411110205,-0.0002924502842843735,0.8726162215408654,-0.002781063847892895,8
2022-03-22,0.8301723440954877,0.015656410086713868,0.8635152276690907,0.012525128069371094,0.9440596230295792,0.011701433425621133,0.8897654434430674,0.01965265082044887,8
2022-03-23,0.8204995139952603,-0.011651592791574322,0.8554661654273916,-0.00932127423325946,0.9319016452800615,-0.012878400318087624,0.8769783056007866,-0.014371358133216772,8
2022-03-24,0.8372643844022885,0.020432517169199596,0.8694496271176033,0.016346013735359675,0.9459494641319777,0.015074357817765671,0.8964705897983393,0.022226643547583746,8
2022-03-25,0.8281617723246963,-0.010871849140090054,0.8618876069728592,-0.008697479312072045,0.9505690757129065,0.004883571222451977,0.8957228039610317,-0.0008341443052536368,8
2022-03-28,0.8303179981912,0.0026036288302116045,0.8636828353103925,0.002082903064169284,0.9573305072084075,0.0071130354103199345,0.90958176817396,0.015472380687018061,8
2022-03-29,0.843539321756479,0.01592320483728031,0.8746849142712648,0.012738563869824249,0.969173511442708,0.012370862669816018,0.9252354183989867,0.01720972294382328,8
2022-03-30,0.8330422924275902,-0.01244403083312251,0.8659772294372978,-0.009955224666498008,0.9631890146225144,-0.0061748456282973985,0.9150156786019689,-0.011045556183638006,8
2022-03-31,0.8244896504241961,-0.010266756059252036,0.8588646078632981,-0.008213404847401629,0.9483642610952909,-0.015391323304318916,0.9036742600477096,-0.012394780569866981,8
2022-04-01,0.8232151002031652,-0.001545865639884167,0.8578024564340113,-0.0012366925119073338,0.9510520351051255,0.002834115666411119,0.901954352618062,-0.001903238263704421,8
2022-04-04,0.8368327121974877,0.016541985188271796,0.869154260857047,0.013233588150617438,0.9591993500764582,0.008566634285612107,0.9205243676149886,0.020588641701239307,8
2022-04-05,0.8199033811344496,-0.020230245324160873,0.8550876977197047,-0.0161841962593287,0.947083368793417,-0.012631348511730534,0.9000848880209531,-0.02220417005037323,8
2022-04-06,0.8062201316354706,-0.01668885604550914,0.8436713493248807,-0.013351084836407314,0.9376131650515147,-0.009999334856832465,0.8805427514316866,-0.021711437275915624,8
2022-04-07,0.7966357599966506,-0.011888033134793377,0.8356476749603607,-0.009510426507834704,0.9423377678041825,0.005038968018765244,0.882636551781268,0.002377852007954262,8
2022-04-08,0.7887901667852025,-0.009848407020394134,0.8290638362174362,-0.007878725616315307,0.9398179796691307,-0.0026739755331290915,0.870298085438812,-0.013979101950350237,8
2022-04-11,0.7815878061185421,-0.009130895604358896,0.8230077599471557,-0.007304716483487118,0.9237543303087289,-0.01709229841086579,0.8497090486773148,-0.023657453814937557,8
2022-04-12,0.7773806354128595,-0.005382851002468672,0.8194636574306189,-0.004306280801974938,0.9203316180922828,-0.003705219130396009,0.8461196766505582,-0.004224236557612171,8
2022-04-13,0.7839267897501966,0.00842078389804568,0.8249840785278392,0.006736627118436545,0.9308727317903618,0.011453603778091681,0.8633187509444741,0.020326999558738512,8
2022-04-14,0.773059572111529,-0.013862541478051188,0.81583497772198,-0.01109003318244095,0.919281706368235,-0.012451783177528042,0.8435772047985922,-0.022867042010015992,8
2022-04-18,0.7761010734887319,0.003934368691529619,0.8184028141970233,0.003147494953223696,0.9196596745887149,0.00041115603395724953,0.8442252858575922,0.0007682534038537803,8
2022-04-19,0.789441207559914,0.017188655610557935,0.8296566094961786,0.013750924488446349,0.9345054263525052,0.01614265817453564,0.8630944151920017,0.022350822287017458,8
2022-04-20,0.7890187915226614,-0.0005350823255834136,0.8293014618257427,-0.00042806586046673046,0.9338124846145891,-0.0007415063822804324,0.8505066869037764,-0.014584416335755135,8
2022-04-21,0.7710996606559455,-0.022710651583006308,0.814234280580301,-0.018168521266405047,0.9198486587000642,-0.014953565244191669,0.8329087934966298,-0.020691070015229074,8
2022-04-22,0.7618589038986863,-0.011983868271188802,0.8064281394920125,-0.009587094616951043,0.8946087808808487,-0.027439163584675574,0.8110983731970236,-0.026185844680597037,8
2022-04-25,0.7593719249234332,-0.003264356382167863,0.8043221644168841,-0.0026114851057342896,0.8997953447913873,0.005797577691370126,0.8215175225532168,0.012845728336410067,8
2022-04-26,0.7407510299089436,-0.02452144252813543,0.7885436526338009,-0.01961715402250834,0.873736535828169,-0.028960817717122,0.7905093364355266,-0.03774500879947029,8
2022-04-27,0.7457067802771582,0.006690170068104684,0.7927640455475965,0.005352136054483747,0.8761933292601776,0.00281182408113434,0.7895621410390435,-0.0011982089936521945,8
2022-04-28,0.7685743984615134,0.030665697012780407,0.8122125751663075,0.02453255761022433,0.8983254683803833,0.02525942435431827,0.8176041099956802,0.035515847960660984,8
2022-04-29,0.76446465293069,-0.005347231886789594,0.8087381039816829,-0.004277785509431675,0.8651272597011841,-0.036955657885391124,0.7808130467259042,-0.044998628089052084,8
2022-05-02,0.7711537009853654,0.008749976900870343,0.8143992557646376,0.006999981520696275,0.8703348218460706,0.006019417474702138,0.7938494465139543,0.016695929765408124,8
2022-05-03,0.7909867400988713,0.025718659053524023,0.8311554611986012,0.020574927242819223,0.8743244863921268,0.0045840571305577615,0.7946969371321295,0.0010675709631049468,8
2022-05-04,0.8082023924685223,0.02176477998543827,0.8456273937959475,0.017411823988350617,0.9009502476871741,0.030452951632314207,0.8215673749423708,0.03381218242417061,8
2022-05-05,0.7905846033191145,-0.021798734220022792,0.8308805083507248,-0.017438987376018233,0.8689279401381098,-0.03554281452418562,0.7801898918602012,-0.05036407766931117,8
2022-05-06,0.7627814808311971,-0.035167801613124466,0.8075043156452125,-0.028134241290499573,0.8637413762253521,-0.0059689229373075525,0.7708425688746556,-0.011980830670926479,8
2022-05-09,0.7391563278234855,-0.030972373610811177,0.7874960553600078,-0.024777898888648942,0.8360867014428236,-0.032017309282302286,0.7406818733725808,-0.03912691997032036,8
2022-05-10,0.7387935838111112,-0.0004907541188783199,0.787186881813793,-0.0003926032951026559,0.8380185390139178,0.002310570862759098,0.7496802296340493,0.012148746425366008,8
2022-05-11,0.7173277008770984,-0.02905531856852317,0.7688893093145434,-0.023244254854818538,0.8247056583663939,-0.015886140971521856,0.7274460640253555,-0.02965819922921975,8
2022-05-12,0.7155584474014488,-0.0024664507915785616,0.7673721671980672,-0.001973160633262849,0.8238447307536955,-0.0010439210692499978,0.7257261565957079,-0.0023643092109543185,8
2022-05-13,0.7469940401408126,0.04393155143863123,0.7943416470667359,0.035145241150904984,0.8435410746762404,0.02390783504135019,0.7526215205992463,0.03705993474136471,8
2022-05-16,0.744805825295013,-0.0029293605145592205,0.7924801166219462,-0.0023434884116473763,0.8401183624597942,-0.004057552523758057,0.7438973524794037,-0.011591706961682768,8
2022-05-17,0.7759886591775007,0.041867064976480683,0.8190231698500903,0.03349365198118455,0.8573999094190264,0.020570371666003506,0.7631653009270439,0.02590135370615365,8
2022-05-18,0.7588542902382734,-0.022080695041843318,0.8045554891735593,-0.017664556033474655,0.8228368155005623,-0.04031152037546171,0.7257012304024109,-0.04909037462673438,8
2022-05-19,0.75857070156986,-0.0003737063518801098,0.804314955176164,-0.0002989650815040882,0.8177972392304584,-0.006124636349721602,0.7218127440407313,-0.00535824689111164,8
2022-05-20,0.7549571891662296,-0.004763580238667603,0.8012498201152504,-0.0038108641909340825,0.8181542092165902,0.00043650182344423527,0.7195693865236883,-0.003107949444733471,8
2022-05-23,0.7616043269213372,0.008804655218196844,0.806893602843056,0.007043724174557476,0.8334619221360327,0.018710058259188145,0.7315339599436507,0.016627407507932457,8
2022-05-24,0.7451364639389245,-0.021622596406432423,0.79293589506929,-0.01729807712514594,0.8270994570953593,-0.0076337801064353394,0.7159800144969316,-0.021262096223006677,8
2022-05-25,0.7598223411558613,0.019708976714553253,0.8054382591429333,0.015767181371642604,0.8344068426861225,0.008834953920083155,0.7260003447373341,0.013995265283267777,8
2022-05-26,0.7798868966774779,0.02640690387057293,0.8224535636892286,0.021125523096458345,0.8510794408470489,0.01998137755828311,0.7461157838031498,0.027707203187476992,8
2022-05-27,0.806863788255546,0.034590774243030226,0.8452130081267883,0.027672619394424183,0.8719726841340765,0.024549110558038212,0.770468675954722,0.03263956168765003,8
2022-05-30,0.8122218994179542,0.006640663815130982,0.8497032284781048,0.005312531052104786,0.8719726841340765,0.0,0.770468675954722,0.0,8
2022-05-31,0.8085265853974659,-0.0045496360331288566,0.8466105561375048,-0.003639708826503086,0.8670800955044072,-0.00561094254291683,0.7684247279942945,-0.002652863152281637,8
2022-06-01,0.8063528418353088,-0.002688524535143899,0.8447896495359948,-0.0021508196281151194,0.8600666851945135,-0.008088538009644708,0.7627415556205163,-0.007395873879035841,8
2022-06-02,0.8267831055544088,0.025336630143944938,0.861912947855776,0.02026930411515595,0.8764453080723515,0.019043433677626842,0.7836297067169365,0.02738562091248209,8
2022-06-03,0.811399534196575,-0.01860653810471634,0.8490831749699944,-0.014885230483773071,0.8620615174686511,-0.01641150961870741,0.7632400795120549,-0.026019466886095022,8
2022-06-06,0.8196169096399629,0.01012740961396369,0.8559623854573911,0.008101927691170952,0.864686296775442,0.0030447703018900985,0.7657825513640207,0.003331156106989752,8
2022-06-07,0.8245145215643055,0.0059754891178295105,0.8600542205930488,0.004780391294263608,0.8729805993872096,0.009592267904208196,0.7723879929409848,0.008625740512366642,8
2022-06-08,0.8159337845123953,-0.010407017496344942,0.852893741135835,-0.008325613997075954,0.8634893974131785,-0.010872179726208686,0.7668294515388113,-0.007196566302135943,8
2022-06-09,0.8025822280348592,-0.01636352940761604,0.8417286596841167,-0.013090823526092832,0.842953124112283,-0.023782889937522866,0.7462902671639081,-0.02678455337583452,8
2022-06-10,0.7857143036970565,-0.021017066848220883,0.8275761256772012,-0.016813653478576707,0.8185111792027224,-0.028995615782669293,0.719968205636919,-0.03527054108184957,8
2022-06-13,0.7557692992993462,-0.038111822906632495,0.8023437778823479,-0.030489458325305994,0.787433792203748,-0.037968188814776704,0.6864923262522736,-0.046496330147011156,8
2022-06-14,0.7499465673909481,-0.007704377399024007,0.7973985304674964,-0.006163501919219205,0.7850609917091306,-0.0030133333343197455,0.6877386359836798,0.0018154751098384825,8
2022-06-15,0.7381503686468772,-0.01572938560824369,0.7873644592921604,-0.012583508486594949,0.7962530506764299,0.01425629229511638,0.7049127840817387,0.024971911129428648,8
2022-06-16,0.6989964968019724,-0.053043219251761364,0.7539529827759375,-0.04243457540140909,0.7699002664301232,-0.033095991561878035,0.6764719960118714,-0.04034653465239113,8
2022-06-17,0.6997137529642853,0.0010261226852986693,0.7545719013833575,0.000820898148238935,0.7715596919267153,0.0021553772208529054,0.6846976402376155,0.01215962268096571,8
2022-06-20,0.6902069604103459,-0.013586688147352574,0.7463701948962771,-0.01086935051788206,0.7715596919267153,0.0,0.6846976402376155,0.0,8
2022-06-21,0.6938288593731523,0.005247554966198956,0.7495034897945578,0.004198043972959165,0.7909825989470562,0.025173563657581388,0.7019732556857389,0.02523101356407209,8
2022-06-22,0.6809457719842044,-0.018568105397903656,0.7383700019588763,-0.014854484318322926,0.7895485515227948,-0.0018129949080680774,0.7009493157570517,-0.0014586594580258128,8
2022-06-23,0.6888257036616379,0.011572039950365251,0.7452055596875318,0.0092576319602922,0.797288189824883,0.009802612248684284,0.7113885081892511,0.014892934763656607,8
2022-06-24,0.7024438753519855,0.019770127069818316,0.7569918065740578,0.015816101655854654,0.8226370869373433,0.0317938951510468,0.7357632732940139,0.03426364753460187,8
2022-06-27,0.7092184952728848,0.009644357590141386,0.7628323663143838,0.0077154860721131095,0.8194948359640832,-0.0038197292866513077,0.730368858065512,-0.0073317266902316325,8
2022-06-28,0.7077726934160334,-0.0020385845356374888,0.761588287702182,-0.0016308676285099908,0.8027502233949734,-0.020432846961641826,0.7081168952501815,-0.03046674645228986,8
2022-06-29,0.690053885776448,-0.025034601934226006,0.7463354400058677,-0.020027681547380806,0.8020964664823097,-0.000814396425701136,0.7087662230108982,0.0009169782066664744,8
2022-06-30,0.6838304341109736,-0.009018790841923599,0.7409506054208054,-0.007215032673538879,0.7955799862758846,-0.008124309828971055,0.6999753241198166,-0.012403100776638531,8
2022-07-01,0.6755216517302812,-0.012150354775441283,0.7337483552392527,-0.009720283820353027,0.8039944704263811,0.010576540757246455,0.7045955408666517,0.006600542315752023,8
2022-07-04,0.6733650154563056,-0.003192549444494694,0.7318743329161184,-0.0025540395555957553,0.8039944704263811,0.0,0.7045955408666517,0.0,8
2022-07-05,0.6767710731269914,0.005058263486376377,0.7348359434879629,0.004046610789101102,0.8055128735803068,0.0018885741255414423,0.7166580526942429,0.01711976748072286,8
2022-07-06,0.6799135946555851,0.004643404030367088,0.7375656556332835,0.00371472322429367,0.8082333458985892,0.003377316995804902,0.7212532952979117,0.006412043493257746,8
2022-07-07,0.6954464791452287,0.02284538007731987,0.7510456298212195,0.018276304061855896,0.8203383932718198,0.014977168950845776,0.7366873166423569,0.021398891963564814,8
2022-07-08,0.7022563843653618,0.009792134153160242,0.7569291014711028,0.007833707322528194,0.8196635474256306,-0.0008226432551786678,0.7376113599932599,0.001254322329200086,8
2022-07-11,0.68802292659611,-0.020268178525873842,0.7446558421430663,-0.016214542820699073,0.8103000613042078,-0.011423572697396689,0.7218526747671765,-0.02136448281684189,8
2022-07-12,0.689641903944222,0.0023530863369939925,0.746057633733394,0.0018824690695951943,0.8031298241851191,-0.008848866563761493,0.7148599142864488,-0.009687240520350082,8
2022-07-13,0.6921228427572583,0.0035974304908782673,0.7482047461170299,0.0028779443927026134,0.7989120376442176,-0.005251687104486535,0.7133864397551732,-0.002061207380394725,8
2022-07-14,0.6895826140317102,-0.0036701992314376874,0.7460078977297045,-0.0029361593851501503,0.796971855835314,-0.0024285299475830247,0.7159338025014682,0.003570803430422931,8
2022-07-15,0.6950952367544778,0.007994144009138462,0.7507788533828293,0.00639531520731077,0.8121980652482792,0.019105077929014724,0.7289203576799625,0.018139323961404497,8
2022-07-18,0.6798203068347476,-0.02197530512660628,0.7375799778742763,-0.017580244101285027,0.8054917846467812,-0.008256952199766632,0.7227517439723538,-0.008462671734457472,8
2022-07-19,0.6838928842964386,0.005990667564275895,0.741114855033885,0.004792534051420717,0.827255563199697,0.027019243358837652,0.7449787326419581,0.030753282651995395,8
2022-07-20,0.6897509303670347,0.008565736250674236,0.7461934105376264,0.006852589000539389,0.8325277963747142,0.006373161341611366,0.756791503025089,0.0158565202811074,8
2022-07-21,0.6949748587612399,0.0075736445783776,0.750714533480138,0.00605891566270208,0.8410055473213492,0.010183144615173001,0.7676552559141511,0.01435501435420039,8
2022-07-22,0.66385156347067,-0.04478333985497793,0.7238189302106082,-0.03582667188398234,0.8332026422209033,-0.009278066149859043,0.7541941919899022,-0.017535298326354698,8
2022-07-25,0.6591830015288737,-0.007032538896781015,0.7197467023858621,-0.005626031117424811,0.8342149109901871,0.001214913057147271,0.7498986391221456,-0.005695552834241613,8
2022-07-26,0.6579322842147055,-0.0018973749493954167,0.7186541988954486,-0.0015178999595163334,0.8243452904863414,-0.011831028640006847,0.7351638938247493,-0.01964898258069281,8
2022-07-27,0.6675781912958151,0.014660942033909607,0.7270831169373941,0.011728753627127688,0.845750557180418,0.02596638440361332,0.7662317296743275,0.04225974114145514,8
2022-07-28,0.6871972628710578,0.029388424953129016,0.7441773790308355,0.023510739962503212,0.8563582903310294,0.01254238978686062,0.7737239730465357,0.009778038525489752,8
2022-07-29,0.6793269244325089,-0.011452808187371516,0.7373590424072987,-0.009162246549897212,0.8688429384921867,0.014578767207743537,0.7878343647315014,0.01823698395877016,8
2022-08-01,0.6795984500002045,0.00039969793324826086,0.7375948191155484,0.0003197583465986085,0.8662700887019261,-0.00296123692358663,0.7873598559831869,-0.0006022950629681612,8
2022-08-02,0.6755372128314415,-0.005975936479492683,0.7340685632862384,-0.004780749183594147,0.8605549879384053,-0.006597365923236009,0.7850122863950203,-0.0029815713492723495,8
2022-08-03,0.6808009635641095,0.007791947849335443,0.7386444224566088,0.006233558279468354,0.8740308159375398,0.01565946184498679,0.8063901541483397,0.027232526323240247,8
2022-08-04,0.7070824749366402,0.03860381048073522,0.7614560138943424,0.030883048384588177,0.8734403258210147,-0.0006755941618508121,0.8101612499814498,0.004676515224932176,8
2022-08-05,0.7139897090813676,0.00976863999542113,0.7674067256320082,0.007814911996336906,0.8719641005319212,-0.0016901272421855351,0.8035431016686925,-0.008168927251098301,8
2022-08-08,0.7129795336173291,-0.0014148319663292858,0.7665381243787279,-0.0011318655730634289,0.8709518317626374,-0.0011609064738632435,0.8009457906335056,-0.0032323232316886497,8
2022-08-09,0.695922023638116,-0.023924263144933913,0.7518670365401193,-0.01913941051594713,0.8674932467998083,-0.003971040460216457,0.7918801761522377,-0.011318636775776603,8
2022-08-10,0.7205966978078182,0.035456090383099145,0.7731936490230309,0.028364872306479313,0.8857140846557927,0.021004011181875226,0.813982294100892,0.027910937303733174,8
2022-08-11,0.7362588528103975,0.021734980260423517,0.7866379279822313,0.017387984208338814,0.8857140846557927,0.0,0.8093620773540569,-0.005676065413607656,8
2022-08-12,0.7530197805872658,0.022764993198913064,0.8009641736466493,0.018211994559130452,0.900708315808853,0.01692897449958397,0.8251207625801401,0.019470501110703253,8
2022-08-15,0.7448095661315118,-0.010903052837936036,0.7939778098813988,-0.008722442270348829,0.9044199679651127,0.004120814797770045,0.8317888591817896,0.008081358395101379,8
2022-08-16,0.73565587039429,-0.012289981430777544,0.7861714318494853,-0.009831985144622036,0.906191438312469,0.001958681154886399,0.8298408759047595,-0.002341920375017126,8
2022-08-17,0.7236056419728365,-0.016380251835678233,0.7758692830177171,-0.013104201468542588,0.8997593138357078,-0.007097975333710038,0.8203756751097953,-0.011406043097894614,8
2022-08-18,0.728314509760189,0.006507505627670593,0.7799084619981768,0.005206004502136475,0.9023743414930196,0.002906363532002576,0.8223486325325513,0.002404943835629947,8
2022-08-19,0.7140092492650549,-0.01964159755631438,0.767653543485111,-0.0157132780450515,0.8902482051862636,-0.013438033141204841,0.8063152317162817,-0.019497084547817956,8
2022-08-22,0.7060147892738249,-0.011196577634615928,0.7607774694882157,-0.008957262107692744,0.8717110333407101,-0.020822475953967245,0.7850872088270785,-0.026327200645854476,8
2022-08-23,0.6973630105787653,-0.012254387339333789,0.7533191800560982,-0.00980350987146703,0.8696021400702593,-0.002419257288012955,0.7844378810689218,-0.0008270772353136113,8
2022-08-24,0.7026877164024028,0.007635486458076365,0.7579207467744402,0.006108389166461094,0.8723858791868992,0.0032011640592501944,0.7867105282250304,0.002897166507323412,8
